responseVar,grp,vcov,pctVar,label
embedding_mean_57,Residual,6229.912830258325,43.963633164337075,embedding_mean_57
embedding_mean_58,genotype,834.5156010256501,20.35471357038638,embedding_mean_58
embedding_mean_58,row,0.0027432777468945225,6.69114306711884e-5,embedding_mean_58
embedding_mean_58,range,913.8832771590234,22.290574700431748,embedding_mean_58
embedding_mean_58,Residual,2351.462511431929,57.3546448177512,embedding_mean_58
embedding_mean_59,genotype,1625.9263742388582,23.983548219055802,embedding_mean_59
embedding_mean_59,row,1.7408813194910542e-5,2.567921385075798e-7,embedding_mean_59
embedding_mean_59,range,781.4328625805521,11.526679827940496,embedding_mean_59
embedding_mean_59,Residual,4371.981147735321,64.48977169621156,embedding_mean_59
embedding_mean_60,genotype,737.378953667716,25.575981796618496,embedding_mean_60
embedding_mean_60,row,8.856062658704861,0.30717244670752675,embedding_mean_60
embedding_mean_60,range,511.14606848045077,17.729096386388342,embedding_mean_60
embedding_mean_60,Residual,1625.7104013045544,56.38774937028563,embedding_mean_60
embedding_mean_61,genotype,1793.9865435867468,40.57057983336358,embedding_mean_61
embedding_mean_61,row,13.257738558563098,0.2998206104292545,embedding_mean_61
embedding_mean_61,range,422.89929217828455,9.563767106351442,embedding_mean_61
embedding_mean_61,Residual,2191.7467485537873,49.565832449855726,embedding_mean_61
embedding_mean_62,genotype,1730.3547546798954,35.528928449770866,embedding_mean_62
embedding_mean_62,row,75.85045561682932,1.5574178665989138,embedding_mean_62
embedding_mean_62,range,810.3242381033169,16.63817884674972,embedding_mean_62
embedding_mean_62,Residual,2253.7405827555276,46.275474836880505,embedding_mean_62
embedding_mean_63,genotype,1014.9163745921715,33.70864429183928,embedding_mean_63
embedding_mean_63,row,6.638342765089064e-5,2.2048076132933652e-6,embedding_mean_63
embedding_mean_63,range,224.2813803541379,7.449107592414501,embedding_mean_63
embedding_mean_63,Residual,1771.6511638899935,58.842245910938615,embedding_mean_63
embedding_mean_64,genotype,1177.4280663785341,37.47407604242189,embedding_mean_64
embedding_mean_64,row,0,0,embedding_mean_64
embedding_mean_64,range,212.48565112576432,6.762793987662999,embedding_mean_64
embedding_mean_64,Residual,1752.0665278409015,55.76312996991511,embedding_mean_64
embedding_mean_65,genotype,772.9845722761619,24.13793668842755,embedding_mean_65
embedding_mean_65,row,14.613242034313233,0.45632671554911836,embedding_mean_65
embedding_mean_65,range,510.2939904194115,15.934915747358788,embedding_mean_65
embedding_mean_65,Residual,1904.4721017375368,59.47082084866454,embedding_mean_65
embedding_mean_66,genotype,686.0190648726049,23.037924760068538,embedding_mean_66
embedding_mean_66,row,33.99614532491674,1.141660164026534,embedding_mean_66
embedding_mean_66,range,457.36888609268675,15.359383616192046,embedding_mean_66
embedding_mean_66,Residual,1800.3974183958564,60.46103145971288,embedding_mean_66
embedding_mean_67,genotype,546.9867963865139,29.083522286283873,embedding_mean_67
embedding_mean_67,row,0,0,embedding_mean_67
embedding_mean_67,range,129.94968462394135,6.909480400300831,embedding_mean_67
embedding_mean_67,Residual,1203.808192905741,64.0069973134153,embedding_mean_67
embedding_mean_68,genotype,1536.911134652453,32.42326217621619,embedding_mean_68
embedding_mean_68,row,34.71070058030532,0.7322701487811637,embedding_mean_68
embedding_mean_68,range,934.5892092390096,19.71644962092839,embedding_mean_68
embedding_mean_68,Residual,2233.9385626206395,47.128018054074246,embedding_mean_68
embedding_mean_69,genotype,1634.7934788487942,39.13965336261099,embedding_mean_69
embedding_mean_69,row,3.143098273960292e-7,7.525095892482768e-9,embedding_mean_69
embedding_mean_69,range,589.0755503867911,14.103440676044446,embedding_mean_69
embedding_mean_69,Residual,1952.9525271030986,46.75690595381947,embedding_mean_69
embedding_mean_70,genotype,433.9230286500139,17.678740637268444,embedding_mean_70
embedding_mean_70,row,26.563445769413992,1.0822386395361931,embedding_mean_70
embedding_mean_70,range,721.5281143287335,29.396246692413573,embedding_mean_70
embedding_mean_70,Residual,1272.4760197924913,51.84277403078178,embedding_mean_70
embedding_mean_71,genotype,496.79169274834027,20.547132048078442,embedding_mean_71
embedding_mean_71,row,20.18909790012442,0.8350140844556736,embedding_mean_71
embedding_mean_71,range,280.11636447696515,11.585515647202016,embedding_mean_71
embedding_mean_71,Residual,1620.718098049039,67.03233822026387,embedding_mean_71
embedding_mean_72,genotype,1237.2391507257444,30.367426064174076,embedding_mean_72
embedding_mean_72,row,134.7930315620834,3.3084286231375533,embedding_mean_72
embedding_mean_72,range,595.8024096961403,14.62367692995428,embedding_mean_72
embedding_mean_72,Residual,2106.3966191537297,51.70046838273409,embedding_mean_72
embedding_mean_73,genotype,2280.7037013917147,33.90419350569731,embedding_mean_73
embedding_mean_73,row,0,0,embedding_mean_73
embedding_mean_73,range,744.9657502897744,11.074416609895035,embedding_mean_73
embedding_mean_73,Residual,3701.23794698134,55.021389884407654,embedding_mean_73
embedding_mean_74,genotype,24196.333246573817,45.798042914100904,embedding_mean_74
embedding_mean_74,row,349.3230540614638,0.661187464140132,embedding_mean_74
embedding_mean_74,range,2571.066720546278,4.866432562432508,embedding_mean_74
embedding_mean_74,Residual,25715.95651483402,48.67433705932647,embedding_mean_74
embedding_mean_75,genotype,1642.5659521393716,37.05978766065474,embedding_mean_75
embedding_mean_75,row,70.80778757628717,1.5975745563702595,embedding_mean_75
embedding_mean_75,range,421.69277176979875,9.514287422959844,embedding_mean_75
embedding_mean_75,Residual,2297.139002425876,51.82835036001514,embedding_mean_75
embedding_mean_76,genotype,628.8142737676574,22.610291193081903,embedding_mean_76
embedding_mean_76,row,33.2587530780797,1.195885849264367,embedding_mean_76
embedding_mean_76,range,290.5110458328362,10.445913229244253,embedding_mean_76
embedding_mean_76,Residual,1828.5135628974622,65.74790972840948,embedding_mean_76
embedding_mean_77,genotype,3862.4091880207275,33.75763039248961,embedding_mean_77
embedding_mean_77,row,9.858167723010304,0.08616083023328983,embedding_mean_77
embedding_mean_77,range,1952.5690364344043,17.0655413859839,embedding_mean_77
embedding_mean_77,Residual,5616.752200130268,49.0906673912932,embedding_mean_77
embedding_mean_78,genotype,1375.4215423503406,26.536501928312,embedding_mean_78
embedding_mean_78,row,91.36770541539278,1.7627899638665365,embedding_mean_78
embedding_mean_78,range,693.7309825547298,13.384401065025827,embedding_mean_78
embedding_mean_78,Residual,3022.6103347631465,58.31630704279564,embedding_mean_78
embedding_mean_79,genotype,1161.2777890685768,18.34729261027814,embedding_mean_79
embedding_mean_79,row,31.71603262160928,0.5010888319947272,embedding_mean_79
embedding_mean_79,range,1510.4484993911801,23.863920288454764,embedding_mean_79
embedding_mean_79,Residual,3625.9808463347895,57.28769826927237,embedding_mean_79
