cluster025_1,cluster025_7,cluster025_13,cluster025_14,cluster025_21,cluster025_27,cluster025_29,cluster025_30,cluster025_31,cluster025_32,cluster025_33,cluster025_40,cluster025_41,cluster025_43,cluster025_45,cluster025_46,cluster025_47,cluster025_50,cluster025_57,cluster025_61,cluster025_62,cluster025_63,cluster025_64,cluster025_66,cluster025_69,cluster025_71,cluster025_72,cluster025_73,cluster025_74,cluster025_75,cluster025_76,cluster025_80,cluster025_81,cluster025_82,cluster025_86,cluster025_104,cluster025_109,cluster025_110,cluster025_111,cluster025_112,cluster025_119,cluster025_120,cluster025_121,cluster025_122,cluster025_132,cluster025_136,cluster025_154,cluster025_156,cluster025_164,cluster025_166,cluster025_167,cluster025_174,cluster025_175,cluster025_186,cluster025_189,cluster025_190,cluster025_191,cluster025_192,cluster025_202,cluster025_204,cluster025_207,cluster025_211,cluster025_212
-1.464144371411242,-0.4129970366668945,-0.4915103036325116,-2.169179310052084,0.5528139810978435,-1.6936722151158636,-2.1008227018863974,-1.4211196240674264,-5.993818040016952,-2.4045712018935066,-0.8633712799262474,-2.916966075251089,-3.3701560992242605,-1.729383453774116,-2.096913329768716,-6.351294230874109,-2.790241646073246,-0.9337740319130712,-0.6563399950648277,-2.6252016513785112,0.38058865047375967,-1.7264206809422469,-0.6408935611585878,-0.6291740676245778,-0.6396753276658828,-0.6364709088097836,1.7923941157985546,-5.179826831011205,-4.866921664024145,0.013045658775268852,-3.1693194704560512,-1.161968004290032,-1.979022517073892,0.1579243142521876,-0.46238558457810447,0.16352237275723502,-2.2163658217855033,-2.4422629013698405,0.1793439758122393,-2.5385919474449645,-0.7881649527736853,-1.4981504461014523,0.07889709619890978,-0.027874251195714666,-0.9701323278877969,-0.777559330517477,-1.3399045770541653,0.35278476490692456,-2.189937463870506,-0.6187803570705803,1.1930463784826888,-0.11709250553336614,-1.5081323452944826,-0.5664272481882568,-0.7324958643228578,-2.2624428955202522,-1.1674335716941227,-1.2143544956029662,-2.42588803298666,-1.5296307646652503,-1.019577233449778,-1.6789390230080565,-1.5753866094089588
-1.406794156444505,-1.5365326458644708,-0.990595765385675,-0.48408246820057965,-1.6563258077692629,-0.9549096193406093,-1.9656325661513674,-2.301551962898183,-5.356276750308883,-1.0914648097619122,-5.472175599429961,-0.715779306446317,-1.1479963942361007,0.061273868925957334,0.22513103739647256,-1.4937713454297994,-1.6513454444400837,-0.6749017859949452,0.20409980329009553,-0.8396420866800697,-1.0416919438237398,-1.180249184217479,-1.75397421512977,-0.4023829516650042,-2.727095202865321,-1.6098510450950807,-11.396459740534441,-0.8916809335203979,0.06490006464632746,-0.10001446984848002,-0.7993081339677086,-0.7648534758299269,-0.5616366303806811,-1.3966801070862012,-0.610809890491586,-1.1385240182477567,-0.029442902381333118,-0.5856880352088604,-1.2326957506113074,-0.9110512935574672,-0.2687940409408299,-0.47834534237778786,-0.4569968354735064,0.02344404654232181,-1.4814875864607648,-0.317601897738136,-1.2774891902447656,-1.1658008105415478,-0.8040288208082839,-1.7783241488557688,-0.4216576750705111,-0.44338974355385347,-0.15796187304045708,-1.028253275637456,0.08778511840467035,-0.3171850991889536,-0.560291574554402,-0.9277871935256744,-1.1091588593051354,-1.640359817561466,-1.726456980190498,-0.38199715907593074,-0.07896259523656986
-0.3923749964409699,0.17427677120644786,-1.2080228056525735,-1.1267157331003987,0.009895548042137913,-0.9273405446946001,-1.1037320049756114,-0.9692399157000177,-3.5636523627961516,-0.8124219818779354,0.3772785000045544,-1.3573468539020461,-1.5535998315586546,-1.0089547638704046,-1.5614152386285953,-2.8279175439421596,-1.9342374866185008,-0.21279048410444723,-0.2686295362605195,-1.4075080429158515,1.3692843900198124,0.2628399822185244,0.14608842343638892,-0.748069592388862,-0.9189472616885037,-1.0789393087742294,-0.620557768788361,-2.018421115500753,-2.19918044983085,-1.632639317346893,-1.6217335875929944,-0.6941656278566576,-0.2366415218780347,0.7881956001466655,-0.35003447164141077,-0.07097458133333989,-0.9204506899532798,-1.057935323395371,-1.260965564905875,-0.925609330996548,-0.5357450748076648,-0.6578771179188247,0.2493201299003672,-0.7670188062080956,-1.068796966048099,-0.5701656108581645,-0.9520591346590926,-0.1703257208476718,-0.6540917400199546,-1.0932439762730817,0.6157786521855819,-0.24383810252638377,-0.3835258209177439,-0.21174360996908465,0.18043467181679818,-0.7144503643223933,-0.6549573220542539,-0.17604815599619072,-0.7933496109213539,-1.0018617850833458,-0.18518333165563997,-0.0493188965740525,-0.11662928126052483
-0.02558455701164673,0.3653645205754647,-1.4692484906547427,-1.1844595248560912,-0.2683948978000418,-1.8601787835382324,-1.2768434323789664,-0.7170763191607458,-2.8474071318600513,-0.9049780082496586,2.3767471839936847,-1.7380933571512927,-1.797751011568298,-2.0981787587632037,-1.8519215241135423,-4.039311585591792,-2.227069098795465,0.020313491241376873,-0.3558652737286106,-1.308975217810719,1.2461401471270357,-0.12360049381393433,1.0066354693988981,-0.6678586271044076,0.515133083311148,-1.0101425355583782,3.6043381867665043,-1.959235042026134,-2.007775051683618,-2.221217639901167,-2.2316815921877073,-0.5726497630654708,-0.7909060777922399,0.6381885925374154,-0.6691178023974239,0.06177571245412573,-2.221963458461375,-1.2837452399590628,-1.2125685780176858,-0.7165603969432817,-1.251165412150723,-0.9925464560566326,0.31036079962705554,-1.3281248197164157,-0.7136692042769431,-0.8524380640958471,-0.6359612142846535,-0.4694129231504776,-0.8814263802640319,-0.6218071537598033,0.35416212818209464,-0.45694996447977626,-0.16258930678551564,-0.7456381303303986,0.10641641962281011,-1.3280210257851777,-0.6220512900507299,0.5975094639713248,-1.267063590662422,-0.7404198352989307,-0.1713969381853942,-0.6198926880571187,-0.26128079580190217
-0.431728580136027,1.8096754555896697,2.680501401677576,0.9495733452780548,0.9988725842204746,-0.7327993016321341,0.6621182391291816,2.0378652879478594,1.4699557278631636,0.35954218961733175,0.06422620849019185,1.184933359136277,2.318402252068443,1.9237804969333094,0.9873628048148327,1.7796743458375273,0.5180823067787176,-0.47191671903594556,0.7818150724541504,0.9964162203601832,0.14494632119989756,-1.8322879527448894,-1.6726368255360982,-0.9284471870945386,-1.1794861743483607,-1.394834279425269,-6.430806955071092,1.469365004210103,3.6945622234005615,1.5590000691816812,0.6705475798093767,0.3029524500768641,-0.08930861237741355,-1.2798714572415055,-0.05729327962924054,1.75737402606602,0.6527293551133474,-0.9127323371186746,-0.7736146895573722,-0.3060002418249348,1.5143563863898646,0.5860038740223311,0.2561022323115074,0.541924422928889,0.3105569566304131,0.5061612960476669,1.17708968948658,0.896096563774412,0.638324747902598,0.45919923142185903,1.3477052929079396,0.312927643012233,1.336894744948765,1.5865364988972586,0.4750866534572957,-0.02926733715950983,-0.13928501695287793,0.646085590074212,1.2140787947855465,0.9848450204670193,0.4208523831888759,-0.32220039055412614,0.3340836252251045
-1.0248918909399554,-0.2882078739355044,-0.2682552737993656,0.8092450947862305,0.3302936810893894,1.627811032645547,1.4064335416122362,1.1552303155562085,2.2440105744594208,-0.5090192271426635,0.047242146579991456,0.5111582477367194,0.5733325634612054,0.28348270633875355,0.8198567658389073,0.20073817775757993,-0.10639943510893647,-0.4171566078301069,0.7618925875297687,-0.10264618355770029,-1.9044700094453562,-1.6927244696389478,-2.2391851963557037,-0.13827183137294763,-1.1624923190367866,-0.6950073321348809,-7.08198814438916,1.9316542373855443,1.821718972917013,-0.5642041263005994,0.5317370987550872,-0.11410412388445726,0.0003664837669390685,-0.9033308167062973,-0.5721624616476144,0.42572332007979075,0.46049253429402154,-0.16396989022545333,-0.4768077005938825,-0.7683273799361834,-0.1543695019028658,0.9389809100259588,-0.7845534046346199,-0.005845130493321029,-0.17552118773322078,0.49480930474476875,0.6519609673117026,-0.12388423775669316,0.7873898178930955,-0.15693676728060094,-0.6020220113209818,-0.7832689558195075,0.5943869036170074,0.5932596987993785,-1.2323088076998152,0.4995350700672655,0.5137783190336624,0.04504522830073378,0.27911093747701815,0.23186123384779922,0.37442667059065843,-0.26309486126481835,-0.20491873441435113
0.30642539836700267,-1.5024508848404514,-1.0013310255237997,0.7110500398371972,-2.022446704898642,-2.0261080379350216,-0.7888488318562238,-0.9222889426228711,-2.4151053273034067,-1.365926355567583,1.5095567919934243,-0.8085066618805531,0.18857112773216078,-0.5299387941263204,-0.6333295429605855,-3.068366627092348,-0.2578754521730968,-1.735927366656194,0.245207982741751,-0.650413048509063,-0.03126631240559929,0.5278578150737655,-0.7823924693024517,0.672737585442244,0.9774655382967685,0.1036099774827606,-1.23721512431946,0.38826546242898585,-0.07853493680822747,1.4310270573565194,-1.5308353946552866,-1.444332487561971,-1.4021763066627564,-0.35036988429170124,-0.15361379062629263,-1.5991689179320805,-1.9574028559227385,-0.07072298918501103,-0.08463659260542053,0.002211993725325885,-1.00472945455074,-0.3221141773877102,-0.40400341747266744,0.0013366087559333057,-0.1781203261545177,0.14012119930424516,0.07266445857057528,-0.7471127515461472,-0.9566380265924376,-1.013511008826165,-0.8225017676159325,-1.5875637147701478,-0.23694175412186155,-0.031091733850816993,-0.9405495912259235,0.09707115411817166,-0.3283708217312751,0.031426173449600116,-0.9488529347219722,0.05526228713874799,-1.2600412854648075,-1.1931425369015267,-1.1927783813957824
-2.0830022201179,-0.7778128006785309,-0.2902818564429169,-1.3494359798396136,-1.0127830956697048,-3.7386817399560908,-1.6631518192249635,-0.588495810980412,-4.92364261367717,-0.6028016957528324,-2.8397825594378845,-1.1937555390962664,-2.1755428206164047,-1.0195367405666964,-1.8052255398348278,-2.5379837432084895,-2.1996071779012345,-2.074824966184681,-1.5526984586861172,-1.3259055226308374,-3.6368420180160195,-1.5052030877527798,-2.7152110373034235,-0.9542622607197315,-2.9797402985800567,-1.9521316881010353,-11.603506193802591,-3.5120499701762955,-0.45454118424350454,1.071193038505893,-0.574171333733521,-1.2358715103266622,0.2677383434996818,-0.9472141039120806,-2.414596995045193,-0.12606060678190645,0.46085206557309777,-0.9927548380878497,0.008728515563720982,-2.7299839916803177,-0.0059457244084544815,-1.0873979685163253,-0.916119712043384,-0.1959924333961769,-1.0100817558825237,0.4166656048261435,-0.9433541935949563,0.6116268720947357,-2.189937463870506,-1.0800487925838964,-0.7774064041351977,1.07083079351467,-0.4233125003651898,-0.7739172390825919,-0.8102181339774389,-1.1513084530265596,-1.4338090242086852,-1.7189787487522532,0.7039077773237966,-1.9168872424354542,-1.8107689348577258,-1.1780565838256163,-0.7470964134355048
0.8136108836875722,2.260872085063625,1.2819444705979883,0.059635650814988166,-0.8389761643997965,-0.03961365785669553,-0.5535887926371401,0.9842501452455606,0.874661214396388,1.066739118621168,0.9794840782959328,0.9507562240360783,1.6556618379338868,1.246282424100451,1.129216414733902,2.315181235535923,1.0251547776903247,0.7944822329272702,0.0465620887003908,2.5021774758679305,1.641043869481667,1.2502613734088093,1.739615224127953,0.7275372116019739,3.1287586874292788,0.6737566891721454,5.690581967922933,1.1186750005786859,1.636712024836577,2.189943920608231,0.8866967069255088,1.1244979046791836,0.6425552775409487,0.19404273359757077,0.27558699418819543,-0.047166965597846784,0.047049912089480915,0.2764034813767966,0.5601126347046432,-0.04210574092573767,1.0874777688194899,0.5688825649706223,1.3968413830751325,0.998400708287943,0.9155444995924287,1.3844605918126782,0.6925597973008689,0.9982465460493543,0.5594221712733936,1.1991268255506882,0.5822910694085149,1.2835118316988765,1.1489195410366675,0.5175476045388416,0.5662815881343256,0.4381032559659448,1.3756091448252152,-0.06655715185794497,1.3869790966233635,0.6886968928585896,0.7013686250861456,0.3036253076065961,1.1256372633388456
-0.9783778641491947,-0.7732291432588319,0.5010551986502911,0.14159764630495958,-0.7603727523673196,-1.2524906211288798,-0.8898957656114351,-0.8632993641326205,-2.069553532991048,0.7030567361470704,-2.075677849319371,-0.23089385988695074,-1.2249297512867263,-0.4896237431582675,0.7252450969082698,1.502884761195121,0.1722629034600456,-1.6999911312544809,-0.9306244863890187,-0.33352965983378213,-0.08242822540419036,0.8397715442861924,-1.2842830479301954,-1.5672951402235302,-0.38553246691636833,-1.3995044524211135,-2.9260140981436606,-0.838140154874881,-0.8402453325343281,1.5843803539747896,0.6621851101741717,-0.19448833465659537,1.143400641137134,0.847833159251892,1.358489494933723,-1.6924276269119467,-0.05405892481285362,-1.079474559640473,-0.3097753495374634,-0.5679088286979906,1.2917738565781016,-0.6751927971218855,0.6233059933582953,1.4275918360593034,-0.8946099364744637,1.54860086606941,-0.4386929873295043,1.3840839484209995,-0.24654164070615323,-0.6535520785881782,0.7721439609699904,1.9691955437743964,0.08294398452037949,-0.53204784216065,-1.1938384704366156,-0.3577337678201691,0.5395303806709337,-0.9784576885690599,-0.00886008518557999,-0.5912644930615422,-0.020342163694040523,-0.5475391436564854,-0.6686795781271364
