cluster025_1,cluster025_7,cluster025_13,cluster025_14,cluster025_21,cluster025_27,cluster025_29,cluster025_30,cluster025_31,cluster025_32,cluster025_33,cluster025_40,cluster025_41,cluster025_43,cluster025_45,cluster025_46,cluster025_47,cluster025_50,cluster025_57,cluster025_61,cluster025_62,cluster025_63,cluster025_64,cluster025_66,cluster025_69,cluster025_71,cluster025_72,cluster025_73,cluster025_74,cluster025_75,cluster025_76,cluster025_80,cluster025_81,cluster025_82,cluster025_86,cluster025_104,cluster025_109,cluster025_110,cluster025_111,cluster025_112,cluster025_119,cluster025_120,cluster025_121,cluster025_122,cluster025_132,cluster025_136,cluster025_154,cluster025_156,cluster025_164,cluster025_166,cluster025_167,cluster025_174,cluster025_175,cluster025_186,cluster025_189,cluster025_190,cluster025_191,cluster025_192,cluster025_202,cluster025_204,cluster025_207,cluster025_211,cluster025_212
-0.8043997720554772,0.5768462548219475,0.09544785798835831,-1.6856425437536158,1.0335744842983565,-0.8653650652721739,-1.4058475840442646,-0.6718025774709427,-3.8745899883614174,-1.8698756886679144,0.09545999856903753,-2.3017025768451482,-2.279873110690977,-1.3287443999444,-1.665879395625693,-4.953656349180255,-1.9379780705879988,-0.4130355873681748,-0.23457254608175232,-1.8113802612019496,1.2880743548938334,-1.166902007652713,0.10414615942342831,-0.09864067364708484,0.16198501304976975,-0.11163978287567478,4.84411366313708,-4.382973545772161,-4.020206772889226,0.3086991774700618,-2.4484186779450523,-0.7098753083010223,-1.5424858110397404,0.5195268438624341,0.01478967234736922,0.50835890784002,-1.7574448227106814,-1.9084764827792569,0.40643088874505057,-2.0824320265164085,-0.2563920568986712,-1.0287151420150078,0.5196494326586181,0.48760318265358576,-0.38793692300808935,-0.42263590388383016,-0.8606870429192326,0.8112403001058932,-1.6178681034233175,-0.12366032765616997,1.5502280151483445,0.28537069247991786,-1.1195597859260555,-0.15492596780110474,-0.3029791911780871,-1.8900797177242254,-0.6916057817778019,-0.8400549059992252,-2.014944529948343,-1.045275088279013,-0.4469820758721814,-1.2493050811058934,-1.1099212532152742
-0.7709105289804645,-0.5591260681013001,-0.42470404168498144,-0.04744809399297162,-1.2426560470134997,-0.20405877427550367,-1.3738426828545465,-1.6038543098672746,-3.4545556079647257,-0.5936305871000396,-4.636617817534411,-0.1405813902384584,-0.11545211126074184,0.45889339373182514,0.6413816763280711,-0.19363283511796037,-0.8470624069824582,-0.17792163258297305,0.6075211592181053,-0.05114230336315384,-0.16442655800459338,-0.6501976257758083,-1.0275947922555304,0.10423195091707488,-1.951059891876041,-1.1063670763963835,-8.436397226639285,-0.16163737182873694,0.8535322023316897,0.17647121054355347,-0.15172174623200219,-0.3225909059529558,-0.1847569022402371,-1.075233634939448,-0.1840598092772086,-0.8327150871289735,0.37832962558712663,-0.1023020709995292,-1.0025871010394984,-0.5087848266916492,0.23357655519475462,-0.03517824768102096,-0.028655152716518195,0.5070122268738074,-0.9392847318037699,0.023822201374140373,-0.8416696158119543,-0.7347136944665063,-0.27150488868663347,-1.323645615089454,-0.0606429381628375,-0.06394730510247365,0.20416505156337347,-0.6424017407706892,0.5249766732561558,0.025749010912294534,-0.13081083112619435,-0.5658461707345416,-0.7377693588028169,-1.1920667284615665,-1.2037631250996264,0.005448650461244542,0.3650345955559885
0.049143596232472164,0.8272813966690478,-0.815280207961814,-0.7912541517850632,0.35168380891115736,-0.3538540157115856,-0.6071502618683708,-0.4578859850211836,-2.0885844666944866,-0.44752066761385934,1.054693868300636,-0.9384101603885877,-0.8165685696968635,-0.7454637086784602,-1.2732809986078195,-1.8736408117463237,-1.356958938499492,0.13768818100606706,0.014875781915218766,-0.8645359256750111,1.975548762799468,0.6410085810200734,0.6413463288222657,-0.3911141697552545,-0.3838138086221762,-0.7267540933637586,1.414184388246823,-1.4698203408552797,-1.621458968250002,-1.4313612857757458,-1.120230054225064,-0.39424369658032127,0.07319739332679884,1.041113058188545,-0.017316250951362744,0.1705120183074459,-0.5993905906365,-0.6881673416075349,-1.1135251683721457,-0.6052493888045355,-0.17576602204433434,-0.33997084342680745,0.542859250691474,-0.41669603517791665,-0.6715373158117193,-0.33237405020854766,-0.6208387931711536,0.14083662830935942,-0.26364134039404175,-0.7528059390472974,0.8480564961192496,0.02891574137982994,-0.1184836775661926,0.06798744418607894,0.4585158705840214,-0.45881593624882316,-0.32476634853797665,0.07396755764103025,-0.5083746229485415,-0.6702369689462033,0.20978890657100388,0.24895416178214527,0.1967417487961796
0.5083747010326151,1.155489592499751,-0.9942746669052067,-0.779267267860376,0.14410042818848445,-1.1674367353003121,-0.6776320755363797,-0.09908114100464105,-1.0659222114005955,-0.4639781294774102,3.194472272668489,-1.231749705980339,-0.9067218549728093,-1.7793237586041348,-1.503446839915774,-2.8860439563101012,-1.529220318526478,0.4440872830470202,-0.01305557017911907,-0.6522505557871066,1.9793826156841565,0.3335867574095351,1.6057276389854838,-0.23624870962256345,1.1623651447044545,-0.5842609692782734,6.065415135300549,-1.2964258662479446,-1.3095674348673474,-1.9779435241536596,-1.6259891891367424,-0.20982131486248617,-0.41694918855706187,0.943594578379711,-0.267307695174637,0.35336652389536105,-1.8342760769672097,-0.8370927042567444,-1.0340657848479269,-0.329768591822194,-0.8159921596261713,-0.6082396557596147,0.665418739044991,-0.9046827263958168,-0.23356038849966976,-0.5648715050393514,-0.23584071752864433,-0.09328772175257455,-0.4095510782122935,-0.21047843922508513,0.6353594517291423,-0.12723498619438472,0.15773196812113277,-0.4075246367983972,0.4431177784448411,-1.0191384259339256,-0.2232284007118457,0.8998911518985682,-0.9228472339318086,-0.33968108887727627,0.30576952223502074,-0.25962765520284603,0.11762113801628188
-1.3594272934841878,0.3787294665779577,1.854880116234761,0.31885081603186216,0.40599124875530623,-1.8180696677503383,-0.18456409515435013,1.025227547006191,-1.2743727678265202,-0.3630080025812872,-1.1358375647569203,0.3495783770759031,0.8159242647842468,1.341235896324004,0.37991714703637436,-0.1070759280067739,-0.6516282616296963,-1.195914453051806,0.19391961549070502,-0.15481527772198378,-1.1354633516917993,-2.603613282747656,-2.734132491664202,-1.666542668745035,-2.3123741847430797,-2.1288676707819225,-10.753281046399877,0.4124175841445321,2.5498877564965206,1.157443573230252,-0.2641239754550756,-0.34366419455248387,-0.6297639055198418,-1.7430444109692012,-0.6727931098655285,1.3169032572609183,0.06521191650752234,-1.6113020180461723,-1.1117251727810302,-0.8848765777847373,0.7836158553926881,-0.05855196252220629,-0.3695656335538726,-0.16072301928356514,-0.4764210205651966,0.008195047922570808,0.5468400179151058,0.26948449429423393,-0.13454982145087235,-0.19931908962754774,0.8174348019003537,-0.2388359284459975,0.8112326620957498,1.0259148156112423,-0.16769989868157642,-0.5261655658675906,-0.759630147704875,0.11779321195584869,0.6775330625569038,0.33478951287593406,-0.3354708955506049,-0.8817522144538161,-0.3126788215800661
-0.4034954871907992,0.6925478265696584,0.2849215452147816,1.2036792142673638,0.6800399798193657,2.309473307220995,1.899159708523823,1.8101477850739942,3.9479527668938568,-0.04174081743574315,0.7666195950888404,1.0537193774733478,1.5622797385676042,0.6846204808232608,1.2275077031345596,1.4197745700018571,0.6607475891983258,0.06310099698696658,1.1527324813749158,0.6723979569794105,-1.0443395636829882,-1.184870687224898,-1.5202697399823317,0.35161379341742566,-0.40044364205068006,-0.2055880027020664,-4.168844009159871,2.6034097820867608,2.5622746562504406,-0.3033102530760559,1.1127697380179078,0.32523233683786235,0.3205582031800749,-0.6188985209135041,-0.19150241385161942,0.695446795124478,0.8210904017026538,0.2743078342460461,-0.23962275460820076,-0.41622946950996653,0.3254047315449904,1.3618648575440186,-0.36209991594086904,0.4521599870853052,0.3335653081451474,0.8277280265962256,1.0492701362710768,0.2855531575507014,1.2871066031690805,0.26267407226098904,-0.23086460830241218,-0.42175293650187884,0.9346757096282556,0.9585145630489713,-0.7796290683106398,0.8171542153083142,0.9015250054817966,0.40003266704879215,0.6149652657638425,0.6496066541956413,0.8532030827246782,0.0863028743199572,0.2238821587001579
0.7341829549253684,-0.767008971956804,-0.6201161870526006,0.9066420028671426,-1.9099896387784026,-1.679476564360904,-0.6511409971980413,-0.5347481758392485,-1.6057565416816388,-1.0894938485284338,1.776065640025304,-0.4810005547941566,0.8220880901691635,-0.22419391906062813,-0.3506300064795202,-2.3504026025367892,0.22592632551699288,-1.4180396674358113,0.5062731211703212,-0.10627309402087559,0.5675446070393162,0.8536261841013384,-0.26611665081220026,0.9977539543703691,1.5107410597428652,0.4344105389882653,0.816447115393971,0.7526234807422418,0.36036635696306846,1.5887445764229498,-1.252811185106486,-1.125069261298201,-1.2950035514703135,-0.22447015701349624,0.022808868438980473,-1.4820467924920717,-1.7983619301641884,0.15071162936111732,0.10763810200972085,0.14805813868589637,-0.7007135542685348,-0.054990096308053515,-0.10408212496816999,0.28237435791055143,0.12344375633122759,0.36758519086848174,0.2788785181239766,-0.4931101357692103,-0.6613150608066751,-0.782828535937122,-0.5237628823293106,-1.3605538341145391,-0.0346819625750209,0.1925493273462965,-0.5690220311688274,0.2745109474469493,-0.1366685238122346,0.2788355306970396,-0.7813946506186324,0.29495922983378137,-1.0058164549906365,-1.021415929819493,-0.9095611673895398
-1.4143170761058248,0.2213479475750737,0.30460206586584543,-0.8541890812784911,-0.5167926763216679,-2.8908213605412487,-0.9450735229168867,0.17527472999562843,-2.750997426504597,-0.057787787770877674,-1.852423435160382,-0.5670309102166993,-1.0672750038694248,-0.6154796190407208,-1.3684917449220946,-1.1131734025709024,-1.3327858910559476,-1.546166222065847,-1.1246732640888981,-0.5017765806493759,-2.7175145033344066,-0.9364835293172219,-1.9615276699836643,-0.41570985578487374,-2.16780688602221,-1.4197735194550116,-8.513712566408847,-2.6977369979120684,0.4084627221718774,1.3723390990360016,0.16478204754309766,-0.7787956015322381,0.7178826826800795,-0.5759634879738417,-1.9251397920408075,0.22810526932118397,0.9320502183743151,-0.4462826387869433,0.23692290858625562,-2.261085522549685,0.5348166436003097,-0.6099721769788737,-0.47001346074465766,0.32879654774650846,-0.41667644843595697,0.776515002416309,-0.45307213199886526,1.0781866395160433,-1.6068096079425986,-0.5742679607641917,-0.4183215615809172,1.4802322029085104,-0.027301368332819154,-0.354951619088797,-0.37895032910431103,-0.7711004614858279,-0.9464240577505427,-1.339813504710782,1.1247495539362624,-1.4227161676385187,-1.2252957043551103,-0.7379277442416693,-0.27451082720294623
0.2847857285393157,1.530970979012728,0.8119026662024261,-0.4079186332535729,-1.3594652768259063,-0.8326898565231281,-1.3228524036913893,0.3169664925765153,-1.2069942058649272,0.5905077028914569,-0.02994649555157658,0.4091551995005063,0.7319633715199907,0.9563311650608195,0.7859077253594454,1.067241687901835,0.2953690673986753,0.363689712269029,-0.2999164941272467,1.8610295990573498,0.9207099225930624,0.7766764900107088,1.1649472352851133,0.2894210312038455,2.495337908004214,0.24664135002164128,3.295324406094347,0.37666359063010213,0.8833628716142538,1.9299184691824665,0.18041282646330725,0.7798464905357703,0.1733763071626313,-0.1694219533707024,-0.1970712641793348,-0.3957732925777404,-0.4147378450368286,-0.23599830317097092,0.4086333856155868,-0.5094147584376807,0.6335807992977555,0.16734416199069707,1.0531490411199778,0.5491474230158562,0.39739654754307896,1.0981659829086066,0.23757062614117452,0.6014382585815582,0.04961078500893046,0.7409924250507085,0.3415310454558641,0.9378993271635092,0.8037639701407628,0.15843166877806036,0.2850981702563234,0.09623540466535235,0.9149859025454593,-0.3633762347234111,0.9904531357085449,0.25003750173951395,0.16303239471956077,-0.11320590808354813,0.7399407964820636
-0.9710951082713869,-0.6416854002662549,0.5083712011975113,-0.004923690424851107,-1.011670643459303,-1.4885725363025355,-1.2851776081753996,-0.9816127058713316,-2.77338992180012,0.6184923096262157,-2.5224902737363286,-0.31606813257708155,-1.3074061645249904,-0.4259824350272784,0.7341638473563509,1.2759162632781202,0.09309479436826484,-1.7196681236337017,-0.9419321312963042,-0.30331757179438595,-0.05898392989181302,0.7982904697731542,-1.2332825145582051,-1.5858621577420975,-0.35929184673738657,-1.405923980708042,-2.7957087621448053,-1.0254766901284271,-0.9726660197517685,1.5438899421435617,0.42624612632053754,-0.1558330005465393,0.9217357599208164,0.7120277793608146,1.192522834660406,-1.8257227209823164,-0.22736974541484453,-1.2341181636469618,-0.24926614261198912,-0.755937356594807,1.2451404003449587,-0.7179735957838395,0.646396023943641,1.3647929986083158,-0.9859467107010484,1.5490968103387057,-0.567975967405518,1.333451676077043,-0.3375725608577918,-0.764426678840881,0.8625695788293808,1.9299361282025014,0.023255761673130725,-0.5830926983101503,-1.0692736931754991,-0.4360302940574475,0.3943516300616604,-0.9682404445421765,-0.13179952927884878,-0.681660618279954,-0.16473395031521545,-0.6803817343857128,-0.6874640195163634
