,cluster025_1,cluster025_7,cluster025_13,cluster025_14,cluster025_21,cluster025_27,cluster025_29,cluster025_30,cluster025_31,cluster025_32,cluster025_33,cluster025_40,cluster025_41,cluster025_43,cluster025_45,cluster025_46,cluster025_47,cluster025_50,cluster025_57,cluster025_61,cluster025_62,cluster025_63,cluster025_64,cluster025_66,cluster025_69,cluster025_71,cluster025_72,cluster025_73,cluster025_74,cluster025_75,cluster025_76,cluster025_80,cluster025_81,cluster025_82,cluster025_86,cluster025_104,cluster025_109,cluster025_110,cluster025_111,cluster025_112,cluster025_119,cluster025_120,cluster025_121,cluster025_122,cluster025_132,cluster025_136,cluster025_154,cluster025_156,cluster025_164,cluster025_166,cluster025_167,cluster025_174,cluster025_175,cluster025_186,cluster025_189,cluster025_190,cluster025_191,cluster025_192,cluster025_202,cluster025_204,cluster025_207,cluster025_211,cluster025_212
cluster025_62,0.3839753931269066,0.2573992176840562,9.413289977393793e-05,0.04733358530835427,0.19972108604170705,0.23677768746693245,0.07602613488433674,0.19489648733895662,0.19488874347000348,-0.04107059100506412,0.46533382710785653,-0.20166715397861326,0.04992458285307082,-0.2215593576393365,-0.3215719863183792,-0.21892122350099244,0.011825645443761426,0.38519600644188884,0.16144129001184837,-0.07584757697847642,1.0,0.11734730738802412,0.45859278918419427,0.29815823019374343,0.3873701818229566,0.10979641789384775,0.5629662822686807,-0.15801210282544875,-0.104179307153239,-0.17718760580306459,-0.2118438884277951,-0.029687440333980717,0.11034191173510106,0.46106992940930347,0.23153800616529807,0.00917045234772362,-0.30993491530662387,-0.14515974942299056,-0.1979582335550315,0.14880245415552418,-0.02565967452350445,-0.09992702525811563,0.598464233664624,0.18374043404217133,0.2286465128362063,0.013439288165609032,0.12634366297178434,0.16670341731044824,0.0513037771366141,0.21307606143121455,0.3281364303609156,0.1374078560259884,0.030287814637814617,0.004016458639504915,0.2501735706859095,-0.2190449009442722,0.2942828727026627,0.38999956202248415,-0.16374666224517934,0.11014573372162287,0.39325731790706,0.061508512967010355,-0.01623297306292379
cluster025_63,0.34197595870991515,-0.2874743845581192,-0.3934626426643016,-0.05018170174831028,-0.06572953881135932,0.2391876019311301,-0.07302044754568313,-0.3458308903437573,-0.07294878870037087,0.03992651853973414,-0.027844455638138425,-0.1107917856292815,-0.21221413514774048,0.04091936110050927,0.040067759975639355,0.06156249558971231,-0.0013951028838925532,0.16421314617711422,-0.24667979514324176,-0.19118363886590584,0.11734730738802412,1.0,0.41272562891509035,0.44810209135245793,0.21159793641604596,0.5088799029457537,0.36538225154055987,0.12922634624706716,-0.410533608966435,0.026547357588496356,-0.0570622415431129,-0.02917460541831215,0.14762005515037566,0.41929209309735366,0.35224281383691336,-0.3548095697049072,0.033425372208640364,0.45318285499557676,0.15644183699273692,0.2666297972461511,-0.21304946292481045,0.18047268968894586,0.1546491874450897,-0.06109977136226915,-0.19403158696088466,-0.21576924437711636,-0.42778997920350315,0.019296739418725554,0.10336159948378694,0.004795559194176363,-0.20226926784721197,-0.0023579239237263693,-0.40796242001404043,-0.19012508564901434,0.011147944680381487,0.20260545276676228,-0.03487038937828488,-0.14177236790593914,-0.11815418486394035,-0.2939876517275743,0.0846053877294861,0.04241628463813644,-0.008961872920921994
cluster025_64,0.6064165136995354,0.07400734191726241,-0.13358648115760963,-0.007115914130481777,-0.24044126697664395,0.1320552152446253,-0.21401660481906012,-0.13932726934149814,-0.0064801312664348526,0.09752412516796971,0.18917825738201843,-0.1694019872956218,-0.0329893026025937,-0.15550168640983825,-0.04564233555199854,-0.1274244938406641,0.16756568028387672,0.37910775422497484,-0.04472092737656602,-0.04558117021026764,0.45859278918419427,0.41272562891509035,1.0,0.4408167380023831,0.7333697257764132,0.5601285471023213,0.7394356442263466,0.016828297017440454,-0.25836035527411766,-0.0051657497991293684,-0.25347621856441627,0.23314738414772224,-0.12781909446731707,0.3143435896856042,0.14600029589435498,-0.37630531538884354,-0.46977207408783883,0.2140263688277401,0.18370923410638934,0.3168591125655244,-0.3062272855278676,-0.10473299378338474,0.38306621801982027,-0.026092152770036632,0.18913959415224538,-0.12510531731919936,-0.09287348294170164,0.011504387112193143,-0.022177627014251154,0.19202166016261166,0.007483579560776168,0.10753015781022912,-0.16595416993174086,-0.18949109846472464,0.19444083360055756,-0.08025664416240362,0.08599277480192177,0.17682218497246674,-0.18781965730069097,0.010566593358975826,0.11423028790442179,-0.14841239884325674,-0.06227134017388184
cluster025_66,0.22700677664288632,-0.05076844010898765,-0.25847707445833806,0.25208720415720065,0.09103263061557107,0.41341545051683165,0.30311217395400736,0.11126764076494945,0.34411326654096713,0.10722646347128632,0.42296914020524445,0.05144114663804278,-0.03494563958311162,-0.1105653055198999,-0.12773256514901518,-0.10012696297608555,0.000681376295383035,0.41280935248377154,0.09010678935573788,0.028835670864133564,0.29815823019374343,0.44810209135245793,0.4408167380023831,1.0,0.29857325667763496,0.3957507314799692,0.301539663521599,0.37243209026747454,-0.0716217252447799,-0.16129550326155764,-0.09013703533664882,-0.21665675909713106,0.08118125089240372,0.45760522143270604,0.4712251718163909,-0.15615104910204927,0.02330222757721359,0.31939724978738726,-0.02803042072299734,0.14922730076308813,-0.18838221009963801,0.27829846099863526,0.12980584577372317,0.10757028002980489,0.1357597586987988,-0.14370384594481778,-0.07198748276533222,-0.09744960445804432,0.23507280176742018,0.020147498818709263,-0.23151393283355257,-0.2442295901144911,-0.3106947684188975,-0.22920878506019127,0.06872490099140882,0.3850383794281988,0.16303989391572912,0.03521992966602965,-0.12320346799631514,-0.20925148800826818,0.2777766476841805,0.32678955831300255,0.044095413556130794
cluster025_69,0.5627312165654599,0.3110910524953228,0.16038559865956992,0.12398481315068312,-0.3773873246725641,-0.06930888971745791,-0.12121262029546281,0.0710513163468949,0.13374034846680793,0.27496579159918716,0.28134920867619706,0.001028615868438849,0.2683264340417785,-0.006841231242616844,0.14044446272546193,-0.005258563996581586,0.37457669304754043,0.13612400111455594,0.14984624912941094,0.29855445815517634,0.3873701818229566,0.21159793641604596,0.7333697257764132,0.29857325667763496,1.0,0.48387820476579574,0.6087052197801195,0.14845543904243802,0.03844384821018004,0.24002792394252487,-0.176862643881997,0.45287848727672503,-0.23074117327302388,0.05782776226962024,0.01793595085269396,-0.31141343312673936,-0.5019540222370807,0.049069502598671266,0.31494940714370223,0.3136999507226193,-0.13823841402870318,0.023024290019788667,0.32375390556840006,0.13146320207466103,0.47416559741886743,0.20685835192680224,0.2847051096825044,0.1991041578151111,0.0982775811711081,0.34453654192874344,0.05864681669889023,0.1096943447226473,0.17651950070338737,-0.12599249534925955,0.20723437849096624,-0.05710152203780248,0.2771853078941252,0.24275763774848802,-0.0642155563160384,0.23854368239318316,0.06464825902254023,-0.15522127979274714,-0.06516732270236672
cluster025_71,0.475606293734096,-0.1501866987883847,-0.18511440963142015,0.11698822755156901,-0.1886722123804319,0.32638250015803383,-0.06708364969329368,-0.24418391251066637,0.0633907220425498,0.21531359063871736,-0.0027361389725945318,0.06289876190405913,0.025248519974089462,0.1188094396303548,0.12258844767946127,0.1185237020889844,0.3532900318253373,0.35497639957735305,-0.07173199120487278,-0.09344781988905558,0.10979641789384775,0.5088799029457537,0.5601285471023213,0.3957507314799692,0.48387820476579574,1.0,0.49377991963715817,0.22308787391769258,-0.2938149858959175,0.1941778226311147,0.041244715826523747,0.17053758639709735,0.07028377548066067,0.2156846229685566,0.31077714522776073,-0.3582286000776799,-0.04834292567689901,0.5238540764413576,0.4431549936212685,0.3051438172543444,-0.15692498707741864,0.2139166640175714,0.020589460498959357,0.0813457239351682,0.2354038241076685,-0.06692837950928504,-0.1535839004291085,0.08133270525692823,0.13032451664860276,0.05395734289787191,-0.17306579126530297,-0.09903945442310853,-0.3235872440409314,-0.20612324552618308,0.10182545156646264,0.272394378186823,0.0004225739503711711,-0.14436123308094398,-0.12967161871186966,-0.06975085139770802,0.11697812685293457,-0.02894655408914298,-0.0401418317656254
cluster025_72,0.6505809206388389,0.050686568335056095,-0.31187469836437975,-0.18141508487154112,0.07068701781614534,0.12167186539337632,-0.16978760952348856,-0.10042414797590835,-0.04022735101406384,-0.13643998463683735,0.38886727370556107,-0.44640882145637534,-0.24171659240922955,-0.35900887904719203,-0.41798062960965365,-0.36534712355530896,-0.07588225604378808,0.3390427158264676,-0.11131107376907765,-0.3867797959877724,0.5629662822686807,0.36538225154055987,0.7394356442263466,0.301539663521599,0.6087052197801195,0.49377991963715817,1.0,-0.3009695351986761,-0.5507368613970067,-0.017566826432596813,-0.35334435113799373,0.02203004458420319,-0.00591005905850434,0.564197613547214,0.2073104704206792,-0.23598091068965069,-0.564896750237696,0.016848049494770066,0.14712573818220365,0.1182102437413616,-0.3644794174276163,-0.11780817982071763,0.6605943604600969,-0.08325211857243794,0.04080275414627365,-0.25307942945305917,-0.1979554278054108,0.23967299661550834,-0.1483018523082018,0.21541863790451576,0.12705929747003591,0.1371784579370013,-0.2625273984957646,-0.14833271555402933,-0.002472286278265437,-0.34608503514439887,-0.08878584243431999,0.22788306836441827,-0.3152152238627658,-0.04393632755263803,0.30402712890531236,-0.2715729108128792,-0.28292110184368885
cluster025_73,0.11082826037435038,-0.017959238574545636,0.20276964523456473,0.7654485345695988,-0.05119777591594467,0.38840567177796614,0.4783938620972378,0.33820604128957976,0.6096634955055678,0.5772877822875213,0.0797628883441557,0.7661391978962263,0.5819213655560956,0.37405729267775945,0.5634186252225274,0.5558153243254367,0.5567261267673029,0.22764553360153117,0.40096471211507806,0.5957504565165063,-0.15801210282544875,0.12922634624706716,0.016828297017440454,0.37243209026747454,0.14845543904243802,0.22308787391769258,-0.3009695351986761,1.0,0.5917056317483363,0.04627267526178134,0.5058838112708027,0.24537175467007902,0.20487305961019886,-0.21593416633982018,0.29018182071209414,0.08640606172104849,0.47170153198699055,0.5619060456020168,-0.06420680237722186,0.5100291379903856,0.27017418851197594,0.543663005453339,-0.4284109477095529,0.27331135327785483,0.4155993899065794,0.14406275743629562,0.44173146849371836,-0.1355960712659281,0.6463404790071147,0.26049996381985857,-0.31132297575896856,-0.27586666168739626,0.21909731234718657,0.0761018340091028,0.06939839313035771,0.771751931667427,0.49090200613623053,0.06861441057134628,0.4055192293593415,0.26053969323448745,0.08586988296853584,0.5199393262256026,0.38364813049115004
cluster025_74,-0.20561114010541592,0.45436115760627915,0.6852418046929473,0.6059893102622901,-0.0568201053508479,0.0007962997998462391,0.3648233462161197,0.6358211625292474,0.5318856469605495,0.47441923718457724,0.014789078193127542,0.7773666294633619,0.7858083444621053,0.5295275827493421,0.5585604697543136,0.5547883077342816,0.5014268218833543,-0.15007446880355735,0.5392878878398222,0.8545213210176262,-0.104179307153239,-0.410533608966435,-0.25836035527411766,-0.0716217252447799,0.03844384821018004,-0.2938149858959175,-0.5507368613970067,0.5917056317483363,1.0,0.04003229530043391,0.43501259599205955,0.4278733660822299,0.036588854905961234,-0.5209815499797017,-0.13514193263232427,0.33678380680685516,0.3471004920471167,0.05901302313938185,-0.20607958806208523,0.2296782430867241,0.46849298895076147,0.12615102020282817,-0.3883091539910146,0.23203451161817426,0.5529929085520061,0.48452386386850743,0.7493980755195006,-0.13250654812860846,0.41644004860792866,0.37209467081809117,0.0030030218765139645,0.03276321529815901,0.7335963181157796,0.33028911369988895,0.1923077343939366,0.4452055476740489,0.48113693127139534,0.3009606129148823,0.5742567870872891,0.4836360124585384,-0.0009827138046444638,0.5039162512918021,0.482302664123797
cluster025_75,0.15064078130699615,-0.07041166154837143,0.2140177271189084,0.10279349130059091,-0.4801126643148686,-0.18084439539869404,-0.3050577929709743,-0.2111065935424718,-0.20520380137548502,0.1857930643496711,-0.3793993838405488,0.08240074190753768,0.20219210973264315,0.21333351701640843,0.4246373828147106,0.27450194507189574,0.4205046819684207,-0.3204760044015478,-0.25199511945464975,0.2207487204589286,-0.17718760580306459,0.026547357588496356,-0.0051657497991293684,-0.16129550326155764,0.24002792394252487,0.1941778226311147,-0.017566826432596813,0.04627267526178134,0.04003229530043391,1.0,0.26274085992690627,0.35041004206969034,-0.04101256810290838,-0.27607815909380345,0.00026707930639288083,-0.3940933190640389,0.024594892542454984,0.12202684883538521,0.5086295739645963,0.1852722611050798,0.3530603531613881,0.03692431033061017,-0.036358110057156195,0.36918089983701113,0.22181451250984147,0.3891243364858081,0.11521061682188867,0.22994579937055248,-0.12504044838796916,0.025410131152240837,0.10351608405790177,0.33352279625271936,0.15305641950041998,0.0464710978749561,0.04281980754858316,0.10378392091669225,0.16999153140591985,-0.3348647301812999,0.17591087749566867,0.06110033251219328,-0.1337468578059279,-0.3692750046792889,0.0989572459592225
cluster025_76,0.08649444283410003,-0.07832550281347944,0.296944911827775,0.4826082102574894,0.10996139597154396,0.43082574417809055,0.39720916013280055,0.24568835545727696,0.48278688039333456,0.6205339796059599,-0.16457407780831898,0.6535989532758234,0.4656678235427027,0.37769028951660544,0.5193741921370044,0.8114399334319067,0.6015240719709567,0.1836462730849012,0.16739037704757645,0.4020359473202551,-0.2118438884277951,-0.0570622415431129,-0.25347621856441627,-0.09013703533664882,-0.176862643881997,0.041244715826523747,-0.35334435113799373,0.5058838112708027,0.43501259599205955,0.26274085992690627,1.0,0.30440770078386187,0.6105890561904389,-0.15707711482185213,0.22808014421777503,0.21318542955142877,0.7378919769000387,0.5396512885306931,0.09324687210122223,0.355634572323373,0.6604952613834943,0.34721496663164053,-0.2547262922504157,0.5061396395212167,0.4010215004874007,0.3909974549325765,0.42087156178882135,-0.03628600229190463,0.5065133653706917,0.27972176166621565,0.07990940458934781,0.23213882938907127,0.3371024838487724,0.31371285717087455,0.02194828504025647,0.5418267545565864,0.3898738644394775,-0.13189405298641324,0.6303398500702797,0.2889059341295845,0.22057700858214271,0.42086207835510336,0.5705492695385177
cluster025_80,0.24969883785008984,0.4305675029830027,0.5796925902874095,0.16330060417048306,-0.3897283021491565,-0.04409692866092597,-0.14518320548981947,0.17680529435975023,0.09761654656047501,0.4668920282171994,-0.3002671999536265,0.45482034658920023,0.624554674927392,0.5183982401889459,0.6917455884286844,0.5889587467546945,0.6544653687586907,-0.1922006108734189,0.2781493073487997,0.6137529316927067,-0.029687440333980717,-0.02917460541831215,0.23314738414772224,-0.21665675909713106,0.45287848727672503,0.17053758639709735,0.02203004458420319,0.24537175467007902,0.4278733660822299,0.35041004206969034,0.30440770078386187,1.0,-0.11300698106980368,-0.46018426648403854,-0.3005465403858618,-0.038163497708081334,0.02558375093876875,0.16482653915918807,0.3147299414083723,0.3296008072029428,0.35894159717128804,0.03541044006527407,-0.026696791813293968,0.1312262284616981,0.47459128575131754,0.480013565238266,0.41779314941999957,0.16070652030118374,0.3067592556559493,0.49335647590440457,0.2142622762558472,0.36142131868604827,0.574957943917498,0.3380912861300937,0.16976594913641688,0.14164930772757595,0.2596535252742907,0.12620393664067428,0.3716144948280073,0.48694006321185546,-0.18486279000543723,0.009705003765456277,0.3086699150326425
cluster025_81,0.20246701708047776,-0.13572350841369957,0.059019588593494265,0.2738328299023551,0.4024220745830536,0.4904820415330065,0.4183383626862909,0.1612168300421937,0.4275207394699023,0.35835216529097486,0.144574750627078,0.2917053988711178,0.11983847636123676,0.05045318608160763,-0.007362258947177806,0.416666360372333,0.21461602516802297,0.3833992604997954,0.08168376064946818,-0.03945038282910411,0.11034191173510106,0.14762005515037566,-0.12781909446731707,0.08118125089240372,-0.23074117327302388,0.07028377548066067,-0.00591005905850434,0.20487305961019886,0.036588854905961234,-0.04101256810290838,0.6105890561904389,-0.11300698106980368,1.0,0.3892585074326692,0.4162254087619463,0.2513924444361269,0.5353959203109869,0.41107298627351524,-0.2006570280001747,0.2633433666004519,0.42330779418446096,0.17619919632669012,0.1917044982254896,0.40411068693476593,0.1191508432441996,0.15635003286514818,0.14881171312927244,0.1398952091797169,0.4018748411770355,0.25136730491952564,0.06498045977762919,0.24955950432392668,0.07079801327113958,0.15495136667923734,-0.04393077216838907,0.2286428653616994,0.18672648113348017,0.017369357774293097,0.3913704512871502,0.15293150752730716,0.4406042305261125,0.3954975406341986,0.3243036080340845
cluster025_82,0.25820441171020003,-0.1428992130685981,-0.43716606494092675,-0.10610427585299768,0.494722539279723,0.33002385813074947,0.2391462451817212,0.013551181460481898,0.20280780342940602,-0.11454206280227215,0.5532531137718283,-0.38523231284198045,-0.37203967812552574,-0.46176889775480817,-0.6207557460559786,-0.320570726508742,-0.30943302281447604,0.41507544422241294,-0.11473369550136485,-0.4846231874050796,0.46106992940930347,0.41929209309735366,0.3143435896856042,0.45760522143270604,0.05782776226962024,0.2156846229685566,0.564197613547214,-0.21593416633982018,-0.5209815499797017,-0.27607815909380345,-0.15707711482185213,-0.46018426648403854,0.3892585074326692,1.0,0.4625507479441079,0.07917996580296247,-0.08023262694565057,0.039905026497639697,-0.12713735342448332,-0.0612575667209364,-0.17709282758087788,0.05381110722764188,0.5180768696273927,0.008119755229769989,-0.1628395633928123,-0.2816428584314978,-0.264607917954494,0.2351101182373753,-0.0006401878909513984,0.023497395520828353,0.007582229717439408,0.0287311847482593,-0.3633993721686303,-0.18664225252986724,-0.11965380192120337,-0.18366041406298944,-0.08422178564134623,0.06170581328033683,-0.23675905728945112,-0.1990946743813932,0.506977324127968,0.09218770161941414,-0.20766971860211153
cluster025_86,0.2414782720364487,-0.33606171908447596,-0.29705966698726094,0.3530602409314033,0.32979715356139827,0.4758861953162555,0.37757098904273395,0.013703196974930542,0.37079089508435187,0.11448185141541228,0.32547012649637985,0.07673784133311937,-0.0892992946149051,-0.14230473083896766,-0.13679940116324693,0.030761312943801192,0.11830384354870761,0.4217245657885016,-0.05829026203709374,-0.1682213278552381,0.23153800616529807,0.35224281383691336,0.14600029589435498,0.4712251718163909,0.01793595085269396,0.31077714522776073,0.2073104704206792,0.29018182071209414,-0.13514193263232427,0.00026707930639288083,0.22808014421777503,-0.3005465403858618,0.4162254087619463,0.4625507479441079,1.0,-0.04322237650415886,0.20369189513488342,0.44474624646114297,-0.09377654151461491,0.3387523207407268,-0.012131303807438707,0.264065454322831,0.101716981286127,0.2615018408944123,0.10260500104107337,-0.23791727073286933,-0.018585313544904995,-0.05697099856544827,0.1724145767783423,0.002334972891829177,-0.17727334951147267,-0.13352413740103802,-0.2689029594738366,-0.0785842490434989,-0.073860376752131,0.2852219287626343,0.30246337241172044,-0.0974248016313975,0.04906523785924782,-0.1513132633760816,0.417596915291529,0.210959572262348,-0.009319269307604683
cluster025_104,-0.27055812729007034,0.3936441185497675,0.2929527790374814,0.09010061670657236,0.7035929223170138,0.21933557660497505,0.6481192120366432,0.6611789664510624,0.5526895509030179,0.16075376912479605,0.4137755404231502,0.2855912776427011,0.2982266343694957,0.08865481392703406,-0.11963371275391928,0.16276498656789454,-0.08852361707477088,0.052124739475626146,0.529747721864581,0.1516525346202147,0.00917045234772362,-0.3548095697049072,-0.37630531538884354,-0.15615104910204927,-0.31141343312673936,-0.3582286000776799,-0.23598091068965069,0.08640606172104849,0.33678380680685516,-0.3940933190640389,0.21318542955142877,-0.038163497708081334,0.2513924444361269,0.07917996580296247,-0.04322237650415886,1.0,0.38126756416798474,-0.21180404678318138,-0.34364167614472263,-0.2511975009524818,0.23880798400745157,0.202220840608759,0.02309780065985058,-0.08641189768025952,0.0999971128836403,0.10442452967008677,0.4250669991966297,0.3099856993747583,0.4217024564814905,0.3301477600339989,0.11860787457760491,-0.06119830928894756,0.40839882631004165,0.3731705635676385,-0.1535025336901087,-0.04652412654278701,-0.017167456031588698,0.339002761951869,0.25823185194149034,0.3922283372911704,0.32341244583956286,0.43258253624558546,0.08040854744686744
cluster025_109,-0.19002497650254835,-0.09526908808283378,0.17609207280617242,0.338145717672735,0.3000384752445484,0.4824019876603692,0.5049419211231393,0.22367365832349892,0.4212621221360205,0.45134127317454487,-0.20105774516100075,0.5946328703275955,0.3287400593343095,0.43643830960431373,0.3709934702069652,0.6541101047417195,0.2717683032164636,0.09535342891643156,0.18273401165323208,0.28550435551945236,-0.30993491530662387,0.033425372208640364,-0.46977207408783883,0.02330222757721359,-0.5019540222370807,-0.04834292567689901,-0.564896750237696,0.47170153198699055,0.3471004920471167,0.024594892542454984,0.7378919769000387,0.02558375093876875,0.5353959203109869,-0.08023262694565057,0.20369189513488342,0.38126756416798474,1.0,0.42468732515795865,-0.029028706438036605,0.0665002221171687,0.5024629291032804,0.4426591615483012,-0.3717683060222133,0.2824419359234685,0.123555870148673,0.23030555258691654,0.2031655926210356,-0.0322637357506849,0.545648915034859,0.10699745818724611,-0.050239163500541875,-0.005167096558947297,0.1358175571409849,0.26934929812349495,-0.0298991060853651,0.599353431834411,0.20013123052125859,-0.1810691920583032,0.4741745758176536,0.10444411380243913,0.1935372138777202,0.5380109350724566,0.5041513731100155
cluster025_110,0.3903906274046151,-0.36641706811566044,-0.15605408239515847,0.41584074048895064,-0.05126118585737212,0.48095741941066394,0.18613009099410766,-0.13615682838511795,0.2694086677854687,0.3212943854509087,-0.16470375955578698,0.40875487593690635,0.16011192584156844,0.2031438200039791,0.35993202678738945,0.44613234288875314,0.42400749202486704,0.3254816861848171,-0.04761898615977021,0.08225562853715591,-0.14515974942299056,0.45318285499557676,0.2140263688277401,0.31939724978738726,0.049069502598671266,0.5238540764413576,0.016848049494770066,0.5619060456020168,0.05901302313938185,0.12202684883538521,0.5396512885306931,0.16482653915918807,0.41107298627351524,0.039905026497639697,0.44474624646114297,-0.21180404678318138,0.42468732515795865,1.0,0.1664939961587604,0.5933433478019293,0.105449806696477,0.27137392704978036,-0.2607846351763732,0.20965798501331281,0.22703040105469247,-0.13294076593990548,-0.01817937768978448,-0.25738350548618044,0.3342632896926101,0.13600615963048726,-0.3441321211784181,-0.06462109936621202,-0.14770815568846515,0.0428601542281286,-0.02116750103581261,0.612599263563674,0.2416770313395779,-0.15226508587740234,0.28459366530757085,-0.07546302093546554,0.07874619691160477,0.3015113254504301,0.32313787518168274
cluster025_111,0.2703282241661515,-0.017964008348900797,-0.009507310647182902,-0.2142029065938735,-0.3662158958678574,-0.13503262062710242,-0.183937622125513,-0.3254172661735262,-0.19197351349912076,0.19546246315244092,-0.2446133044326158,-0.08490459286903582,0.00718039025676509,0.11248286704065999,0.2308487457134809,0.12110948093940649,0.23010589544390866,-0.16259024448151832,-0.24261510566775726,0.06450062047749985,-0.1979582335550315,0.15644183699273692,0.18370923410638934,-0.02803042072299734,0.31494940714370223,0.4431549936212685,0.14712573818220365,-0.06420680237722186,-0.20607958806208523,0.5086295739645963,0.09324687210122223,0.3147299414083723,-0.2006570280001747,-0.12713735342448332,-0.09377654151461491,-0.34364167614472263,-0.029028706438036605,0.1664939961587604,1.0,-0.0008653773555074717,-0.045023106610713653,0.1301071832829846,-0.05792394336661728,0.13094234271507732,0.24341519322959143,0.19157262799331742,-0.03266226442680681,0.1622511415823625,-0.037739717285373266,-0.09104705216862138,0.0504157012666753,0.0642209433553101,-0.0977503808173816,0.026273123620570733,-0.0413155329469498,0.013278294252374201,-0.10610870893739836,-0.3594939931566083,-0.05493789627530845,-0.06167208816989621,-0.217439451011317,-0.2915535517016464,-0.021696665414273553
cluster025_112,0.49293628684121094,-0.183843348938258,0.1038624819060714,0.5244018709973,-0.2027432711881303,0.3083912479803162,0.09396469508417793,-0.03145921510445006,0.28393162062707433,0.32076168582792575,-0.028211447688523853,0.3544535761930348,0.34566501442618247,0.11927328615764624,0.3667721076726618,0.3734054048108898,0.5515868351870966,0.2592537059533433,0.07182901402675601,0.2498731310165267,0.14880245415552418,0.2666297972461511,0.3168591125655244,0.14922730076308813,0.3136999507226193,0.3051438172543444,0.1182102437413616,0.5100291379903856,0.2296782430867241,0.1852722611050798,0.355634572323373,0.3296008072029428,0.2633433666004519,-0.0612575667209364,0.3387523207407268,-0.2511975009524818,0.0665002221171687,0.5933433478019293,-0.0008653773555074717,1.0,0.15115552413240677,0.10470852764669236,-0.028497353574871518,0.27621412572042175,0.3766923404915207,-0.0034124929761565432,0.2574755340737388,-0.18521575330771925,0.2831738437695201,0.2701827179908229,-0.26311542750126754,0.06018032721157109,0.0977490340575637,-0.011345132763723138,0.1851807375524531,0.3481803689611254,0.49612524574508765,0.1433169891871179,0.2789680812031076,0.21743844094145354,0.0600136656841025,0.18326788969105579,0.24023846739406096
cluster025_119,-0.13035723168917993,0.2076245460332185,0.5440030061923735,0.36174880578177454,0.01790233797223817,0.21445789311940125,0.16872793400674876,0.2988754359117826,0.2887906739351667,0.4641833014183989,-0.21764152109899862,0.4950370638122017,0.5764054862618012,0.4363048120373616,0.5122167809696327,0.672689105349978,0.5609352562332602,0.006819739200522408,0.24106683691207162,0.47152499422085714,-0.02565967452350445,-0.21304946292481045,-0.3062272855278676,-0.18838221009963801,-0.13823841402870318,-0.15692498707741864,-0.3644794174276163,0.27017418851197594,0.46849298895076147,0.3530603531613881,0.6604952613834943,0.35894159717128804,0.42330779418446096,-0.17709282758087788,-0.012131303807438707,0.23880798400745157,0.5024629291032804,0.105449806696477,-0.045023106610713653,0.15115552413240677,1.0,0.27841310392813645,0.012085738433598805,0.529983741522673,0.27565190961142916,0.5961598715011565,0.41549192969610727,0.27733895074335385,0.4208147173015062,0.31216430784022675,0.267432017177697,0.42730267660938287,0.5123681792191649,0.3674448703167093,0.2387637092784372,0.2803221359700496,0.35970088913363746,-0.06926091139894423,0.5206022687459777,0.4139231228531981,0.13260469325033997,0.2395712601342624,0.4727704664774786
cluster025_120,0.050412390482122885,-0.03882049203926062,0.018374657863384065,0.2940947191330996,0.16071763106968165,0.42120639994855374,0.462186000493419,0.20364245782656698,0.433971943457748,0.36801640151444254,0.1539712622217401,0.30517254813046024,0.29435632722773214,0.18434591481031487,0.2793430415824158,0.3086951106642362,0.2350912074849319,0.19146000520354323,0.20289438886270028,0.24185250292085547,-0.09992702525811563,0.18047268968894586,-0.10473299378338474,0.27829846099863526,0.023024290019788667,0.2139166640175714,-0.11780817982071763,0.543663005453339,0.12615102020282817,0.03692431033061017,0.34721496663164053,0.03541044006527407,0.17619919632669012,0.05381110722764188,0.264065454322831,0.202220840608759,0.4426591615483012,0.27137392704978036,0.1301071832829846,0.10470852764669236,0.27841310392813645,1.0,-0.07772170549510832,0.30142950979149097,0.16263334079569203,0.12069894365490805,0.19008327997966612,0.2744831465494372,0.5704621229552994,0.1256852096508023,-0.04427144628733248,-0.16444675289053234,0.005742555806149523,0.07030958837717097,-0.005364565217251016,0.39554826858734066,0.22985197510323682,-0.16482435067448392,0.09216637792229693,0.1934415939306473,0.23643084069882353,0.26661470231319184,0.17187379659645172
cluster025_121,0.4042116939211105,0.20718359442283185,-0.04195799349509396,-0.29317606059229534,0.19068803125290829,0.111641703304379,-0.08387061801882147,0.008792798448779594,-0.03197625864454965,-0.09370931575370332,0.3522788396620429,-0.41998573051857907,-0.12861104535525122,-0.27926925036739186,-0.3900914222650653,-0.265714281144922,-0.14087738989193346,0.2215098081010352,-0.04012409942802268,-0.27425402903541213,0.598464233664624,0.1546491874450897,0.38306621801982027,0.12980584577372317,0.32375390556840006,0.020589460498959357,0.6605943604600969,-0.4284109477095529,-0.3883091539910146,-0.036358110057156195,-0.2547262922504157,-0.026696791813293968,0.1917044982254896,0.5180768696273927,0.101716981286127,0.02309780065985058,-0.3717683060222133,-0.2607846351763732,-0.05792394336661728,-0.028497353574871518,0.012085738433598805,-0.07772170549510832,1.0,0.12962117133368978,-0.05392973432160439,0.03648930690941937,-0.05713176801871344,0.4339075234464571,-0.023771068338829842,0.24272127523340398,0.3398134552472694,0.42984361958086637,-0.008446120025647917,0.03766418650558446,0.05757148509926699,-0.4932568717928703,0.00626655760530841,0.2305331549961464,-0.18445404840069604,0.10117665002417572,0.32666627367466977,-0.20778155578199198,-0.16592296999595885
