image_path,segmentation_method
data/fvsu2025/bap3/250664_LeafPhotoA_2025-10-03 10_26_04.698-05_00.jpg,CV2
data/fvsu2025/bap3/250357_LeafPhotoA_2025-10-01 14_17_23.061-05_00.jpg,CV2
data/fvsu2025/bap3/250141_LeafPhotoA_2025-10-01 10_49_20.141-05_00.jpg,CV2
data/fvsu2025/bap3/251383_LeafPhotoA_2025-10-10 14_21_34.871-05_00.jpg,CV2
data/fvsu2025/bap3/250634_LeafPhotoA_2025-10-03 09_35_25.321-05_00.jpg,CV2
data/fvsu2025/bap3/250926_LeafPhotoA_2025-10-08 09_58_36.899-05_00.jpg,CV2
data/fvsu2025/bap3/251120_LeafPhotoA_2025-10-08 14_22_29.673-05_00.jpg,CV2
data/fvsu2025/bap3/250461_LeafPhotoA_2025-10-02 14_44_44.650-05_00.jpg,CV2
data/fvsu2025/bap3/250704_LeafPhotoA_2025-10-07 13_53_24.700-05_00.jpg,CV2
data/fvsu2025/bap3/250642_LeafPhotoA_2025-10-03 09_49_00.293-05_00.jpg,CV2
data/fvsu2025/bap3/250103_LeafPhotoA_2025-10-01 09_56_23.016-05_00.jpg,CV2
data/fvsu2025/bap3/250696_LeafPhotoA_2025-10-07 13_46_48.571-05_00.jpg,CV2
data/fvsu2025/bap3/250474_LeafPhotoA_2025-10-02 14_30_15.119-05_00.jpg,CV2
data/fvsu2025/bap3/250599_LeafPhotoA_2025-10-03 08_55_58.845-05_00.jpg,CV2
data/fvsu2025/bap3/250707_LeafPhotoA_2025-10-07 13_55_39.691-05_00.jpg,CV2
data/fvsu2025/bap3/250041_LeafPhotoA_2025-10-01 08_52_10.612-05_00.jpg,CV2
data/fvsu2025/bap3/251228_LeafPhotoA_2025-10-10 10_37_58.608-05_00.jpg,CV2
data/fvsu2025/bap3/251134_LeafPhotoA_2025-10-08 14_05_46.692-05_00.jpg,CV2
data/fvsu2025/bap3/250684_LeafPhotoA_2025-10-03 10_45_26.277-05_00.jpg,CV2
data/fvsu2025/bap3/250092_LeafPhotoA_2025-10-01 09_22_17.023-05_00.jpg,CV2
data/fvsu2025/bap3/251270_LeafPhotoA_2025-10-10 13_53_45.536-05_00.jpg,CV2
data/fvsu2025/bap3/250357_LeafPhotoA_2025-10-01 14_17_04.324-05_00.jpg,CV2
data/fvsu2025/bap3/250462_LeafPhotoA_2025-10-02 14_43_40.090-05_00.jpg,CV2
data/fvsu2025/bap3/250919_LeafPhotoA_2025-10-08 10_06_11.457-05_00.jpg,CV2
data/fvsu2025/bap3/251024_LeafPhotoA_2025-10-08 10_46_31.759-05_00.jpg,CV2
data/fvsu2025/bap3/251217_LeafPhotoA_2025-10-10 10_25_21.862-05_00.jpg,CV2
data/fvsu2025/bap3/250456_LeafPhotoA_2025-10-02 14_24_18.084-05_00.jpg,CV2
data/fvsu2025/bap3/250448_LeafPhotoA_2025-10-02 13_41_13.527-05_00.jpg,CV2
data/fvsu2025/bap3/250140_LeafPhotoA_2025-10-01 10_48_21.543-05_00.jpg,CV2
data/fvsu2025/bap3/250082_LeafPhotoA_2025-10-01 09_35_55.387-05_00.jpg,CV2
data/fvsu2025/bap3/250685_LeafPhotoA_2025-10-03 10_48_01.633-05_00.jpg,CV2
data/fvsu2025/bap3/250151_LeafPhotoA_2025-10-01 13_39_23.550-05_00.jpg,CV2
data/fvsu2025/bap3/250092_LeafPhotoA_2025-10-01 09_21_53.866-05_00.jpg,CV2
data/fvsu2025/bap3/250665_LeafPhotoA_2025-10-03 10_26_57.904-05_00.jpg,CV2
data/fvsu2025/bap3/250142_LeafPhotoA_2025-10-01 10_51_16.394-05_00.jpg,CV2
data/fvsu2025/bap3/250914_LeafPhotoA_2025-10-08 09_40_09.421-05_00.jpg,CV2
data/fvsu2025/bap3/250693_LeafPhotoA_2025-10-03 10_55_24.471-05_00.jpg,CV2
data/fvsu2025/bap3/250591_LeafPhotoA_2025-10-03 08_47_30.674-05_00.jpg,CV2
data/fvsu2025/bap3/250649_LeafPhotoA_2025-10-03 09_40_35.138-05_00.jpg,CV2
data/fvsu2025/bap3/251284_LeafPhotoA_2025-10-10 14_09_43.117-05_00.jpg,CV2
data/fvsu2025/bap3/251121_LeafPhotoA_2025-10-08 14_21_37.301-05_00.jpg,CV2
data/fvsu2025/bap3/250691_LeafPhotoA_2025-10-03 10_53_45.621-05_00.jpg,CV2
data/fvsu2025/bap3/251105_LeafPhotoA_2025-10-08 13_46_17.951-05_00.jpg,CV2
data/fvsu2025/bap3/251240_LeafPhotoA_2025-10-10 10_50_13.818-05_00.jpg,CV2
data/fvsu2025/bap3/250708_LeafPhotoA_2025-10-07 13_56_37.973-05_00.jpg,CV2
data/fvsu2025/bap3/250472_LeafPhotoA_2025-10-02 14_32_18.556-05_00.jpg,CV2
data/fvsu2025/bap3/250460_LeafPhotoA_2025-10-02 14_46_22.901-05_00.jpg,CV2
data/fvsu2025/bap3/250107_LeafPhotoA_2025-10-01 10_00_27.880-05_00.jpg,CV2
data/fvsu2025/bap3/251227_LeafPhotoA_2025-10-10 10_37_37.275-05_00.jpg,CV2
data/fvsu2025/bap3/250902_LeafPhotoA_2025-10-08 09_04_51.220-05_00.jpg,CV2
data/fvsu2025/bap3/250652_LeafPhotoA_2025-10-03 10_14_12.947-05_00.jpg,CV2
data/fvsu2025/bap3/251273_LeafPhotoA_2025-10-10 13_56_26.901-05_00.jpg,CV2
data/fvsu2025/bap3/250900_LeafPhotoA_2025-10-08 09_07_30.079-05_00.jpg,CV2
data/fvsu2025/bap3/250899_LeafPhotoA_2025-10-08 09_08_29.103-05_00.jpg,CV2
data/fvsu2025/bap3/250447_LeafPhotoA_2025-10-02 13_40_22.845-05_00.jpg,CV2
data/fvsu2025/bap3/250925_LeafPhotoA_2025-10-08 09_59_53.857-05_00.jpg,CV2
data/fvsu2025/bap3/250048_LeafPhotoA_2025-10-01 09_06_49.647-05_00.jpg,CV2
data/fvsu2025/bap3/250117_LeafPhotoA_2025-10-01 10_19_10.970-05_00.jpg,CV2
data/fvsu2025/bap3/251266_LeafPhotoA_2025-10-10 13_50_06.796-05_00.jpg,CV2
data/fvsu2025/bap3/250921_LeafPhotoA_2025-10-08 10_03_17.445-05_00.jpg,CV2
data/fvsu2025/bap3/251271_LeafPhotoA_2025-10-10 13_54_30.566-05_00.jpg,CV2
data/fvsu2025/bap3/250453_LeafPhotoA_2025-10-02 14_19_57.012-05_00.jpg,CV2
data/fvsu2025/bap3/250159_LeafPhotoA_2025-10-01 13_51_26.763-05_00.jpg,CV2
data/fvsu2025/bap3/250691_LeafPhotoA_2025-10-03 10_53_57.049-05_00.jpg,CV2
data/fvsu2025/bap3/250146_LeafPhotoA_2025-10-01 13_32_09.989-05_00.jpg,CV2
data/fvsu2025/bap3/251266_LeafPhotoA_2025-10-10 13_50_36.263-05_00.jpg,CV2
data/fvsu2025/bap3/251380_LeafPhotoA_2025-10-10 14_19_25.258-05_00.jpg,CV2
data/fvsu2025/bap3/250671_LeafPhotoA_2025-10-03 10_40_49.286-05_00.jpg,CV2
data/fvsu2025/bap3/251285_LeafPhotoA_2025-10-10 14_08_55.599-05_00.jpg,CV2
data/fvsu2025/bap3/250127_LeafPhotoA_2025-10-01 10_08_28.897-05_00.jpg,CV2
data/fvsu2025/bap3/251267_LeafPhotoA_2025-10-10 13_50_55.790-05_00.jpg,CV2
data/fvsu2025/bap3/250449_LeafPhotoA_2025-10-02 13_42_16.201-05_00.jpg,CV2
data/fvsu2025/bap3/250624_LeafPhotoA_2025-10-03 09_26_30.829-05_00.jpg,CV2
data/fvsu2025/bap3/250361_LeafPhotoA_2025-10-01 14_22_32.699-05_00.jpg,CV2
data/fvsu2025/bap3/250130_LeafPhotoA_2025-10-01 10_38_09.846-05_00.jpg,CV2
data/fvsu2025/bap3/251261_LeafPhotoA_2025-10-10 11_08_32.497-05_00.jpg,CV2
data/fvsu2025/bap3/250378_LeafPhotoA_2025-10-01 14_26_54.785-05_00.jpg,CV2
data/fvsu2025/bap3/251252_LeafPhotoA_2025-10-10 11_03_07.313-05_00.jpg,CV2
data/fvsu2025/bap3/250696_LeafPhotoA_2025-10-07 13_47_02.519-05_00.jpg,CV2
data/fvsu2025/bap3/250877_LeafPhotoA_2025-10-08 08_45_37.862-05_00.jpg,CV2
data/fvsu2025/bap3/250467_LeafPhotoA_2025-10-02 14_38_08.401-05_00.jpg,CV2
data/fvsu2025/bap3/250355_LeafPhotoA_2025-10-01 14_14_52.129-05_00.jpg,CV2
data/fvsu2025/bap3/250128_LeafPhotoA_2025-10-01 10_07_30.164-05_00.jpg,CV2
data/fvsu2025/bap3/250628_LeafPhotoA_2025-10-03 09_29_31.810-05_00.jpg,CV2
data/fvsu2025/bap3/250385_LeafPhotoA_2025-10-02 10_36_14.584-05_00.jpg,CV2
data/fvsu2025/bap3/250702_LeafPhotoA_2025-10-07 13_51_50.689-05_00.jpg,CV2
data/fvsu2025/bap3/250927_LeafPhotoA_2025-10-08 09_57_24.653-05_00.jpg,CV2
data/fvsu2025/bap3/250113_LeafPhotoA_2025-10-01 10_33_00.453-05_00.jpg,CV2
data/fvsu2025/bap3/251236_LeafPhotoA_2025-10-10 10_54_14.476-05_00.jpg,CV2
data/fvsu2025/bap3/250388_LeafPhotoA_2025-10-02 10_45_34.506-05_00.jpg,CV2
data/fvsu2025/bap3/250120_LeafPhotoA_2025-10-01 10_16_32.818-05_00.jpg,CV2
data/fvsu2025/bap3/250691_LeafPhotoA_2025-10-03 10_53_31.537-05_00.jpg,CV2
data/fvsu2025/bap3/250041_LeafPhotoA_2025-10-01 08_52_23.772-05_00.jpg,CV2
data/fvsu2025/bap3/251269_LeafPhotoA_2025-10-10 13_53_05.228-05_00.jpg,CV2
data/fvsu2025/bap3/250653_LeafPhotoA_2025-10-03 10_15_24.983-05_00.jpg,CV2
data/fvsu2025/bap3/251020_LeafPhotoA_2025-10-08 10_41_19.369-05_00.jpg,CV2
data/fvsu2025/bap3/250113_LeafPhotoA_2025-10-01 10_32_38.305-05_00.jpg,CV2
data/fvsu2025/bap3/251382_LeafPhotoA_2025-10-10 14_21_05.724-05_00.jpg,CV2
data/fvsu2025/bap3/250118_LeafPhotoA_2025-10-01 10_17_58.877-05_00.jpg,CV2
data/fvsu2025/bap3/251027_LeafPhotoA_2025-10-08 10_48_55.453-05_00.jpg,CV2
data/fvsu2025/bap3/250374_LeafPhotoA_2025-10-01 14_30_56.984-05_00.jpg,CV2
data/fvsu2025/bap3/251243_LeafPhotoA_2025-10-10 10_48_10.032-05_00.jpg,CV2
data/fvsu2025/bap3/250880_LeafPhotoA_2025-10-08 08_49_58.244-05_00.jpg,CV2
data/fvsu2025/bap3/250349_LeafPhotoA_2025-10-01 14_08_11.067-05_00.jpg,CV2
data/fvsu2025/bap3/251015_LeafPhotoA_2025-10-08 10_35_46.027-05_00.jpg,CV2
data/fvsu2025/bap3/251279_LeafPhotoA_2025-10-10 14_02_01.131-05_00.jpg,CV2
data/fvsu2025/bap3/250154_LeafPhotoA_2025-10-01 13_44_52.740-05_00.jpg,CV2
data/fvsu2025/bap3/250600_LeafPhotoA_2025-10-03 08_56_22.577-05_00.jpg,CV2
data/fvsu2025/bap3/250132_LeafPhotoA_2025-10-01 10_40_45.803-05_00.jpg,CV2
data/fvsu2025/bap3/251132_LeafPhotoA_2025-10-08 14_08_39.644-05_00.jpg,CV2
data/fvsu2025/bap3/251018_LeafPhotoA_2025-10-08 10_39_11.926-05_00.jpg,CV2
data/fvsu2025/bap3/250642_LeafPhotoA_2025-10-03 09_49_36.578-05_00.jpg,CV2
data/fvsu2025/bap3/250678_LeafPhotoA_2025-10-03 10_34_54.824-05_00.jpg,CV2
data/fvsu2025/bap3/250375_LeafPhotoA_2025-10-01 14_29_30.025-05_00.jpg,CV2
data/fvsu2025/bap3/250874_LeafPhotoA_2025-10-08 08_42_20.899-05_00.jpg,CV2
data/fvsu2025/bap3/250351_LeafPhotoA_2025-10-01 14_10_41.198-05_00.jpg,CV2
data/fvsu2025/bap3/250103_LeafPhotoA_2025-10-01 09_56_31.628-05_00.jpg,CV2
data/fvsu2025/bap3/250131_LeafPhotoA_2025-10-01 10_39_31.054-05_00.jpg,CV2
data/fvsu2025/bap3/250364_LeafPhotoA_2025-10-01 14_42_58.336-05_00.jpg,CV2
data/fvsu2025/bap3/250907_LeafPhotoA_2025-10-08 09_31_22.301-05_00.jpg,CV2
data/fvsu2025/bap3/250098_LeafPhotoA_2025-10-01 09_50_19.877-05_00.jpg,CV2
data/fvsu2025/bap3/250158_LeafPhotoA_2025-10-01 13_50_04.623-05_00.jpg,CV2
data/fvsu2025/bap3/250709_LeafPhotoA_2025-10-07 13_58_00.889-05_00.jpg,CV2
data/fvsu2025/bap3/250933_LeafPhotoA_2025-10-08 09_48_59.134-05_00.jpg,CV2
data/fvsu2025/bap3/250042_LeafPhotoA_2025-10-01 08_54_47.276-05_00.jpg,CV2
data/fvsu2025/bap3/250649_LeafPhotoA_2025-10-03 09_40_48.759-05_00.jpg,CV2
data/fvsu2025/bap3/250882_LeafPhotoA_2025-10-08 08_53_38.659-05_00.jpg,CV2
data/fvsu2025/bap3/250047_LeafPhotoA_2025-10-01 09_05_51.767-05_00.jpg,CV2
data/fvsu2025/bap3/250682_LeafPhotoA_2025-10-03 10_31_14.062-05_00.jpg,CV2
data/fvsu2025/bap3/250927_LeafPhotoA_2025-10-08 09_57_05.305-05_00.jpg,CV2
data/fvsu2025/bap3/250384_LeafPhotoA_2025-10-02 10_32_01.525-05_00.jpg,CV2
data/fvsu2025/bap3/250102_LeafPhotoA_2025-10-01 09_54_52.524-05_00.jpg,CV2
data/fvsu2025/bap3/250689_LeafPhotoA_2025-10-03 10_52_05.077-05_00.jpg,CV2
data/fvsu2025/bap3/250610_LeafPhotoA_2025-10-03 09_09_57.748-05_00.jpg,CV2
data/fvsu2025/bap3/251281_LeafPhotoA_2025-10-10 14_11_59.419-05_00.jpg,CV2
data/fvsu2025/bap3/250910_LeafPhotoA_2025-10-08 09_35_31.374-05_00.jpg,CV2
data/fvsu2025/bap3/250154_LeafPhotoA_2025-10-01 13_45_20.123-05_00.jpg,CV2
data/fvsu2025/bap3/250450_LeafPhotoA_2025-10-02 13_42_54.864-05_00.jpg,CV2
data/fvsu2025/bap3/251237_LeafPhotoA_2025-10-10 10_52_39.735-05_00.jpg,CV2
data/fvsu2025/bap3/250689_LeafPhotoA_2025-10-03 10_52_17.773-05_00.jpg,CV2
data/fvsu2025/bap3/250473_LeafPhotoA_2025-10-02 14_30_53.447-05_00.jpg,CV2
data/fvsu2025/bap3/250612_LeafPhotoA_2025-10-03 09_08_42.578-05_00.jpg,CV2
data/fvsu2025/bap3/250606_LeafPhotoA_2025-10-03 09_14_01.623-05_00.jpg,CV2
data/fvsu2025/bap3/250040_LeafPhotoA_2025-10-01 08_50_19.937-05_00.jpg,CV2
data/fvsu2025/bap3/251262_LeafPhotoA_2025-10-10 11_09_36.630-05_00.jpg,CV2
data/fvsu2025/bap3/250694_LeafPhotoA_2025-10-03 10_56_20.100-05_00.jpg,CV2
data/fvsu2025/bap3/250125_LeafPhotoA_2025-10-01 10_11_06.991-05_00.jpg,CV2
data/fvsu2025/bap3/250651_LeafPhotoA_2025-10-03 09_38_59.669-05_00.jpg,CV2
data/fvsu2025/bap3/251024_LeafPhotoA_2025-10-08 10_46_09.062-05_00.jpg,CV2
data/fvsu2025/bap3/251125_LeafPhotoA_2025-10-08 14_17_17.881-05_00.jpg,CV2
data/fvsu2025/bap3/250907_LeafPhotoA_2025-10-08 09_32_38.589-05_00.jpg,CV2
data/fvsu2025/bap3/250702_LeafPhotoA_2025-10-07 13_51_33.859-05_00.jpg,CV2
data/fvsu2025/bap3/250633_LeafPhotoA_2025-10-03 09_35_02.189-05_00.jpg,CV2
data/fvsu2025/bap3/250701_LeafPhotoA_2025-10-07 13_50_15.462-05_00.jpg,CV2
data/fvsu2025/bap3/250351_LeafPhotoA_2025-10-01 14_10_30.423-05_00.jpg,CV2
data/fvsu2025/bap3/251378_LeafPhotoA_2025-10-10 14_18_12.353-05_00.jpg,CV2
data/fvsu2025/bap3/250047_LeafPhotoA_2025-10-01 09_05_37.741-05_00.jpg,CV2
data/fvsu2025/bap3/250608_LeafPhotoA_2025-10-03 09_11_43.707-05_00.jpg,CV2
data/fvsu2025/bap3/250904_LeafPhotoA_2025-10-08 09_28_48.367-05_00.jpg,CV2
data/fvsu2025/bap3/251278_LeafPhotoA_2025-10-10 14_00_52.408-05_00.jpg,CV2
data/fvsu2025/bap3/250871_LeafPhotoA_2025-10-08 08_36_50.995-05_00.jpg,CV2
data/fvsu2025/bap3/251274_LeafPhotoA_2025-10-10 13_57_43.243-05_00.jpg,CV2
data/fvsu2025/bap3/250156_LeafPhotoA_2025-10-01 13_47_07.269-05_00.jpg,CV2
data/fvsu2025/bap3/250081_LeafPhotoA_2025-10-01 09_37_22.200-05_00.jpg,CV2
data/fvsu2025/bap3/250882_LeafPhotoA_2025-10-08 08_53_21.008-05_00.jpg,CV2
data/fvsu2025/bap3/250131_LeafPhotoA_2025-10-01 10_39_20.669-05_00.jpg,CV2
data/fvsu2025/bap3/250932_LeafPhotoA_2025-10-08 09_50_02.600-05_00.jpg,CV2
data/fvsu2025/bap3/251286_LeafPhotoA_2025-10-10 14_08_28.646-05_00.jpg,CV2
data/fvsu2025/bap3/250461_LeafPhotoA_2025-10-02 14_45_22.383-05_00.jpg,CV2
data/fvsu2025/bap3/250908_LeafPhotoA_2025-10-08 09_33_08.110-05_00.jpg,CV2
data/fvsu2025/bap3/250887_LeafPhotoA_2025-10-08 09_22_56.179-05_00.jpg,CV2
data/fvsu2025/bap3/250120_LeafPhotoA_2025-10-01 10_16_23.406-05_00.jpg,CV2
data/fvsu2025/bap3/251380_LeafPhotoA_2025-10-10 14_19_14.457-05_00.jpg,CV2
data/fvsu2025/bap3/250444_LeafPhotoA_2025-10-02 13_37_42.120-05_00.jpg,CV2
data/fvsu2025/bap3/250924_LeafPhotoA_2025-10-08 10_01_24.679-05_00.jpg,CV2
data/fvsu2025/bap3/250637_LeafPhotoA_2025-10-03 09_53_50.044-05_00.jpg,CV2
data/fvsu2025/bap3/250687_LeafPhotoA_2025-10-03 10_50_28.206-05_00.jpg,CV2
