image_path,segmentation_method
data/fvsu2025/sap2/250336_LeafPhotoA_2025-10-01 14_09_20.299-05_00.jpg,CV2
data/fvsu2025/sap2/250029_LeafPhotoA_2025-10-01 08_42_02.507-05_00.jpg,CV2
data/fvsu2025/sap2/250180_LeafPhotoA_2025-10-01 10_07_44.952-05_00.jpg,CV2
data/fvsu2025/sap2/250162_LeafPhotoA_2025-10-01 09_32_12.940-05_00.jpg,CV2
data/fvsu2025/sap2/250174_LeafPhotoA_2025-10-01 09_49_05.825-05_00.jpg,CV2
data/fvsu2025/sap2/250055_LeafPhotoA_2025-10-01 09_09_38.732-05_00.jpg,CV2
data/fvsu2025/sap2/250061_LeafPhotoA_2025-10-01 08_55_50.814-05_00.jpg,CV2
data/fvsu2025/sap2/250064_LeafPhotoA_2025-10-01 08_49_39.450-05_00.jpg,CV2
data/fvsu2025/sap2/250209_LeafPhotoA_2025-10-01 13_17_13.221-05_00.jpg,CV2
data/fvsu2025/sap2/250195_LeafPhotoA_2025-10-01 10_24_27.794-05_00.jpg,CV2
data/fvsu2025/sap2/250332_LeafPhotoA_2025-10-01 14_05_16.695-05_00.jpg,CV2
data/fvsu2025/sap2/250337_LeafPhotoA_2025-10-01 14_26_19.209-05_00.jpg,CV2
data/fvsu2025/sap2/250206_LeafPhotoA_2025-10-01 10_37_29.834-05_00.jpg,CV2
data/fvsu2025/sap2/250019_LeafPhotoA_2025-10-01 08_16_12.575-05_00.jpg,CV2
data/fvsu2025/sap2/250217_LeafPhotoA_2025-10-01 13_27_58.497-05_00.jpg,CV2
data/fvsu2025/sap2/250205_LeafPhotoA_2025-10-01 10_35_24.660-05_00.jpg,CV2
data/fvsu2025/sap2/250331_LeafPhotoA_2025-10-01 14_04_02.353-05_00.jpg,CV2
data/fvsu2025/sap2/250341_LeafPhotoA_2025-10-01 14_20_42.869-05_00.jpg,CV2
data/fvsu2025/sap2/250054_LeafPhotoA_2025-10-01 09_10_26.507-05_00.jpg,CV2
data/fvsu2025/sap2/250171_LeafPhotoA_2025-10-01 09_44_17.483-05_00.jpg,CV2
data/fvsu2025/sap2/250161_LeafPhotoA_2025-10-01 09_30_57.801-05_00.jpg,CV2
data/fvsu2025/sap2/250181_LeafPhotoA_2025-10-01 10_06_49.073-05_00.jpg,CV2
data/fvsu2025/sap2/250334_LeafPhotoA_2025-10-01 14_07_05.272-05_00.jpg,CV2
data/fvsu2025/sap2/250221_LeafPhotoA_2025-10-01 13_34_17.905-05_00.jpg,CV2
data/fvsu2025/sap2/250204_LeafPhotoA_2025-10-01 10_34_18.875-05_00.jpg,CV2
data/fvsu2025/sap2/250211_LeafPhotoA_2025-10-01 13_19_59.706-05_00.jpg,CV2
data/fvsu2025/sap2/250201_LeafPhotoA_2025-10-01 10_31_33.604-05_00.jpg,CV2
data/fvsu2025/sap2/250218_LeafPhotoA_2025-10-01 13_29_02.655-05_00.jpg,CV2
data/fvsu2025/sap2/250186_LeafPhotoA_2025-10-01 10_00_55.735-05_00.jpg,CV2
data/fvsu2025/sap2/250193_LeafPhotoA_2025-10-01 10_21_56.665-05_00.jpg,CV2
data/fvsu2025/sap2/250024_LeafPhotoA_2025-10-01 08_35_03.746-05_00.jpg,CV2
data/fvsu2025/sap2/250187_LeafPhotoA_2025-10-01 09_59_56.706-05_00.jpg,CV2
data/fvsu2025/sap2/250178_LeafPhotoA_2025-10-01 10_10_14.156-05_00.jpg,CV2
data/fvsu2025/sap2/250196_LeafPhotoA_2025-10-01 10_25_05.842-05_00.jpg,CV2
data/fvsu2025/sap2/250203_LeafPhotoA_2025-10-01 10_33_31.112-05_00.jpg,CV2
data/fvsu2025/sap2/250323_LeafPhotoA_2025-10-01 13_54_21.917-05_00.jpg,CV2
data/fvsu2025/sap2/250203_LeafPhotoA_2025-10-01 10_33_52.804-05_00.jpg,CV2
data/fvsu2025/sap2/250204_LeafPhotoA_2025-10-01 10_34_55.061-05_00.jpg,CV2
data/fvsu2025/sap2/250021_LeafPhotoA_2025-10-01 08_28_11.697-05_00.jpg,CV2
data/fvsu2025/sap2/250180_LeafPhotoA_2025-10-01 10_07_28.155-05_00.jpg,CV2
data/fvsu2025/sap2/250165_LeafPhotoA_2025-10-01 09_35_52.865-05_00.jpg,CV2
data/fvsu2025/sap2/250020_LeafPhotoA_2025-10-01 08_26_15.754-05_00.jpg,CV2
data/fvsu2025/sap2/250214_LeafPhotoA_2025-10-01 13_24_02.649-05_00.jpg,CV2
data/fvsu2025/sap2/250161_LeafPhotoA_2025-10-01 09_30_41.182-05_00.jpg,CV2
data/fvsu2025/sap2/250222_LeafPhotoA_2025-10-01 13_36_12.812-05_00.jpg,CV2
data/fvsu2025/sap2/250063_LeafPhotoA_2025-10-01 08_50_55.358-05_00.jpg,CV2
data/fvsu2025/sap2/250056_LeafPhotoA_2025-10-01 09_07_45.959-05_00.jpg,CV2
data/fvsu2025/sap2/250063_LeafPhotoA_2025-10-01 08_50_13.250-05_00.jpg,CV2
data/fvsu2025/sap2/250194_LeafPhotoA_2025-10-01 10_22_45.230-05_00.jpg,CV2
data/fvsu2025/sap2/250345_LeafPhotoA_2025-10-01 14_16_14.260-05_00.jpg,CV2
data/fvsu2025/sap2/250165_LeafPhotoA_2025-10-01 09_36_18.890-05_00.jpg,CV2
data/fvsu2025/sap2/250177_LeafPhotoA_2025-10-01 10_11_08.393-05_00.jpg,CV2
data/fvsu2025/sap2/250220_LeafPhotoA_2025-10-01 13_31_30.406-05_00.jpg,CV2
data/fvsu2025/sap2/250341_LeafPhotoA_2025-10-01 14_21_00.570-05_00.jpg,CV2
data/fvsu2025/sap2/250220_LeafPhotoA_2025-10-01 13_33_20.596-05_00.jpg,CV2
data/fvsu2025/sap2/250221_LeafPhotoA_2025-10-01 13_33_55.185-05_00.jpg,CV2
data/fvsu2025/sap2/250330_LeafPhotoA_2025-10-01 14_02_46.269-05_00.jpg,CV2
data/fvsu2025/sap2/250221_LeafPhotoA_2025-10-01 13_34_32.893-05_00.jpg,CV2
data/fvsu2025/sap2/250343_LeafPhotoA_2025-10-01 14_18_52.753-05_00.jpg,CV2
data/fvsu2025/sap2/250205_LeafPhotoA_2025-10-01 10_35_54.143-05_00.jpg,CV2
data/fvsu2025/sap2/250342_LeafPhotoA_2025-10-01 14_19_52.391-05_00.jpg,CV2
data/fvsu2025/sap2/250028_LeafPhotoA_2025-10-01 08_40_33.520-05_00.jpg,CV2
data/fvsu2025/sap2/250333_LeafPhotoA_2025-10-01 14_05_58.996-05_00.jpg,CV2
data/fvsu2025/sap2/250347_LeafPhotoA_2025-10-01 14_13_32.641-05_00.jpg,CV2
data/fvsu2025/sap2/250327_LeafPhotoA_2025-10-01 13_59_29.601-05_00.jpg,CV2
data/fvsu2025/sap2/250191_LeafPhotoA_2025-10-01 09_55_24.211-05_00.jpg,CV2
data/fvsu2025/sap2/250032_LeafPhotoA_2025-10-01 08_45_52.136-05_00.jpg,CV2
data/fvsu2025/sap2/250018_LeafPhotoA_2025-10-01 08_14_14.896-05_00.jpg,CV2
data/fvsu2025/sap2/250167_LeafPhotoA_2025-10-01 09_39_56.606-05_00.jpg,CV2
data/fvsu2025/sap2/250020_LeafPhotoA_2025-10-01 08_25_52.706-05_00.jpg,CV2
data/fvsu2025/sap2/250166_LeafPhotoA_2025-10-01 09_37_09.501-05_00.jpg,CV2
data/fvsu2025/sap2/250021_LeafPhotoA_2025-10-01 08_27_43.809-05_00.jpg,CV2
data/fvsu2025/sap2/250192_LeafPhotoA_2025-10-01 09_54_16.022-05_00.jpg,CV2
data/fvsu2025/sap2/250198_LeafPhotoA_2025-10-01 10_27_58.905-05_00.jpg,CV2
data/fvsu2025/sap2/250194_LeafPhotoA_2025-10-01 10_23_02.910-05_00.jpg,CV2
data/fvsu2025/sap2/250216_LeafPhotoA_2025-10-01 13_26_20.409-05_00.jpg,CV2
data/fvsu2025/sap2/250180_LeafPhotoA_2025-10-01 10_08_01.555-05_00.jpg,CV2
data/fvsu2025/sap2/250342_LeafPhotoA_2025-10-01 14_19_35.673-05_00.jpg,CV2
data/fvsu2025/sap2/250052_LeafPhotoA_2025-10-01 09_14_07.066-05_00.jpg,CV2
data/fvsu2025/sap2/250050_LeafPhotoA_2025-10-01 09_16_36.691-05_00.jpg,CV2
data/fvsu2025/sap2/250166_LeafPhotoA_2025-10-01 09_37_57.691-05_00.jpg,CV2
data/fvsu2025/sap2/250202_LeafPhotoA_2025-10-01 10_32_28.801-05_00.jpg,CV2
data/fvsu2025/sap2/250176_LeafPhotoA_2025-10-01 09_51_15.464-05_00.jpg,CV2
data/fvsu2025/sap2/250335_LeafPhotoA_2025-10-01 14_08_25.536-05_00.jpg,CV2
data/fvsu2025/sap2/250347_LeafPhotoA_2025-10-01 14_13_51.238-05_00.jpg,CV2
data/fvsu2025/sap2/250170_LeafPhotoA_2025-10-01 09_43_36.809-05_00.jpg,CV2
data/fvsu2025/sap2/250321_LeafPhotoA_2025-10-01 13_53_04.392-05_00.jpg,CV2
data/fvsu2025/sap2/250206_LeafPhotoA_2025-10-01 10_36_55.506-05_00.jpg,CV2
data/fvsu2025/sap2/250184_LeafPhotoA_2025-10-01 10_02_33.400-05_00.jpg,CV2
data/fvsu2025/sap2/250056_LeafPhotoA_2025-10-01 09_07_28.715-05_00.jpg,CV2
data/fvsu2025/sap2/250343_LeafPhotoA_2025-10-01 14_18_07.711-05_00.jpg,CV2
data/fvsu2025/sap2/250331_LeafPhotoA_2025-10-01 14_03_19.870-05_00.jpg,CV2
data/fvsu2025/sap2/250170_LeafPhotoA_2025-10-01 09_43_50.748-05_00.jpg,CV2
data/fvsu2025/sap2/250322_LeafPhotoA_2025-10-01 13_53_26.387-05_00.jpg,CV2
data/fvsu2025/sap2/250197_LeafPhotoA_2025-10-01 10_26_34.484-05_00.jpg,CV2
data/fvsu2025/sap2/250322_LeafPhotoA_2025-10-01 13_53_41.938-05_00.jpg,CV2
data/fvsu2025/sap2/250217_LeafPhotoA_2025-10-01 13_27_38.659-05_00.jpg,CV2
data/fvsu2025/sap2/250201_LeafPhotoA_2025-10-01 10_31_13.775-05_00.jpg,CV2
data/fvsu2025/sap2/250054_LeafPhotoA_2025-10-01 09_11_22.496-05_00.jpg,CV2
data/fvsu2025/sap2/250167_LeafPhotoA_2025-10-01 09_38_24.960-05_00.jpg,CV2
data/fvsu2025/sap2/250032_LeafPhotoA_2025-10-01 08_46_13.921-05_00.jpg,CV2
data/fvsu2025/sap2/250053_LeafPhotoA_2025-10-01 09_12_38.147-05_00.jpg,CV2
data/fvsu2025/sap2/250174_LeafPhotoA_2025-10-01 09_48_12.338-05_00.jpg,CV2
data/fvsu2025/sap2/250019_LeafPhotoA_2025-10-01 08_15_33.486-05_00.jpg,CV2
data/fvsu2025/sap2/250026_LeafPhotoA_2025-10-01 08_37_08.013-05_00.jpg,CV2
data/fvsu2025/sap2/250333_LeafPhotoA_2025-10-01 14_06_17.275-05_00.jpg,CV2
data/fvsu2025/sap2/250186_LeafPhotoA_2025-10-01 10_00_21.405-05_00.jpg,CV2
data/fvsu2025/sap2/250204_LeafPhotoA_2025-10-01 10_34_34.382-05_00.jpg,CV2
data/fvsu2025/sap2/250057_LeafPhotoA_2025-10-01 09_06_27.929-05_00.jpg,CV2
data/fvsu2025/sap2/250211_LeafPhotoA_2025-10-01 13_20_48.041-05_00.jpg,CV2
data/fvsu2025/sap2/250188_LeafPhotoA_2025-10-01 09_58_48.478-05_00.jpg,CV2
data/fvsu2025/sap2/250335_LeafPhotoA_2025-10-01 14_08_51.901-05_00.jpg,CV2
data/fvsu2025/sap2/250166_LeafPhotoA_2025-10-01 09_37_32.774-05_00.jpg,CV2
data/fvsu2025/sap2/250183_LeafPhotoA_2025-10-01 10_03_56.303-05_00.jpg,CV2
data/fvsu2025/sap2/250058_LeafPhotoA_2025-10-01 09_03_19.621-05_00.jpg,CV2
data/fvsu2025/sap2/250050_LeafPhotoA_2025-10-01 09_16_58.370-05_00.jpg,CV2
data/fvsu2025/sap2/250193_LeafPhotoA_2025-10-01 10_22_14.659-05_00.jpg,CV2
data/fvsu2025/sap2/250184_LeafPhotoA_2025-10-01 10_03_27.283-05_00.jpg,CV2
data/fvsu2025/sap2/250177_LeafPhotoA_2025-10-01 10_11_21.258-05_00.jpg,CV2
data/fvsu2025/sap2/250174_LeafPhotoA_2025-10-01 09_48_38.622-05_00.jpg,CV2
data/fvsu2025/sap2/250177_LeafPhotoA_2025-10-01 10_11_34.133-05_00.jpg,CV2
data/fvsu2025/sap2/250173_LeafPhotoA_2025-10-01 09_47_35.337-05_00.jpg,CV2
data/fvsu2025/sap2/250335_LeafPhotoA_2025-10-01 14_08_03.881-05_00.jpg,CV2
data/fvsu2025/sap2/250193_LeafPhotoA_2025-10-01 10_21_39.549-05_00.jpg,CV2
data/fvsu2025/sap2/250187_LeafPhotoA_2025-10-01 09_59_36.907-05_00.jpg,CV2
data/fvsu2025/sap2/250328_LeafPhotoA_2025-10-01 14_00_38.551-05_00.jpg,CV2
data/fvsu2025/sap2/250212_LeafPhotoA_2025-10-01 13_21_39.079-05_00.jpg,CV2
data/fvsu2025/sap2/250028_LeafPhotoA_2025-10-01 08_40_52.513-05_00.jpg,CV2
data/fvsu2025/sap2/250058_LeafPhotoA_2025-10-01 09_04_36.163-05_00.jpg,CV2
data/fvsu2025/sap2/250219_LeafPhotoA_2025-10-01 13_30_20.072-05_00.jpg,CV2
data/fvsu2025/sap2/250340_LeafPhotoA_2025-10-01 14_21_54.555-05_00.jpg,CV2
data/fvsu2025/sap2/250025_LeafPhotoA_2025-10-01 08_36_27.558-05_00.jpg,CV2
data/fvsu2025/sap2/250185_LeafPhotoA_2025-10-01 10_02_04.028-05_00.jpg,CV2
data/fvsu2025/sap2/250326_LeafPhotoA_2025-10-01 13_57_57.147-05_00.jpg,CV2
data/fvsu2025/sap2/250200_LeafPhotoA_2025-10-01 10_30_05.027-05_00.jpg,CV2
data/fvsu2025/sap2/250214_LeafPhotoA_2025-10-01 13_24_19.304-05_00.jpg,CV2
data/fvsu2025/sap2/250224_LeafPhotoA_2025-10-01 13_38_24.546-05_00.jpg,CV2
data/fvsu2025/sap2/250175_LeafPhotoA_2025-10-01 09_49_29.305-05_00.jpg,CV2
data/fvsu2025/sap2/250209_LeafPhotoA_2025-10-01 13_16_33.856-05_00.jpg,CV2
data/fvsu2025/sap2/250055_LeafPhotoA_2025-10-01 09_09_17.668-05_00.jpg,CV2
data/fvsu2025/sap2/250199_LeafPhotoA_2025-10-01 10_29_15.936-05_00.jpg,CV2
data/fvsu2025/sap2/250031_LeafPhotoA_2025-10-01 08_45_22.228-05_00.jpg,CV2
data/fvsu2025/sap2/250328_LeafPhotoA_2025-10-01 14_00_22.724-05_00.jpg,CV2
data/fvsu2025/sap2/250187_LeafPhotoA_2025-10-01 09_59_21.799-05_00.jpg,CV2
data/fvsu2025/sap2/250167_LeafPhotoA_2025-10-01 09_38_52.296-05_00.jpg,CV2
data/fvsu2025/sap2/250219_LeafPhotoA_2025-10-01 13_29_55.538-05_00.jpg,CV2
data/fvsu2025/sap2/250029_LeafPhotoA_2025-10-01 08_42_31.801-05_00.jpg,CV2
data/fvsu2025/sap2/250175_LeafPhotoA_2025-10-01 09_49_43.959-05_00.jpg,CV2
data/fvsu2025/sap2/250344_LeafPhotoA_2025-10-01 14_16_44.518-05_00.jpg,CV2
data/fvsu2025/sap2/250058_LeafPhotoA_2025-10-01 09_04_18.463-05_00.jpg,CV2
data/fvsu2025/sap2/250213_LeafPhotoA_2025-10-01 13_22_30.463-05_00.jpg,CV2
data/fvsu2025/sap2/250210_LeafPhotoA_2025-10-01 13_18_34.354-05_00.jpg,CV2
data/fvsu2025/sap2/250324_LeafPhotoA_2025-10-01 13_55_38.249-05_00.jpg,CV2
data/fvsu2025/sap2/250176_LeafPhotoA_2025-10-01 09_50_52.127-05_00.jpg,CV2
data/fvsu2025/sap2/250336_LeafPhotoA_2025-10-01 14_09_42.474-05_00.jpg,CV2
data/fvsu2025/sap2/250215_LeafPhotoA_2025-10-01 13_25_29.485-05_00.jpg,CV2
data/fvsu2025/sap2/250026_LeafPhotoA_2025-10-01 08_37_30.254-05_00.jpg,CV2
data/fvsu2025/sap2/250054_LeafPhotoA_2025-10-01 09_10_58.933-05_00.jpg,CV2
data/fvsu2025/sap2/250059_LeafPhotoA_2025-10-01 08_57_28.668-05_00.jpg,CV2
data/fvsu2025/sap2/250208_LeafPhotoA_2025-10-01 10_39_17.550-05_00.jpg,CV2
data/fvsu2025/sap2/250223_LeafPhotoA_2025-10-01 13_36_43.429-05_00.jpg,CV2
data/fvsu2025/sap2/250210_LeafPhotoA_2025-10-01 13_19_24.571-05_00.jpg,CV2
data/fvsu2025/sap2/250332_LeafPhotoA_2025-10-01 14_04_57.906-05_00.jpg,CV2
data/fvsu2025/sap2/250337_LeafPhotoA_2025-10-01 14_27_04.579-05_00.jpg,CV2
data/fvsu2025/sap2/250336_LeafPhotoA_2025-10-01 14_09_57.768-05_00.jpg,CV2
data/fvsu2025/sap2/250210_LeafPhotoA_2025-10-01 13_19_10.149-05_00.jpg,CV2
data/fvsu2025/sap2/250172_LeafPhotoA_2025-10-01 09_46_10.812-05_00.jpg,CV2
data/fvsu2025/sap2/250198_LeafPhotoA_2025-10-01 10_27_21.608-05_00.jpg,CV2
data/fvsu2025/sap2/250346_LeafPhotoA_2025-10-01 14_15_02.886-05_00.jpg,CV2
data/fvsu2025/sap2/250064_LeafPhotoA_2025-10-01 08_48_51.284-05_00.jpg,CV2
data/fvsu2025/sap2/250325_LeafPhotoA_2025-10-01 13_56_55.726-05_00.jpg,CV2
data/fvsu2025/sap2/250030_LeafPhotoA_2025-10-01 08_43_06.776-05_00.jpg,CV2
data/fvsu2025/sap2/250201_LeafPhotoA_2025-10-01 10_30_53.183-05_00.jpg,CV2
data/fvsu2025/sap2/250179_LeafPhotoA_2025-10-01 10_08_58.192-05_00.jpg,CV2
data/fvsu2025/sap2/250212_LeafPhotoA_2025-10-01 13_22_04.752-05_00.jpg,CV2
data/fvsu2025/sap2/250327_LeafPhotoA_2025-10-01 13_59_10.440-05_00.jpg,CV2
data/fvsu2025/sap2/250163_LeafPhotoA_2025-10-01 09_33_29.396-05_00.jpg,CV2
data/fvsu2025/sap2/250340_LeafPhotoA_2025-10-01 14_21_37.625-05_00.jpg,CV2
data/fvsu2025/sap2/250342_LeafPhotoA_2025-10-01 14_19_19.554-05_00.jpg,CV2
data/fvsu2025/sap2/250199_LeafPhotoA_2025-10-01 10_29_00.397-05_00.jpg,CV2
data/fvsu2025/sap2/250164_LeafPhotoA_2025-10-01 09_34_47.824-05_00.jpg,CV2
