image_path,segmentation_method
data/aamu2025/block2/20718_LeafPhotoA_2025-10-23 16_11_54.351-05_00.jpg,CV2
data/aamu2025/block2/21406_LeafPhotoA_2025-10-24 14_48_24.766-05_00.jpg,CV2
data/aamu2025/block2/21209_LeafPhotoA_2025-10-24 12_02_03.905-05_00.jpg,CV2
data/aamu2025/block2/20218_LeafPhotoA_2025-10-23 11_39_12.090-05_00.jpg,CV2
data/aamu2025/block2/20915_LeafPhotoA_2025-10-24 10_41_37.837-05_00.jpg,CV2
data/aamu2025/block2/20718_LeafPhotoA_2025-10-23 16_11_12.097-05_00.jpg,CV2
data/aamu2025/block2/21521_LeafPhotoA_2025-10-24 15_25_03.259-05_00.jpg,CV2
data/aamu2025/block2/21607_LeafPhotoA_2025-10-24 15_44_13.237-05_00.jpg,CV2
data/aamu2025/block2/20519_LeafPhotoA_2025-10-23 14_36_54.878-05_00.jpg,CV2
data/aamu2025/block2/21413_LeafPhotoA_2025-10-24 14_53_06.117-05_00.jpg,CV2
data/aamu2025/block2/20408_LeafPhotoA_2025-10-23 14_02_19.755-05_00.jpg,CV2
data/aamu2025/block2/21524_LeafPhotoA_2025-10-24 15_26_58.811-05_00.jpg,CV2
data/aamu2025/block2/21218_LeafPhotoA_2025-10-24 12_11_22.135-05_00.jpg,CV2
data/aamu2025/block2/20305_LeafPhotoA_2025-10-23 11_57_25.143-05_00.jpg,CV2
data/aamu2025/block2/20224_LeafPhotoA_2025-10-23 11_45_46.245-05_00.jpg,CV2
data/aamu2025/block2/20911_LeafPhotoA_2025-10-24 10_34_42.114-05_00.jpg,CV2
data/aamu2025/block2/21019_LeafPhotoA_2025-10-24 11_17_16.824-05_00.jpg,CV2
data/aamu2025/block2/21326_LeafPhotoA_2025-10-24 14_40_28.943-05_00.jpg,CV2
data/aamu2025/block2/20123_LeafPhotoA_2025-10-23 11_09_06.322-05_00.jpg,CV2
data/aamu2025/block2/20106_LeafPhotoA_2025-10-23 10_47_57.605-05_00.jpg,CV2
data/aamu2025/block2/20803_LeafPhotoA_2025-10-24 09_51_32.690-05_00.jpg,CV2
data/aamu2025/block2/20212_LeafPhotoA_2025-10-23 11_33_11.824-05_00.jpg,CV2
data/aamu2025/block2/20126_LeafPhotoA_2025-10-23 11_15_35.339-05_00.jpg,CV2
data/aamu2025/block2/20520_LeafPhotoA_2025-10-23 14_37_47.113-05_00.jpg,CV2
data/aamu2025/block2/20902_LeafPhotoA_2025-10-24 10_23_15.253-05_00.jpg,CV2
data/aamu2025/block2/20127_LeafPhotoA_2025-10-23 11_13_40.984-05_00.jpg,CV2
data/aamu2025/block2/21309_LeafPhotoA_2025-10-24 14_23_21.437-05_00.jpg,CV2
data/aamu2025/block2/20624_LeafPhotoA_2025-10-23 15_03_07.217-05_00.jpg,CV2
data/aamu2025/block2/20901_LeafPhotoA_2025-10-24 10_20_52.448-05_00.jpg,CV2
data/aamu2025/block2/20318_LeafPhotoA_2025-10-23 12_13_12.665-05_00.jpg,CV2
data/aamu2025/block2/20419_LeafPhotoA_2025-10-23 14_11_25.036-05_00.jpg,SAM3
data/aamu2025/block2/20109_LeafPhotoA_2025-10-23 10_52_16.928-05_00.jpg,CV2
data/aamu2025/block2/20723_LeafPhotoA_2025-10-23 16_14_51.700-05_00.jpg,CV2
data/aamu2025/block2/20517_LeafPhotoA_2025-10-23 14_35_38.972-05_00.jpg,CV2
data/aamu2025/block2/20817_LeafPhotoA_2025-10-24 10_06_10.356-05_00.jpg,CV2
data/aamu2025/block2/21005_LeafPhotoA_2025-10-24 11_03_41.071-05_00.jpg,CV2
data/aamu2025/block2/20517_LeafPhotoA_2025-10-23 14_36_03.332-05_00.jpg,CV2
data/aamu2025/block2/21503_LeafPhotoA_2025-10-24 15_10_12.048-05_00.jpg,CV2
data/aamu2025/block2/20417_LeafPhotoA_2025-10-23 14_10_05.449-05_00.jpg,CV2
data/aamu2025/block2/20409_LeafPhotoA_2025-10-23 14_03_02.383-05_00.jpg,SAM3
data/aamu2025/block2/20101_LeafPhotoA_2025-10-23 10_42_47.187-05_00.jpg,CV2
data/aamu2025/block2/21619_LeafPhotoA_2025-10-24 15_55_48.176-05_00.jpg,CV2
data/aamu2025/block2/20921_LeafPhotoA_2025-10-24 10_50_04.629-05_00.jpg,CV2
data/aamu2025/block2/20724_LeafPhotoA_2025-10-23 16_15_59.346-05_00.jpg,CV2
data/aamu2025/block2/21013_LeafPhotoA_2025-10-24 11_09_31.966-05_00.jpg,CV2
data/aamu2025/block2/20221_LeafPhotoA_2025-10-23 11_41_38.137-05_00.jpg,CV2
data/aamu2025/block2/20714_LeafPhotoA_2025-10-23 16_08_50.958-05_00.jpg,CV2
data/aamu2025/block2/21421_LeafPhotoA_2025-10-24 14_58_37.625-05_00.jpg,CV2
data/aamu2025/block2/21307_LeafPhotoA_2025-10-24 14_21_28.461-05_00.jpg,CV2
data/aamu2025/block2/20119_LeafPhotoA_2025-10-23 11_04_58.923-05_00.jpg,CV2
data/aamu2025/block2/21026_LeafPhotoA_2025-10-24 11_28_54.451-05_00.jpg,CV2
data/aamu2025/block2/21619_LeafPhotoA_2025-10-24 15_56_20.653-05_00.jpg,CV2
data/aamu2025/block2/20808_LeafPhotoA_2025-10-24 09_54_54.155-05_00.jpg,SAM3
data/aamu2025/block2/21601_LeafPhotoA_2025-10-24 15_32_13.873-05_00.jpg,CV2
data/aamu2025/block2/21604_LeafPhotoA_2025-10-24 15_39_10.526-05_00.jpg,CV2
data/aamu2025/block2/20313_LeafPhotoA_2025-10-23 12_08_26.306-05_00.jpg,CV2
data/aamu2025/block2/20908_LeafPhotoA_2025-10-24 10_29_23.635-05_00.jpg,CV2
data/aamu2025/block2/20901_LeafPhotoA_2025-10-24 10_21_15.641-05_00.jpg,CV2
data/aamu2025/block2/21203_LeafPhotoA_2025-10-24 11_57_20.999-05_00.jpg,CV2
data/aamu2025/block2/21407_LeafPhotoA_2025-10-24 14_48_48.412-05_00.jpg,CV2
data/aamu2025/block2/21119_LeafPhotoA_2025-10-24 11_44_55.453-05_00.jpg,CV2
data/aamu2025/block2/21501_LeafPhotoA_2025-10-24 15_06_21.790-05_00.jpg,CV2
data/aamu2025/block2/20317_LeafPhotoA_2025-10-23 12_11_34.026-05_00.jpg,CV2
data/aamu2025/block2/20319_LeafPhotoA_2025-10-23 12_13_53.323-05_00.jpg,CV2
data/aamu2025/block2/20409_LeafPhotoA_2025-10-23 14_03_11.764-05_00.jpg,CV2
data/aamu2025/block2/21413_LeafPhotoA_2025-10-24 14_53_18.173-05_00.jpg,CV2
data/aamu2025/block2/20406_LeafPhotoA_2025-10-23 14_01_07.378-05_00.jpg,CV2
data/aamu2025/block2/20201_LeafPhotoA_2025-10-23 11_18_35.214-05_00.jpg,CV2
data/aamu2025/block2/20102_LeafPhotoA_2025-10-23 10_43_55.433-05_00.jpg,CV2
data/aamu2025/block2/20520_LeafPhotoA_2025-10-23 14_37_57.609-05_00.jpg,CV2
data/aamu2025/block2/20112_LeafPhotoA_2025-10-23 10_56_13.988-05_00.jpg,CV2
data/aamu2025/block2/20806_LeafPhotoA_2025-10-24 09_53_46.837-05_00.jpg,CV2
data/aamu2025/block2/20906_LeafPhotoA_2025-10-24 10_27_17.097-05_00.jpg,CV2
data/aamu2025/block2/21003_LeafPhotoA_2025-10-24 10_59_41.466-05_00.jpg,CV2
data/aamu2025/block2/20220_LeafPhotoA_2025-10-23 11_41_10.635-05_00.jpg,CV2
data/aamu2025/block2/21501_LeafPhotoA_2025-10-24 15_06_36.897-05_00.jpg,CV2
data/aamu2025/block2/20416_LeafPhotoA_2025-10-23 14_08_56.740-05_00.jpg,CV2
data/aamu2025/block2/21210_LeafPhotoA_2025-10-24 12_04_52.791-05_00.jpg,CV2
data/aamu2025/block2/21509_LeafPhotoA_2025-10-24 15_16_51.380-05_00.jpg,CV2
data/aamu2025/block2/20210_LeafPhotoA_2025-10-23 11_31_31.877-05_00.jpg,CV2
data/aamu2025/block2/21401_LeafPhotoA_2025-10-24 14_44_56.145-05_00.jpg,CV2
data/aamu2025/block2/21515_LeafPhotoA_2025-10-24 15_21_18.298-05_00.jpg,CV2
data/aamu2025/block2/20212_LeafPhotoA_2025-10-23 11_33_19.554-05_00.jpg,CV2
data/aamu2025/block2/21327_LeafPhotoA_2025-10-24 14_42_21.141-05_00.jpg,Failed
data/aamu2025/block2/21401_LeafPhotoA_2025-10-24 14_45_28.516-05_00.jpg,CV2
data/aamu2025/block2/21107_LeafPhotoA_2025-10-24 11_35_11.099-05_00.jpg,CV2
data/aamu2025/block2/21004_LeafPhotoA_2025-10-24 11_02_01.194-05_00.jpg,CV2
data/aamu2025/block2/21607_LeafPhotoA_2025-10-24 15_45_15.706-05_00.jpg,CV2
data/aamu2025/block2/21613_LeafPhotoA_2025-10-24 15_46_53.536-05_00.jpg,CV2
data/aamu2025/block2/20506_LeafPhotoA_2025-10-23 14_28_19.566-05_00.jpg,CV2
data/aamu2025/block2/20610_LeafPhotoA_2025-10-23 14_50_38.136-05_00.jpg,CV2
data/aamu2025/block2/20716_LeafPhotoA_2025-10-23 16_09_50.827-05_00.jpg,CV2
data/aamu2025/block2/21009_LeafPhotoA_2025-10-24 11_07_24.244-05_00.jpg,CV2
data/aamu2025/block2/21420_LeafPhotoA_2025-10-24 14_56_50.190-05_00.jpg,CV2
data/aamu2025/block2/20427_LeafPhotoA_2025-10-23 14_23_15.570-05_00.jpg,CV2
data/aamu2025/block2/21305_LeafPhotoA_2025-10-24 14_17_49.560-05_00.jpg,CV2
data/aamu2025/block2/20721_LeafPhotoA_2025-10-23 16_14_15.521-05_00.jpg,CV2
data/aamu2025/block2/21420_LeafPhotoA_2025-10-24 14_56_34.126-05_00.jpg,CV2
data/aamu2025/block2/20821_LeafPhotoA_2025-10-24 10_12_41.911-05_00.jpg,CV2
data/aamu2025/block2/21414_LeafPhotoA_2025-10-24 14_54_37.308-05_00.jpg,CV2
data/aamu2025/block2/20113_LeafPhotoA_2025-10-23 10_58_14.128-05_00.jpg,CV2
data/aamu2025/block2/20404_LeafPhotoA_2025-10-23 13_59_46.462-05_00.jpg,CV2
data/aamu2025/block2/21602_LeafPhotoA_2025-10-24 15_34_44.433-05_00.jpg,CV2
data/aamu2025/block2/20604_LeafPhotoA_2025-10-23 14_46_20.013-05_00.jpg,CV2
data/aamu2025/block2/20305_LeafPhotoA_2025-10-23 11_57_01.825-05_00.jpg,CV2
data/aamu2025/block2/21022_LeafPhotoA_2025-10-24 11_23_44.905-05_00.jpg,CV2
data/aamu2025/block2/20302_LeafPhotoA_2025-10-23 11_54_46.885-05_00.jpg,CV2
data/aamu2025/block2/20109_LeafPhotoA_2025-10-23 10_52_27.718-05_00.jpg,CV2
data/aamu2025/block2/20911_LeafPhotoA_2025-10-24 10_33_49.093-05_00.jpg,CV2
data/aamu2025/block2/21026_LeafPhotoA_2025-10-24 11_28_14.297-05_00.jpg,CV2
data/aamu2025/block2/20223_LeafPhotoA_2025-10-23 11_44_55.572-05_00.jpg,CV2
data/aamu2025/block2/21117_LeafPhotoA_2025-10-24 11_44_08.741-05_00.jpg,CV2
data/aamu2025/block2/20603_LeafPhotoA_2025-10-23 14_45_11.027-05_00.jpg,CV2
data/aamu2025/block2/20723_LeafPhotoA_2025-10-23 16_15_22.951-05_00.jpg,CV2
data/aamu2025/block2/20727_LeafPhotoA_2025-10-23 16_17_44.086-05_00.jpg,CV2
data/aamu2025/block2/20116_LeafPhotoA_2025-10-23 11_01_32.414-05_00.jpg,CV2
data/aamu2025/block2/20601_LeafPhotoA_2025-10-23 14_43_50.610-05_00.jpg,CV2
data/aamu2025/block2/20410_LeafPhotoA_2025-10-23 14_03_41.967-05_00.jpg,CV2
data/aamu2025/block2/21301_LeafPhotoA_2025-10-24 14_12_32.104-05_00.jpg,CV2
data/aamu2025/block2/20111_LeafPhotoA_2025-10-23 10_53_46.797-05_00.jpg,CV2
data/aamu2025/block2/21620_LeafPhotoA_2025-10-24 15_57_44.082-05_00.jpg,CV2
data/aamu2025/block2/20412_LeafPhotoA_2025-10-23 14_05_48.768-05_00.jpg,CV2
data/aamu2025/block2/20315_LeafPhotoA_2025-10-23 12_10_06.491-05_00.jpg,CV2
data/aamu2025/block2/20420_LeafPhotoA_2025-10-23 14_17_45.307-05_00.jpg,CV2
data/aamu2025/block2/21613_LeafPhotoA_2025-10-24 15_47_33.270-05_00.jpg,CV2
data/aamu2025/block2/21513_LeafPhotoA_2025-10-24 15_19_18.331-05_00.jpg,CV2
data/aamu2025/block2/21315_LeafPhotoA_2025-10-24 14_29_41.325-05_00.jpg,CV2
data/aamu2025/block2/20122_LeafPhotoA_2025-10-23 11_08_10.440-05_00.jpg,CV2
data/aamu2025/block2/20312_LeafPhotoA_2025-10-23 12_06_47.107-05_00.jpg,CV2
data/aamu2025/block2/20322_LeafPhotoA_2025-10-23 12_17_17.299-05_00.jpg,CV2
data/aamu2025/block2/20415_LeafPhotoA_2025-10-23 14_07_31.743-05_00.jpg,CV2
data/aamu2025/block2/20512_LeafPhotoA_2025-10-23 14_31_54.620-05_00.jpg,CV2
data/aamu2025/block2/20113_LeafPhotoA_2025-10-23 10_57_50.752-05_00.jpg,CV2
data/aamu2025/block2/21005_LeafPhotoA_2025-10-24 11_03_14.387-05_00.jpg,CV2
data/aamu2025/block2/20221_LeafPhotoA_2025-10-23 11_41_53.254-05_00.jpg,CV2
data/aamu2025/block2/21103_LeafPhotoA_2025-10-24 11_31_08.247-05_00.jpg,CV2
data/aamu2025/block2/21003_LeafPhotoA_2025-10-24 10_58_51.820-05_00.jpg,CV2
data/aamu2025/block2/20513_LeafPhotoA_2025-10-23 14_32_19.365-05_00.jpg,CV2
data/aamu2025/block2/20507_LeafPhotoA_2025-10-23 14_29_24.694-05_00.jpg,CV2
data/aamu2025/block2/20302_LeafPhotoA_2025-10-23 11_54_35.732-05_00.jpg,Failed
data/aamu2025/block2/20803_LeafPhotoA_2025-10-24 09_51_54.038-05_00.jpg,CV2
data/aamu2025/block2/20624_LeafPhotoA_2025-10-23 15_03_17.313-05_00.jpg,CV2
data/aamu2025/block2/21503_LeafPhotoA_2025-10-24 15_09_05.136-05_00.jpg,CV2
data/aamu2025/block2/21225_LeafPhotoA_2025-10-24 12_16_56.049-05_00.jpg,CV2
data/aamu2025/block2/21107_LeafPhotoA_2025-10-24 11_34_34.476-05_00.jpg,CV2
data/aamu2025/block2/20420_LeafPhotoA_2025-10-23 14_16_56.097-05_00.jpg,CV2
data/aamu2025/block2/20913_LeafPhotoA_2025-10-24 10_37_42.623-05_00.jpg,CV2
data/aamu2025/block2/21406_LeafPhotoA_2025-10-24 14_48_06.260-05_00.jpg,CV2
data/aamu2025/block2/20206_LeafPhotoA_2025-10-23 11_27_02.879-05_00.jpg,CV2
data/aamu2025/block2/20213_LeafPhotoA_2025-10-23 11_34_05.374-05_00.jpg,CV2
data/aamu2025/block2/21210_LeafPhotoA_2025-10-24 12_04_34.607-05_00.jpg,CV2
data/aamu2025/block2/21009_LeafPhotoA_2025-10-24 11_08_13.470-05_00.jpg,CV2
data/aamu2025/block2/21323_LeafPhotoA_2025-10-24 14_38_19.182-05_00.jpg,CV2
data/aamu2025/block2/20424_LeafPhotoA_2025-10-23 14_22_20.409-05_00.jpg,CV2
data/aamu2025/block2/20521_LeafPhotoA_2025-10-23 14_38_38.214-05_00.jpg,CV2
data/aamu2025/block2/20612_LeafPhotoA_2025-10-23 14_52_22.326-05_00.jpg,CV2
data/aamu2025/block2/20827_LeafPhotoA_2025-10-24 10_18_33.826-05_00.jpg,CV2
data/aamu2025/block2/20614_LeafPhotoA_2025-10-23 14_55_05.919-05_00.jpg,CV2
data/aamu2025/block2/20919_LeafPhotoA_2025-10-24 10_47_50.043-05_00.jpg,CV2
data/aamu2025/block2/20604_LeafPhotoA_2025-10-23 14_46_10.735-05_00.jpg,CV2
data/aamu2025/block2/21110_LeafPhotoA_2025-10-24 11_37_49.820-05_00.jpg,CV2
data/aamu2025/block2/20207_LeafPhotoA_2025-10-23 11_28_17.768-05_00.jpg,CV2
data/aamu2025/block2/21621_LeafPhotoA_2025-10-24 15_59_31.076-05_00.jpg,CV2
data/aamu2025/block2/20402_LeafPhotoA_2025-10-23 13_58_28.141-05_00.jpg,CV2
data/aamu2025/block2/20704_LeafPhotoA_2025-10-23 16_01_44.960-05_00.jpg,CV2
data/aamu2025/block2/20713_LeafPhotoA_2025-10-23 16_07_05.352-05_00.jpg,CV2
data/aamu2025/block2/20117_LeafPhotoA_2025-10-23 11_02_03.761-05_00.jpg,CV2
data/aamu2025/block2/21004_LeafPhotoA_2025-10-24 11_01_08.234-05_00.jpg,CV2
data/aamu2025/block2/21227_LeafPhotoA_2025-10-24 12_17_42.134-05_00.jpg,CV2
data/aamu2025/block2/20701_LeafPhotoA_2025-10-23 15_58_16.117-05_00.jpg,CV2
data/aamu2025/block2/20115_LeafPhotoA_2025-10-23 10_59_52.936-05_00.jpg,CV2
data/aamu2025/block2/20220_LeafPhotoA_2025-10-23 11_41_03.425-05_00.jpg,CV2
data/aamu2025/block2/20225_LeafPhotoA_2025-10-23 11_46_53.716-05_00.jpg,CV2
data/aamu2025/block2/20801_LeafPhotoA_2025-10-24 09_50_20.572-05_00.jpg,CV2
data/aamu2025/block2/21326_LeafPhotoA_2025-10-24 14_41_05.368-05_00.jpg,CV2
data/aamu2025/block2/20107_LeafPhotoA_2025-10-23 10_49_23.199-05_00.jpg,CV2
data/aamu2025/block2/21525_LeafPhotoA_2025-10-24 15_28_08.331-05_00.jpg,CV2
data/aamu2025/block2/20117_LeafPhotoA_2025-10-23 11_02_16.411-05_00.jpg,CV2
data/aamu2025/block2/21227_LeafPhotoA_2025-10-24 12_17_59.478-05_00.jpg,CV2
data/aamu2025/block2/20227_LeafPhotoA_2025-10-23 11_49_14.226-05_00.jpg,CV2
data/aamu2025/block2/20611_LeafPhotoA_2025-10-23 14_51_34.753-05_00.jpg,CV2
data/aamu2025/block2/20610_LeafPhotoA_2025-10-23 14_50_25.892-05_00.jpg,CV2
data/aamu2025/block2/20719_LeafPhotoA_2025-10-23 16_12_44.268-05_00.jpg,CV2
data/aamu2025/block2/20322_LeafPhotoA_2025-10-23 12_17_29.876-05_00.jpg,CV2
data/aamu2025/block2/21119_LeafPhotoA_2025-10-24 11_45_37.964-05_00.jpg,CV2
data/aamu2025/block2/20221_LeafPhotoA_2025-10-23 11_42_07.435-05_00.jpg,CV2
data/aamu2025/block2/20914_LeafPhotoA_2025-10-24 10_38_55.192-05_00.jpg,CV2
data/aamu2025/block2/20514_LeafPhotoA_2025-10-23 14_33_23.006-05_00.jpg,CV2
data/aamu2025/block2/20104_LeafPhotoA_2025-10-23 10_45_24.771-05_00.jpg,CV2
data/aamu2025/block2/21408_LeafPhotoA_2025-10-24 14_50_41.880-05_00.jpg,CV2
data/aamu2025/block2/20817_LeafPhotoA_2025-10-24 10_06_23.169-05_00.jpg,CV2
data/aamu2025/block2/20903_LeafPhotoA_2025-10-24 10_26_02.073-05_00.jpg,CV2
data/aamu2025/block2/20107_LeafPhotoA_2025-10-23 10_48_54.902-05_00.jpg,CV2
data/aamu2025/block2/20317_LeafPhotoA_2025-10-23 12_11_55.674-05_00.jpg,CV2
data/aamu2025/block2/20425_LeafPhotoA_2025-10-23 14_21_15.274-05_00.jpg,CV2
data/aamu2025/block2/20918_LeafPhotoA_2025-10-24 10_45_09.493-05_00.jpg,CV2
data/aamu2025/block2/20519_LeafPhotoA_2025-10-23 14_37_05.767-05_00.jpg,CV2
data/aamu2025/block2/20118_LeafPhotoA_2025-10-23 11_03_10.757-05_00.jpg,CV2
data/aamu2025/block2/20404_LeafPhotoA_2025-10-23 13_59_34.890-05_00.jpg,CV2
data/aamu2025/block2/21423_LeafPhotoA_2025-10-24 15_00_30.383-05_00.jpg,CV2
data/aamu2025/block2/20303_LeafPhotoA_2025-10-23 11_55_15.203-05_00.jpg,CV2
data/aamu2025/block2/20309_LeafPhotoA_2025-10-23 12_04_27.463-05_00.jpg,CV2
data/aamu2025/block2/21615_LeafPhotoA_2025-10-24 15_52_06.529-05_00.jpg,CV2
data/aamu2025/block2/20803_LeafPhotoA_2025-10-24 09_52_13.045-05_00.jpg,CV2
data/aamu2025/block2/20223_LeafPhotoA_2025-10-23 11_44_02.231-05_00.jpg,CV2
data/aamu2025/block2/20727_LeafPhotoA_2025-10-23 16_17_28.658-05_00.jpg,CV2
data/aamu2025/block2/21604_LeafPhotoA_2025-10-24 15_38_40.381-05_00.jpg,CV2
data/aamu2025/block2/20106_LeafPhotoA_2025-10-23 10_47_41.613-05_00.jpg,CV2
data/aamu2025/block2/20219_LeafPhotoA_2025-10-23 11_40_13.147-05_00.jpg,CV2
data/aamu2025/block2/20514_LeafPhotoA_2025-10-23 14_33_33.580-05_00.jpg,CV2
data/aamu2025/block2/20623_LeafPhotoA_2025-10-23 15_02_36.137-05_00.jpg,CV2
data/aamu2025/block2/21517_LeafPhotoA_2025-10-24 15_22_25.393-05_00.jpg,CV2
data/aamu2025/block2/20214_LeafPhotoA_2025-10-23 11_34_43.634-05_00.jpg,CV2
data/aamu2025/block2/20701_LeafPhotoA_2025-10-23 15_58_00.336-05_00.jpg,CV2
data/aamu2025/block2/20217_LeafPhotoA_2025-10-23 11_37_21.603-05_00.jpg,CV2
data/aamu2025/block2/21515_LeafPhotoA_2025-10-24 15_20_30.954-05_00.jpg,CV2
data/aamu2025/block2/20118_LeafPhotoA_2025-10-23 11_03_22.336-05_00.jpg,CV2
data/aamu2025/block2/21117_LeafPhotoA_2025-10-24 11_43_19.704-05_00.jpg,CV2
data/aamu2025/block2/20301_LeafPhotoA_2025-10-23 11_52_35.162-05_00.jpg,CV2
data/aamu2025/block2/21019_LeafPhotoA_2025-10-24 11_17_50.486-05_00.jpg,CV2
data/aamu2025/block2/21208_LeafPhotoA_2025-10-24 11_58_42.658-05_00.jpg,CV2
data/aamu2025/block2/20225_LeafPhotoA_2025-10-23 11_47_03.889-05_00.jpg,CV2
data/aamu2025/block2/20617_LeafPhotoA_2025-10-23 14_57_55.591-05_00.jpg,CV2
data/aamu2025/block2/20507_LeafPhotoA_2025-10-23 14_29_12.318-05_00.jpg,CV2
data/aamu2025/block2/20506_LeafPhotoA_2025-10-23 14_28_34.702-05_00.jpg,CV2
data/aamu2025/block2/20220_LeafPhotoA_2025-10-23 11_40_52.128-05_00.jpg,CV2
data/aamu2025/block2/20308_LeafPhotoA_2025-10-23 12_02_39.486-05_00.jpg,CV2
data/aamu2025/block2/20327_LeafPhotoA_2025-10-23 12_20_30.219-05_00.jpg,CV2
data/aamu2025/block2/21215_LeafPhotoA_2025-10-24 12_08_38.021-05_00.jpg,CV2
data/aamu2025/block2/20618_LeafPhotoA_2025-10-23 14_58_29.932-05_00.jpg,CV2
data/aamu2025/block2/20515_LeafPhotoA_2025-10-23 14_34_15.862-05_00.jpg,CV2
data/aamu2025/block2/21310_LeafPhotoA_2025-10-24 14_26_04.584-05_00.jpg,CV2
data/aamu2025/block2/20418_LeafPhotoA_2025-10-23 14_10_41.329-05_00.jpg,CV2
data/aamu2025/block2/20310_LeafPhotoA_2025-10-23 12_05_05.420-05_00.jpg,CV2
data/aamu2025/block2/20601_LeafPhotoA_2025-10-23 14_44_13.105-05_00.jpg,CV2
data/aamu2025/block2/20501_LeafPhotoA_2025-10-23 14_25_49.106-05_00.jpg,CV2
data/aamu2025/block2/20312_LeafPhotoA_2025-10-23 12_07_08.740-05_00.jpg,CV2
data/aamu2025/block2/20824_LeafPhotoA_2025-10-24 10_16_22.646-05_00.jpg,CV2
data/aamu2025/block2/21223_LeafPhotoA_2025-10-24 12_14_54.156-05_00.jpg,CV2
data/aamu2025/block2/20203_LeafPhotoA_2025-10-23 11_23_07.078-05_00.jpg,CV2
data/aamu2025/block2/21306_LeafPhotoA_2025-10-24 14_20_07.612-05_00.jpg,CV2
data/aamu2025/block2/20512_LeafPhotoA_2025-10-23 14_31_44.863-05_00.jpg,CV2
data/aamu2025/block2/20516_LeafPhotoA_2025-10-23 14_35_09.382-05_00.jpg,CV2
data/aamu2025/block2/20126_LeafPhotoA_2025-10-23 11_15_20.679-05_00.jpg,CV2
data/aamu2025/block2/20125_LeafPhotoA_2025-10-23 11_10_29.574-05_00.jpg,CV2
data/aamu2025/block2/20209_LeafPhotoA_2025-10-23 11_30_32.898-05_00.jpg,CV2
data/aamu2025/block2/20816_LeafPhotoA_2025-10-24 10_01_27.399-05_00.jpg,CV2
data/aamu2025/block2/21110_LeafPhotoA_2025-10-24 11_38_43.487-05_00.jpg,CV2
data/aamu2025/block2/21121_LeafPhotoA_2025-10-24 11_48_46.755-05_00.jpg,CV2
data/aamu2025/block2/20211_LeafPhotoA_2025-10-23 11_32_33.285-05_00.jpg,CV2
data/aamu2025/block2/20710_LeafPhotoA_2025-10-23 16_05_10.791-05_00.jpg,CV2
data/aamu2025/block2/20801_LeafPhotoA_2025-10-24 09_50_36.076-05_00.jpg,CV2
data/aamu2025/block2/21603_LeafPhotoA_2025-10-24 15_36_27.704-05_00.jpg,CV2
data/aamu2025/block2/21622_LeafPhotoA_2025-10-24 16_01_31.647-05_00.jpg,CV2
data/aamu2025/block2/21622_LeafPhotoA_2025-10-24 16_00_34.363-05_00.jpg,CV2
data/aamu2025/block2/20218_LeafPhotoA_2025-10-23 11_38_42.800-05_00.jpg,CV2
data/aamu2025/block2/21304_LeafPhotoA_2025-10-24 14_14_46.382-05_00.jpg,CV2
data/aamu2025/block2/21123_LeafPhotoA_2025-10-24 11_51_03.164-05_00.jpg,CV2
data/aamu2025/block2/21423_LeafPhotoA_2025-10-24 14_59_16.048-05_00.jpg,CV2
data/aamu2025/block2/20817_LeafPhotoA_2025-10-24 10_05_52.213-05_00.jpg,CV2
data/aamu2025/block2/20507_LeafPhotoA_2025-10-23 14_29_35.225-05_00.jpg,CV2
data/aamu2025/block2/20711_LeafPhotoA_2025-10-23 16_05_53.359-05_00.jpg,CV2
data/aamu2025/block2/20906_LeafPhotoA_2025-10-24 10_27_34.600-05_00.jpg,CV2
data/aamu2025/block2/21009_LeafPhotoA_2025-10-24 11_07_55.084-05_00.jpg,CV2
data/aamu2025/block2/20120_LeafPhotoA_2025-10-23 11_06_33.821-05_00.jpg,CV2
data/aamu2025/block2/21421_LeafPhotoA_2025-10-24 14_58_15.420-05_00.jpg,SAM3
data/aamu2025/block2/20716_LeafPhotoA_2025-10-23 16_09_30.198-05_00.jpg,CV2
data/aamu2025/block2/21423_LeafPhotoA_2025-10-24 15_00_05.772-05_00.jpg,CV2
data/aamu2025/block2/20226_LeafPhotoA_2025-10-23 11_48_04.050-05_00.jpg,CV2
data/aamu2025/block2/21307_LeafPhotoA_2025-10-24 14_22_20.278-05_00.jpg,CV2
data/aamu2025/block2/20310_LeafPhotoA_2025-10-23 12_05_33.810-05_00.jpg,CV2
data/aamu2025/block2/20823_LeafPhotoA_2025-10-24 10_14_22.917-05_00.jpg,CV2
data/aamu2025/block2/20921_LeafPhotoA_2025-10-24 10_49_24.059-05_00.jpg,CV2
data/aamu2025/block2/21107_LeafPhotoA_2025-10-24 11_34_50.609-05_00.jpg,CV2
data/aamu2025/block2/20106_LeafPhotoA_2025-10-23 10_47_17.512-05_00.jpg,CV2
data/aamu2025/block2/20224_LeafPhotoA_2025-10-23 11_45_23.431-05_00.jpg,Failed
data/aamu2025/block2/20215_LeafPhotoA_2025-10-23 11_35_45.830-05_00.jpg,CV2
data/aamu2025/block2/20225_LeafPhotoA_2025-10-23 11_46_21.684-05_00.jpg,CV2
data/aamu2025/block2/20415_LeafPhotoA_2025-10-23 14_07_55.529-05_00.jpg,CV2
