image_name,pctd,image_id
1214_LeafPhotoA_2025-09-08 09_47_10.824-05_00_0.png,0.00990610617739426,1214_LeafPhotoA_2025-09-08 09_47_10.824
1214_LeafPhotoA_2025-09-08 09_47_10.824-05_00_1.png,0.04900894478762354,1214_LeafPhotoA_2025-09-08 09_47_10.824
1214_LeafPhotoA_2025-09-08 09_47_10.824-05_00_2.png,0.4673729776793198,1214_LeafPhotoA_2025-09-08 09_47_10.824
1214_LeafPhotoA_2025-09-08 09_47_10.824-05_00_3.png,0.5142086079542401,1214_LeafPhotoA_2025-09-08 09_47_10.824
1215_LeafPhotoA_2025-09-08 09_48_15.511-05_00_0.png,0.18968678949142004,1215_LeafPhotoA_2025-09-08 09_48_15.511
1215_LeafPhotoA_2025-09-08 09_48_15.511-05_00_1.png,0.21755308295224035,1215_LeafPhotoA_2025-09-08 09_48_15.511
1215_LeafPhotoA_2025-09-08 09_48_15.511-05_00_2.png,0.21943600556839676,1215_LeafPhotoA_2025-09-08 09_48_15.511
1215_LeafPhotoA_2025-09-08 09_48_15.511-05_00_3.png,0.06157353690395443,1215_LeafPhotoA_2025-09-08 09_48_15.511
1215_LeafPhotoA_2025-09-08 09_50_40.556-05_00_0.png,0.16871561769272148,1215_LeafPhotoA_2025-09-08 09_50_40.556
1215_LeafPhotoA_2025-09-08 09_50_40.556-05_00_1.png,0.6186303455052512,1215_LeafPhotoA_2025-09-08 09_50_40.556
1215_LeafPhotoA_2025-09-08 09_50_40.556-05_00_2.png,0.5271779808936571,1215_LeafPhotoA_2025-09-08 09_50_40.556
1215_LeafPhotoA_2025-09-08 09_50_40.556-05_00_3.png,0.0143,1215_LeafPhotoA_2025-09-08 09_50_40.556
1216_LeafPhotoA_2025-09-08 09_51_18.258-05_00_0.png,0.27901286144847964,1216_LeafPhotoA_2025-09-08 09_51_18.258
1216_LeafPhotoA_2025-09-08 09_51_18.258-05_00_1.png,0.07491382781567453,1216_LeafPhotoA_2025-09-08 09_51_18.258
1216_LeafPhotoA_2025-09-08 09_51_18.258-05_00_2.png,0.07533898497104588,1216_LeafPhotoA_2025-09-08 09_51_18.258
1216_LeafPhotoA_2025-09-08 09_51_18.258-05_00_3.png,0.03429974651457541,1216_LeafPhotoA_2025-09-08 09_51_18.258
1216_LeafPhotoA_2025-09-08 09_51_38.597-05_00_0.png,0.21078372738992332,1216_LeafPhotoA_2025-09-08 09_51_38.597
1216_LeafPhotoA_2025-09-08 09_51_38.597-05_00_1.png,0.5164383904649824,1216_LeafPhotoA_2025-09-08 09_51_38.597
1216_LeafPhotoA_2025-09-08 09_51_38.597-05_00_2.png,0.3627552812531615,1216_LeafPhotoA_2025-09-08 09_51_38.597
1216_LeafPhotoA_2025-09-08 09_51_38.597-05_00_3.png,0.07147049923024511,1216_LeafPhotoA_2025-09-08 09_51_38.597
1216_LeafPhotoA_2025-09-08 09_52_09.164-05_00_0.png,0.02799727705412463,1216_LeafPhotoA_2025-09-08 09_52_09.164
1216_LeafPhotoA_2025-09-08 09_52_09.164-05_00_1.png,0.05357023852853576,1216_LeafPhotoA_2025-09-08 09_52_09.164
1216_LeafPhotoA_2025-09-08 09_52_09.164-05_00_2.png,0.1073009381867239,1216_LeafPhotoA_2025-09-08 09_52_09.164
1216_LeafPhotoA_2025-09-08 09_52_09.164-05_00_3.png,0.0582625547955839,1216_LeafPhotoA_2025-09-08 09_52_09.164
1217_LeafPhotoA_2025-09-08 09_52_51.663-05_00_0.png,0.02254898184526102,1217_LeafPhotoA_2025-09-08 09_52_51.663
1217_LeafPhotoA_2025-09-08 09_52_51.663-05_00_1.png,0.06784864810698792,1217_LeafPhotoA_2025-09-08 09_52_51.663
1217_LeafPhotoA_2025-09-08 09_52_51.663-05_00_2.png,0.1828158322414262,1217_LeafPhotoA_2025-09-08 09_52_51.663
1217_LeafPhotoA_2025-09-08 09_52_51.663-05_00_3.png,0.1379391365010055,1217_LeafPhotoA_2025-09-08 09_52_51.663
1217_LeafPhotoA_2025-09-08 09_53_36.339-05_00_0.png,0.0052959465341905,1217_LeafPhotoA_2025-09-08 09_53_36.339
1217_LeafPhotoA_2025-09-08 09_53_36.339-05_00_1.png,0.01283611550082042,1217_LeafPhotoA_2025-09-08 09_53_36.339
1217_LeafPhotoA_2025-09-08 09_53_36.339-05_00_2.png,0.00913045619843845,1217_LeafPhotoA_2025-09-08 09_53_36.339
1217_LeafPhotoA_2025-09-08 09_53_36.339-05_00_3.png,0.0014860119834483,1217_LeafPhotoA_2025-09-08 09_53_36.339
1217_LeafPhotoA_2025-09-08 09_54_02.015-05_00_0.png,1.3357571639735883,1217_LeafPhotoA_2025-09-08 09_54_02.015
