image_path,segmentation_method
data/aamu2025/block1/10222_LeafPhotoA_2025-10-21 16_32_32.660-05_00.jpg,CV2
data/aamu2025/block1/10816_LeafPhotoA_2025-10-24 09_35_41.994-05_00.jpg,CV2
data/aamu2025/block1/10821_LeafPhotoA_2025-10-24 09_40_59.109-05_00.jpg,CV2
data/aamu2025/block1/10522_LeafPhotoA_2025-10-23 15_35_03.783-05_00.jpg,CV2
data/aamu2025/block1/10410_LeafPhotoA_2025-10-23 14_27_31.198-05_00.jpg,CV2
data/aamu2025/block1/11012_LeafPhotoA_2025-10-24 11_19_20.147-05_00.jpg,CV2
data/aamu2025/block1/10723_LeafPhotoA_2025-10-23 17_04_46.188-05_00.jpg,CV2
data/aamu2025/block1/11222_LeafPhotoA_2025-10-24 12_23_37.381-05_00.jpg,CV2
data/aamu2025/block1/10405_LeafPhotoA_2025-10-23 14_21_32.825-05_00.jpg,CV2
data/aamu2025/block1/10618_LeafPhotoA_2025-10-23 16_12_58.611-05_00.jpg,CV2
data/aamu2025/block1/10719_LeafPhotoA_2025-10-23 17_00_19.195-05_00.jpg,CV2
data/aamu2025/block1/10417_LeafPhotoA_2025-10-23 14_37_41.074-05_00.jpg,CV2
data/aamu2025/block1/10114_LeafPhotoA_2025-10-15 15_56_49.259-05_00.jpg,CV2
data/aamu2025/block1/11008_LeafPhotoA_2025-10-24 11_08_30.863-05_00.jpg,CV2
data/aamu2025/block1/10616_LeafPhotoA_2025-10-23 16_10_14.176-05_00.jpg,CV2
data/aamu2025/block1/11524_LeafPhotoA_2025-10-24 14_29_21.932-05_00.jpg,CV2
data/aamu2025/block1/11104_LeafPhotoA_2025-10-24 11_43_34.540-05_00.jpg,CV2
data/aamu2025/block1/11005_LeafPhotoA_2025-10-24 11_04_01.883-05_00.jpg,CV2
data/aamu2025/block1/11204_LeafPhotoA_2025-10-24 12_09_25.705-05_00.jpg,CV2
data/aamu2025/block1/11307_LeafPhotoA_2025-10-24 13_13_21.050-05_00.jpg,CV2
data/aamu2025/block1/10513_LeafPhotoA_2025-10-23 15_16_16.840-05_00.jpg,CV2
data/aamu2025/block1/11515_LeafPhotoA_2025-10-24 14_19_32.197-05_00.jpg,CV2
data/aamu2025/block1/11006_LeafPhotoA_2025-10-24 11_06_11.491-05_00.jpg,CV2
data/aamu2025/block1/11320_LeafPhotoA_2025-10-24 13_31_04.814-05_00.jpg,CV2
data/aamu2025/block1/11004_LeafPhotoA_2025-10-24 11_01_51.844-05_00.jpg,CV2
data/aamu2025/block1/10307_LeafPhotoA_2025-10-23 09_58_23.780-05_00.jpg,CV2
data/aamu2025/block1/10718_LeafPhotoA_2025-10-23 16_58_52.009-05_00.jpg,CV2
data/aamu2025/block1/10217_LeafPhotoA_2025-10-21 16_27_06.490-05_00.jpg,Failed
data/aamu2025/block1/10305_LeafPhotoA_2025-10-23 09_55_46.075-05_00.jpg,CV2
data/aamu2025/block1/11601_LeafPhotoA_2025-10-24 14_34_58.980-05_00.jpg,CV2
data/aamu2025/block1/11020_LeafPhotoA_2025-10-24 11_28_23.498-05_00.jpg,CV2
data/aamu2025/block1/10109_LeafPhotoA_2025-10-15 15_52_55.971-05_00.jpg,CV2
data/aamu2025/block1/10521_LeafPhotoA_2025-10-23 15_34_24.107-05_00.jpg,CV2
data/aamu2025/block1/11610_LeafPhotoA_2025-10-24 14_43_20.376-05_00.jpg,CV2
data/aamu2025/block1/10802_LeafPhotoA_2025-10-24 09_25_17.124-05_00.jpg,CV2
data/aamu2025/block1/10324_LeafPhotoA_2025-10-23 10_09_38.315-05_00.jpg,CV2
data/aamu2025/block1/10220_LeafPhotoA_2025-10-21 16_30_04.939-05_00.jpg,CV2
data/aamu2025/block1/11325_LeafPhotoA_2025-10-24 13_37_10.237-05_00.jpg,CV2
data/aamu2025/block1/11413_LeafPhotoA_2025-10-24 13_52_28.446-05_00.jpg,CV2
data/aamu2025/block1/10315_LeafPhotoA_2025-10-23 10_03_36.682-05_00.jpg,CV2
data/aamu2025/block1/10421_LeafPhotoA_2025-10-23 14_45_28.167-05_00.jpg,CV2
data/aamu2025/block1/10120_LeafPhotoA_2025-10-15 16_01_29.753-05_00.jpg,CV2
data/aamu2025/block1/10808_LeafPhotoA_2025-10-24 09_29_55.437-05_00.jpg,CV2
data/aamu2025/block1/11325_LeafPhotoA_2025-10-24 13_36_44.486-05_00.jpg,CV2
data/aamu2025/block1/11203_LeafPhotoA_2025-10-24 12_06_23.899-05_00.jpg,CV2
data/aamu2025/block1/10601_LeafPhotoA_2025-10-23 15_44_00.481-05_00.jpg,CV2
data/aamu2025/block1/11321_LeafPhotoA_2025-10-24 13_31_56.970-05_00.jpg,CV2
data/aamu2025/block1/10719_LeafPhotoA_2025-10-23 17_00_48.064-05_00.jpg,CV2
data/aamu2025/block1/10320_LeafPhotoA_2025-10-23 10_06_12.615-05_00.jpg,CV2
data/aamu2025/block1/10507_LeafPhotoA_2025-10-23 15_08_36.477-05_00.jpg,CV2
data/aamu2025/block1/10815_LeafPhotoA_2025-10-24 09_34_57.376-05_00.jpg,CV2
data/aamu2025/block1/11011_LeafPhotoA_2025-10-24 11_16_40.485-05_00.jpg,CV2
data/aamu2025/block1/11624_LeafPhotoA_2025-10-24 14_53_28.588-05_00.jpg,CV2
data/aamu2025/block1/11605_LeafPhotoA_2025-10-24 14_38_41.490-05_00.jpg,CV2
data/aamu2025/block1/10306_LeafPhotoA_2025-10-23 09_56_50.132-05_00.jpg,CV2
data/aamu2025/block1/10927_LeafPhotoA_2025-10-24 10_51_21.548-05_00.jpg,CV2
data/aamu2025/block1/10221_LeafPhotoA_2025-10-21 16_31_04.553-05_00.jpg,CV2
data/aamu2025/block1/10105_LeafPhotoA_2025-10-15 15_50_32.504-05_00.jpg,CV2
data/aamu2025/block1/10922_LeafPhotoA_2025-10-24 10_48_38.249-05_00.jpg,CV2
data/aamu2025/block1/11618_LeafPhotoA_2025-10-24 14_46_41.785-05_00.jpg,CV2
data/aamu2025/block1/11225_LeafPhotoA_2025-10-24 12_24_26.531-05_00.jpg,CV2
data/aamu2025/block1/10214_LeafPhotoA_2025-10-21 16_23_00.437-05_00.jpg,CV2
data/aamu2025/block1/10714_LeafPhotoA_2025-10-23 16_54_53.346-05_00.jpg,CV2
data/aamu2025/block1/10203_LeafPhotoA_2025-10-21 16_07_53.919-05_00.jpg,CV2
data/aamu2025/block1/11306_LeafPhotoA_2025-10-24 13_10_37.946-05_00.jpg,CV2
data/aamu2025/block1/10721_LeafPhotoA_2025-10-23 17_03_11.882-05_00.jpg,CV2
data/aamu2025/block1/10907_LeafPhotoA_2025-10-24 10_26_29.627-05_00.jpg,CV2
data/aamu2025/block1/11115_LeafPhotoA_2025-10-24 11_51_46.334-05_00.jpg,CV2
data/aamu2025/block1/10521_LeafPhotoA_2025-10-23 15_34_02.901-05_00.jpg,CV2
data/aamu2025/block1/11423_LeafPhotoA_2025-10-24 13_59_29.603-05_00.jpg,CV2
data/aamu2025/block1/10611_LeafPhotoA_2025-10-23 16_03_16.465-05_00.jpg,CV2
data/aamu2025/block1/11627_LeafPhotoA_2025-10-24 14_54_46.029-05_00.jpg,CV2
data/aamu2025/block1/10809_LeafPhotoA_2025-10-24 09_30_58.498-05_00.jpg,CV2
data/aamu2025/block1/11116_LeafPhotoA_2025-10-24 11_52_51.650-05_00.jpg,CV2
data/aamu2025/block1/10801_LeafPhotoA_2025-10-24 09_24_15.617-05_00.jpg,Failed
data/aamu2025/block1/11601_LeafPhotoA_2025-10-24 14_34_35.798-05_00.jpg,CV2
data/aamu2025/block1/11120_LeafPhotoA_2025-10-24 11_55_35.219-05_00.jpg,CV2
data/aamu2025/block1/10423_LeafPhotoA_2025-10-23 14_48_00.934-05_00.jpg,CV2
data/aamu2025/block1/10516_LeafPhotoA_2025-10-23 15_20_32.656-05_00.jpg,CV2
data/aamu2025/block1/10105_LeafPhotoA_2025-10-15 15_50_22.180-05_00.jpg,CV2
data/aamu2025/block1/11305_LeafPhotoA_2025-10-24 13_09_13.282-05_00.jpg,CV2
data/aamu2025/block1/11320_LeafPhotoA_2025-10-24 13_30_32.177-05_00.jpg,CV2
data/aamu2025/block1/10126_LeafPhotoA_2025-10-15 16_05_38.406-05_00.jpg,CV2
data/aamu2025/block1/10123_LeafPhotoA_2025-10-15 16_03_12.588-05_00.jpg,CV2
data/aamu2025/block1/11207_LeafPhotoA_2025-10-24 12_13_20.997-05_00.jpg,CV2
data/aamu2025/block1/10802_LeafPhotoA_2025-10-24 09_25_03.933-05_00.jpg,CV2
data/aamu2025/block1/10125_LeafPhotoA_2025-10-15 16_04_29.865-05_00.jpg,CV2
data/aamu2025/block1/11215_LeafPhotoA_2025-10-24 12_20_23.396-05_00.jpg,CV2
data/aamu2025/block1/10625_LeafPhotoA_2025-10-23 16_21_04.554-05_00.jpg,CV2
data/aamu2025/block1/10304_LeafPhotoA_2025-10-23 09_54_08.925-05_00.jpg,Failed
data/aamu2025/block1/10427_LeafPhotoA_2025-10-23 14_54_59.383-05_00.jpg,CV2
data/aamu2025/block1/11006_LeafPhotoA_2025-10-24 11_05_26.766-05_00.jpg,CV2
data/aamu2025/block1/11324_LeafPhotoA_2025-10-24 13_35_17.907-05_00.jpg,CV2
data/aamu2025/block1/10722_LeafPhotoA_2025-10-23 17_04_24.142-05_00.jpg,CV2
data/aamu2025/block1/10807_LeafPhotoA_2025-10-24 09_29_31.657-05_00.jpg,CV2
data/aamu2025/block1/10801_LeafPhotoA_2025-10-24 09_24_34.813-05_00.jpg,CV2
data/aamu2025/block1/11105_LeafPhotoA_2025-10-24 11_44_28.733-05_00.jpg,CV2
data/aamu2025/block1/10317_LeafPhotoA_2025-10-23 10_05_12.349-05_00.jpg,CV2
data/aamu2025/block1/10605_LeafPhotoA_2025-10-23 15_52_20.771-05_00.jpg,CV2
data/aamu2025/block1/11326_LeafPhotoA_2025-10-24 13_38_52.451-05_00.jpg,CV2
data/aamu2025/block1/10506_LeafPhotoA_2025-10-23 15_05_22.249-05_00.jpg,CV2
data/aamu2025/block1/11008_LeafPhotoA_2025-10-24 11_07_49.265-05_00.jpg,CV2
data/aamu2025/block1/10211_LeafPhotoA_2025-10-21 16_20_11.562-05_00.jpg,CV2
data/aamu2025/block1/10512_LeafPhotoA_2025-10-23 15_15_47.104-05_00.jpg,CV2
data/aamu2025/block1/11304_LeafPhotoA_2025-10-24 13_06_46.938-05_00.jpg,CV2
data/aamu2025/block1/11525_LeafPhotoA_2025-10-24 14_30_42.247-05_00.jpg,CV2
data/aamu2025/block1/10413_LeafPhotoA_2025-10-23 14_31_26.015-05_00.jpg,CV2
data/aamu2025/block1/10421_LeafPhotoA_2025-10-23 14_45_49.566-05_00.jpg,CV2
data/aamu2025/block1/11001_LeafPhotoA_2025-10-24 10_58_01.567-05_00.jpg,CV2
data/aamu2025/block1/10423_LeafPhotoA_2025-10-23 14_48_36.001-05_00.jpg,CV2
data/aamu2025/block1/11102_LeafPhotoA_2025-10-24 11_41_32.744-05_00.jpg,CV2
data/aamu2025/block1/10919_LeafPhotoA_2025-10-24 10_41_41.968-05_00.jpg,CV2
data/aamu2025/block1/10824_LeafPhotoA_2025-10-24 09_43_29.938-05_00.jpg,CV2
data/aamu2025/block1/10325_LeafPhotoA_2025-10-23 10_10_16.742-05_00.jpg,CV2
data/aamu2025/block1/10804_LeafPhotoA_2025-10-24 09_26_43.781-05_00.jpg,CV2
data/aamu2025/block1/11202_LeafPhotoA_2025-10-24 12_02_02.329-05_00.jpg,CV2
data/aamu2025/block1/10621_LeafPhotoA_2025-10-23 16_16_38.739-05_00.jpg,CV2
data/aamu2025/block1/10417_LeafPhotoA_2025-10-23 14_38_29.798-05_00.jpg,CV2
data/aamu2025/block1/10210_LeafPhotoA_2025-10-21 16_18_55.913-05_00.jpg,CV2
data/aamu2025/block1/10114_LeafPhotoA_2025-10-15 15_56_27.232-05_00.jpg,CV2
data/aamu2025/block1/10107_LeafPhotoA_2025-10-15 15_51_25.249-05_00.jpg,CV2
data/aamu2025/block1/11403_LeafPhotoA_2025-10-24 13_45_04.619-05_00.jpg,CV2
data/aamu2025/block1/10524_LeafPhotoA_2025-10-23 15_37_06.575-05_00.jpg,CV2
data/aamu2025/block1/10518_LeafPhotoA_2025-10-23 15_26_19.006-05_00.jpg,CV2
data/aamu2025/block1/10416_LeafPhotoA_2025-10-23 14_36_08.888-05_00.jpg,CV2
data/aamu2025/block1/10226_LeafPhotoA_2025-10-21 16_41_20.940-05_00.jpg,CV2
data/aamu2025/block1/10323_LeafPhotoA_2025-10-23 10_08_54.268-05_00.jpg,CV2
data/aamu2025/block1/10520_LeafPhotoA_2025-10-23 15_32_59.267-05_00.jpg,CV2
data/aamu2025/block1/10614_LeafPhotoA_2025-10-23 16_08_09.257-05_00.jpg,Failed
data/aamu2025/block1/10323_LeafPhotoA_2025-10-23 10_08_44.853-05_00.jpg,CV2
data/aamu2025/block1/11222_LeafPhotoA_2025-10-24 12_23_55.814-05_00.jpg,CV2
data/aamu2025/block1/11226_LeafPhotoA_2025-10-24 12_25_43.877-05_00.jpg,CV2
data/aamu2025/block1/10222_LeafPhotoA_2025-10-21 16_33_05.685-05_00.jpg,CV2
data/aamu2025/block1/10325_LeafPhotoA_2025-10-23 10_10_24.266-05_00.jpg,CV2
data/aamu2025/block1/11115_LeafPhotoA_2025-10-24 11_52_27.808-05_00.jpg,CV2
data/aamu2025/block1/11427_LeafPhotoA_2025-10-24 14_05_54.868-05_00.jpg,Failed
data/aamu2025/block1/10807_LeafPhotoA_2025-10-24 09_29_18.746-05_00.jpg,CV2
data/aamu2025/block1/10808_LeafPhotoA_2025-10-24 09_30_09.653-05_00.jpg,CV2
data/aamu2025/block1/11613_LeafPhotoA_2025-10-24 14_44_14.623-05_00.jpg,CV2
data/aamu2025/block1/10711_LeafPhotoA_2025-10-23 16_51_21.239-05_00.jpg,SAM3
data/aamu2025/block1/10507_LeafPhotoA_2025-10-23 15_08_06.350-05_00.jpg,CV2
data/aamu2025/block1/10804_LeafPhotoA_2025-10-24 09_26_31.233-05_00.jpg,CV2
data/aamu2025/block1/10722_LeafPhotoA_2025-10-23 17_03_53.785-05_00.jpg,CV2
data/aamu2025/block1/10807_LeafPhotoA_2025-10-24 09_29_05.086-05_00.jpg,CV2
data/aamu2025/block1/10908_LeafPhotoA_2025-10-24 10_28_20.751-05_00.jpg,CV2
data/aamu2025/block1/10620_LeafPhotoA_2025-10-23 16_15_33.308-05_00.jpg,CV2
data/aamu2025/block1/10621_LeafPhotoA_2025-10-23 16_16_14.678-05_00.jpg,CV2
data/aamu2025/block1/10108_LeafPhotoA_2025-10-15 15_52_10.075-05_00.jpg,CV2
data/aamu2025/block1/11310_LeafPhotoA_2025-10-24 13_17_46.645-05_00.jpg,Failed
data/aamu2025/block1/10612_LeafPhotoA_2025-10-23 16_05_22.231-05_00.jpg,CV2
data/aamu2025/block1/10709_LeafPhotoA_2025-10-23 16_49_25.643-05_00.jpg,CV2
data/aamu2025/block1/10306_LeafPhotoA_2025-10-23 09_57_00.240-05_00.jpg,CV2
data/aamu2025/block1/10127_LeafPhotoA_2025-10-15 16_06_33.305-05_00.jpg,CV2
data/aamu2025/block1/10307_LeafPhotoA_2025-10-23 09_57_57.301-05_00.jpg,CV2
data/aamu2025/block1/11424_LeafPhotoA_2025-10-24 14_00_42.398-05_00.jpg,CV2
data/aamu2025/block1/10226_LeafPhotoA_2025-10-21 16_41_35.577-05_00.jpg,CV2
data/aamu2025/block1/10401_LeafPhotoA_2025-10-23 14_14_43.457-05_00.jpg,CV2
data/aamu2025/block1/11510_LeafPhotoA_2025-10-24 14_16_16.452-05_00.jpg,CV2
data/aamu2025/block1/10721_LeafPhotoA_2025-10-23 17_02_36.050-05_00.jpg,CV2
data/aamu2025/block1/11312_LeafPhotoA_2025-10-24 13_21_25.122-05_00.jpg,CV2
data/aamu2025/block1/10827_LeafPhotoA_2025-10-24 09_46_32.444-05_00.jpg,CV2
data/aamu2025/block1/11517_LeafPhotoA_2025-10-24 14_20_53.496-05_00.jpg,CV2
data/aamu2025/block1/11607_LeafPhotoA_2025-10-24 14_40_14.237-05_00.jpg,CV2
data/aamu2025/block1/11515_LeafPhotoA_2025-10-24 14_19_49.123-05_00.jpg,CV2
data/aamu2025/block1/11525_LeafPhotoA_2025-10-24 14_31_22.679-05_00.jpg,CV2
data/aamu2025/block1/10405_LeafPhotoA_2025-10-23 14_21_58.543-05_00.jpg,CV2
data/aamu2025/block1/10223_LeafPhotoA_2025-10-21 16_33_30.249-05_00.jpg,CV2
data/aamu2025/block1/10903_LeafPhotoA_2025-10-24 10_23_23.369-05_00.jpg,CV2
data/aamu2025/block1/10611_LeafPhotoA_2025-10-23 16_02_53.233-05_00.jpg,CV2
data/aamu2025/block1/11220_LeafPhotoA_2025-10-24 12_22_23.547-05_00.jpg,CV2
data/aamu2025/block1/10316_LeafPhotoA_2025-10-23 10_04_34.824-05_00.jpg,CV2
data/aamu2025/block1/10816_LeafPhotoA_2025-10-24 09_35_25.029-05_00.jpg,CV2
data/aamu2025/block1/10716_LeafPhotoA_2025-10-23 16_57_04.213-05_00.jpg,CV2
data/aamu2025/block1/10612_LeafPhotoA_2025-10-23 16_04_08.184-05_00.jpg,CV2
data/aamu2025/block1/10418_LeafPhotoA_2025-10-23 14_39_10.180-05_00.jpg,CV2
data/aamu2025/block1/10426_LeafPhotoA_2025-10-23 14_53_25.154-05_00.jpg,CV2
data/aamu2025/block1/10619_LeafPhotoA_2025-10-23 16_13_43.938-05_00.jpg,CV2
data/aamu2025/block1/10422_LeafPhotoA_2025-10-23 14_47_13.535-05_00.jpg,CV2
data/aamu2025/block1/10309_LeafPhotoA_2025-10-23 10_00_01.268-05_00.jpg,CV2
data/aamu2025/block1/10515_LeafPhotoA_2025-10-23 15_18_54.154-05_00.jpg,CV2
data/aamu2025/block1/10225_LeafPhotoA_2025-10-21 16_40_00.073-05_00.jpg,CV2
data/aamu2025/block1/10605_LeafPhotoA_2025-10-23 15_52_36.122-05_00.jpg,CV2
data/aamu2025/block1/10115_LeafPhotoA_2025-10-15 15_57_24.327-05_00.jpg,CV2
data/aamu2025/block1/10716_LeafPhotoA_2025-10-23 16_57_19.171-05_00.jpg,CV2
data/aamu2025/block1/10306_LeafPhotoA_2025-10-23 09_57_10.156-05_00.jpg,CV2
data/aamu2025/block1/11111_LeafPhotoA_2025-10-24 11_48_31.412-05_00.jpg,CV2
data/aamu2025/block1/10127_LeafPhotoA_2025-10-15 16_06_13.777-05_00.jpg,CV2
data/aamu2025/block1/10618_LeafPhotoA_2025-10-23 16_12_47.403-05_00.jpg,CV2
data/aamu2025/block1/11423_LeafPhotoA_2025-10-24 13_59_09.980-05_00.jpg,CV2
data/aamu2025/block1/10419_LeafPhotoA_2025-10-23 14_42_02.882-05_00.jpg,CV2
data/aamu2025/block1/11104_LeafPhotoA_2025-10-24 11_43_49.288-05_00.jpg,CV2
data/aamu2025/block1/11315_LeafPhotoA_2025-10-24 13_26_06.646-05_00.jpg,CV2
data/aamu2025/block1/10612_LeafPhotoA_2025-10-23 16_04_24.032-05_00.jpg,CV2
data/aamu2025/block1/11314_LeafPhotoA_2025-10-24 13_24_52.528-05_00.jpg,CV2
data/aamu2025/block1/10404_LeafPhotoA_2025-10-23 14_19_59.534-05_00.jpg,CV2
data/aamu2025/block1/11401_LeafPhotoA_2025-10-24 13_42_51.258-05_00.jpg,CV2
data/aamu2025/block1/11226_LeafPhotoA_2025-10-24 12_25_30.413-05_00.jpg,CV2
data/aamu2025/block1/11010_LeafPhotoA_2025-10-24 11_14_42.424-05_00.jpg,CV2
data/aamu2025/block1/10727_LeafPhotoA_2025-10-23 17_08_55.419-05_00.jpg,CV2
data/aamu2025/block1/11021_LeafPhotoA_2025-10-24 11_29_22.359-05_00.jpg,CV2
data/aamu2025/block1/10218_LeafPhotoA_2025-10-21 16_28_23.991-05_00.jpg,CV2
data/aamu2025/block1/10123_LeafPhotoA_2025-10-15 16_03_20.972-05_00.jpg,CV2
data/aamu2025/block1/11207_LeafPhotoA_2025-10-24 12_14_09.438-05_00.jpg,CV2
data/aamu2025/block1/10206_LeafPhotoA_2025-10-21 16_14_00.223-05_00.jpg,CV2
data/aamu2025/block1/10811_LeafPhotoA_2025-10-24 09_32_26.839-05_00.jpg,CV2
data/aamu2025/block1/11520_LeafPhotoA_2025-10-24 14_23_42.462-05_00.jpg,CV2
data/aamu2025/block1/11513_LeafPhotoA_2025-10-24 14_18_53.608-05_00.jpg,CV2
data/aamu2025/block1/11226_LeafPhotoA_2025-10-24 12_25_12.735-05_00.jpg,CV2
data/aamu2025/block1/10517_LeafPhotoA_2025-10-23 15_24_15.125-05_00.jpg,CV2
data/aamu2025/block1/10113_LeafPhotoA_2025-10-15 15_56_02.121-05_00.jpg,CV2
data/aamu2025/block1/10821_LeafPhotoA_2025-10-24 09_41_12.221-05_00.jpg,CV2
data/aamu2025/block1/10412_LeafPhotoA_2025-10-23 14_29_49.221-05_00.jpg,CV2
data/aamu2025/block1/11009_LeafPhotoA_2025-10-24 11_11_24.832-05_00.jpg,CV2
data/aamu2025/block1/11302_LeafPhotoA_2025-10-24 13_05_57.995-05_00.jpg,CV2
data/aamu2025/block1/10619_LeafPhotoA_2025-10-23 16_14_13.748-05_00.jpg,CV2
data/aamu2025/block1/10308_LeafPhotoA_2025-10-23 09_59_14.938-05_00.jpg,CV2
data/aamu2025/block1/11512_LeafPhotoA_2025-10-24 14_17_55.707-05_00.jpg,CV2
data/aamu2025/block1/11613_LeafPhotoA_2025-10-24 14_44_31.793-05_00.jpg,CV2
data/aamu2025/block1/11001_LeafPhotoA_2025-10-24 10_58_22.881-05_00.jpg,CV2
data/aamu2025/block1/10225_LeafPhotoA_2025-10-21 16_40_26.242-05_00.jpg,CV2
data/aamu2025/block1/11211_LeafPhotoA_2025-10-24 12_18_53.319-05_00.jpg,CV2
data/aamu2025/block1/10620_LeafPhotoA_2025-10-23 16_15_02.822-05_00.jpg,CV2
data/aamu2025/block1/10806_LeafPhotoA_2025-10-24 09_28_25.628-05_00.jpg,CV2
data/aamu2025/block1/10622_LeafPhotoA_2025-10-23 16_18_15.817-05_00.jpg,CV2
data/aamu2025/block1/10510_LeafPhotoA_2025-10-23 15_12_22.006-05_00.jpg,CV2
data/aamu2025/block1/11416_LeafPhotoA_2025-10-24 13_54_22.790-05_00.jpg,CV2
data/aamu2025/block1/11404_LeafPhotoA_2025-10-24 13_46_11.455-05_00.jpg,SAM3
data/aamu2025/block1/10127_LeafPhotoA_2025-10-15 16_06_24.573-05_00.jpg,CV2
data/aamu2025/block1/10508_LeafPhotoA_2025-10-23 15_09_54.803-05_00.jpg,CV2
data/aamu2025/block1/10824_LeafPhotoA_2025-10-24 09_44_01.197-05_00.jpg,CV2
data/aamu2025/block1/10622_LeafPhotoA_2025-10-23 16_17_24.177-05_00.jpg,CV2
data/aamu2025/block1/11607_LeafPhotoA_2025-10-24 14_40_31.981-05_00.jpg,CV2
data/aamu2025/block1/10706_LeafPhotoA_2025-10-23 16_45_30.807-05_00.jpg,CV2
data/aamu2025/block1/10218_LeafPhotoA_2025-10-21 16_28_35.785-05_00.jpg,CV2
data/aamu2025/block1/10607_LeafPhotoA_2025-10-23 15_56_17.321-05_00.jpg,CV2
data/aamu2025/block1/10206_LeafPhotoA_2025-10-21 16_13_29.186-05_00.jpg,CV2
data/aamu2025/block1/10726_LeafPhotoA_2025-10-23 17_07_38.014-05_00.jpg,Failed
data/aamu2025/block1/10610_LeafPhotoA_2025-10-23 16_00_59.254-05_00.jpg,CV2
data/aamu2025/block1/10417_LeafPhotoA_2025-10-23 14_38_02.917-05_00.jpg,CV2
data/aamu2025/block1/10309_LeafPhotoA_2025-10-23 10_00_21.452-05_00.jpg,CV2
data/aamu2025/block1/10406_LeafPhotoA_2025-10-23 14_23_21.950-05_00.jpg,CV2
data/aamu2025/block1/11413_LeafPhotoA_2025-10-24 13_51_52.273-05_00.jpg,CV2
data/aamu2025/block1/10717_LeafPhotoA_2025-10-23 16_58_10.122-05_00.jpg,CV2
data/aamu2025/block1/11421_LeafPhotoA_2025-10-24 13_58_25.217-05_00.jpg,CV2
data/aamu2025/block1/10715_LeafPhotoA_2025-10-23 16_55_48.624-05_00.jpg,CV2
data/aamu2025/block1/10104_LeafPhotoA_2025-10-15 15_49_26.022-05_00.jpg,CV2
data/aamu2025/block1/11503_LeafPhotoA_2025-10-24 14_09_15.699-05_00.jpg,CV2
data/aamu2025/block1/11119_LeafPhotoA_2025-10-24 11_54_42.078-05_00.jpg,CV2
data/aamu2025/block1/10421_LeafPhotoA_2025-10-23 14_45_08.346-05_00.jpg,CV2
data/aamu2025/block1/11623_LeafPhotoA_2025-10-24 14_50_18.654-05_00.jpg,CV2
