image_path,segmentation_method
data/fvsu2025/bap1/250327_LeafPhotoA_2025-10-01 13_58_48.404-05_00.jpg,CV2
data/fvsu2025/bap1/250341_LeafPhotoA_2025-10-01 14_20_26.340-05_00.jpg,CV2
data/fvsu2025/bap1/250833_LeafPhotoA_2025-10-08 08_59_13.660-05_00.jpg,CV2
data/fvsu2025/bap1/250339_LeafPhotoA_2025-10-01 14_23_01.839-05_00.jpg,CV2
data/fvsu2025/bap1/250050_LeafPhotoA_2025-10-01 09_17_34.450-05_00.jpg,CV2
data/fvsu2025/bap1/250843_LeafPhotoA_2025-10-08 09_27_24.306-05_00.jpg,CV2
data/fvsu2025/bap1/250780_LeafPhotoA_2025-10-07 14_19_39.076-05_00.jpg,CV2
data/fvsu2025/bap1/251207_LeafPhotoA_2025-10-10 11_53_27.640-05_00.jpg,CV2
data/fvsu2025/bap1/251005_LeafPhotoA_2025-10-08 10_31_54.618-05_00.jpg,CV2
data/fvsu2025/bap1/250179_LeafPhotoA_2025-10-01 10_09_32.734-05_00.jpg,CV2
data/fvsu2025/bap1/250328_LeafPhotoA_2025-10-01 13_59_51.988-05_00.jpg,CV2
data/fvsu2025/bap1/250172_LeafPhotoA_2025-10-01 09_45_24.444-05_00.jpg,CV2
data/fvsu2025/bap1/251008_LeafPhotoA_2025-10-08 10_35_37.064-05_00.jpg,CV2
data/fvsu2025/bap1/251208_LeafPhotoA_2025-10-10 11_54_33.462-05_00.jpg,CV2
data/fvsu2025/bap1/250814_LeafPhotoA_2025-10-08 08_36_01.141-05_00.jpg,CV2
data/fvsu2025/bap1/250203_LeafPhotoA_2025-10-01 10_33_21.049-05_00.jpg,CV2
data/fvsu2025/bap1/250017_LeafPhotoA_2025-10-01 08_09_22.902-05_00.jpg,CV2
data/fvsu2025/bap1/251152_LeafPhotoA_2025-10-10 10_48_23.025-05_00.jpg,CV2
data/fvsu2025/bap1/251100_LeafPhotoA_2025-10-08 14_01_26.834-05_00.jpg,CV2
data/fvsu2025/bap1/250827_LeafPhotoA_2025-10-08 09_07_28.581-05_00.jpg,CV2
data/fvsu2025/bap1/250837_LeafPhotoA_2025-10-08 08_53_55.978-05_00.jpg,CV2
data/fvsu2025/bap1/251092_LeafPhotoA_2025-10-08 14_08_37.142-05_00.jpg,CV2
data/fvsu2025/bap1/251150_LeafPhotoA_2025-10-10 10_27_20.170-05_00.jpg,SAM3
data/fvsu2025/bap1/250857_LeafPhotoA_2025-10-08 10_08_57.582-05_00.jpg,CV2
data/fvsu2025/bap1/251010_LeafPhotoA_2025-10-08 10_37_23.596-05_00.jpg,CV2
data/fvsu2025/bap1/251085_LeafPhotoA_2025-10-08 13_52_40.909-05_00.jpg,SAM3
data/fvsu2025/bap1/250055_LeafPhotoA_2025-10-01 09_08_58.929-05_00.jpg,CV2
data/fvsu2025/bap1/250813_LeafPhotoA_2025-10-08 08_34_27.070-05_00.jpg,CV2
data/fvsu2025/bap1/250216_LeafPhotoA_2025-10-01 13_26_44.654-05_00.jpg,CV2
data/fvsu2025/bap1/251012_LeafPhotoA_2025-10-08 10_39_26.650-05_00.jpg,CV2
data/fvsu2025/bap1/251200_LeafPhotoA_2025-10-10 11_47_20.674-05_00.jpg,CV2
data/fvsu2025/bap1/250736_LeafPhotoA_2025-10-07 13_48_44.107-05_00.jpg,CV2
data/fvsu2025/bap1/250326_LeafPhotoA_2025-10-01 13_58_17.412-05_00.jpg,CV2
data/fvsu2025/bap1/251005_LeafPhotoA_2025-10-08 10_32_07.168-05_00.jpg,CV2
data/fvsu2025/bap1/251163_LeafPhotoA_2025-10-10 10_34_20.334-05_00.jpg,CV2
data/fvsu2025/bap1/250999_LeafPhotoA_2025-10-08 10_24_33.614-05_00.jpg,CV2
data/fvsu2025/bap1/251002_LeafPhotoA_2025-10-08 10_28_24.703-05_00.jpg,CV2
data/fvsu2025/bap1/250189_LeafPhotoA_2025-10-01 09_56_55.195-05_00.jpg,CV2
data/fvsu2025/bap1/251099_LeafPhotoA_2025-10-08 14_02_46.485-05_00.jpg,CV2
data/fvsu2025/bap1/250799_LeafPhotoA_2025-10-07 14_40_18.911-05_00.jpg,CV2
data/fvsu2025/bap1/251164_LeafPhotoA_2025-10-10 10_32_47.652-05_00.jpg,CV2
data/fvsu2025/bap1/250858_LeafPhotoA_2025-10-08 10_07_04.775-05_00.jpg,CV2
data/fvsu2025/bap1/250222_LeafPhotoA_2025-10-01 13_35_53.041-05_00.jpg,CV2
data/fvsu2025/bap1/250208_LeafPhotoA_2025-10-01 10_39_01.689-05_00.jpg,CV2
data/fvsu2025/bap1/250779_LeafPhotoA_2025-10-07 14_19_05.215-05_00.jpg,CV2
data/fvsu2025/bap1/251204_LeafPhotoA_2025-10-10 11_51_03.270-05_00.jpg,CV2
data/fvsu2025/bap1/251211_LeafPhotoA_2025-10-10 11_57_27.662-05_00.jpg,CV2
data/fvsu2025/bap1/250325_LeafPhotoA_2025-10-01 13_56_41.691-05_00.jpg,CV2
data/fvsu2025/bap1/250837_LeafPhotoA_2025-10-08 08_53_33.131-05_00.jpg,CV2
data/fvsu2025/bap1/251178_LeafPhotoA_2025-10-10 10_58_44.738-05_00.jpg,CV2
data/fvsu2025/bap1/250805_LeafPhotoA_2025-10-07 14_32_11.321-05_00.jpg,CV2
data/fvsu2025/bap1/251136_LeafPhotoA_2025-10-10 10_12_45.431-05_00.jpg,Failed
data/fvsu2025/bap1/250023_LeafPhotoA_2025-10-01 08_32_10.319-05_00.jpg,CV2
data/fvsu2025/bap1/250172_LeafPhotoA_2025-10-01 09_45_54.403-05_00.jpg,CV2
data/fvsu2025/bap1/250867_LeafPhotoA_2025-10-08 09_56_05.903-05_00.jpg,CV2
data/fvsu2025/bap1/251203_LeafPhotoA_2025-10-10 11_49_54.439-05_00.jpg,SAM3
data/fvsu2025/bap1/250851_LeafPhotoA_2025-10-08 09_34_05.635-05_00.jpg,CV2
data/fvsu2025/bap1/251146_LeafPhotoA_2025-10-10 10_23_22.857-05_00.jpg,CV2
data/fvsu2025/bap1/251205_LeafPhotoA_2025-10-10 11_51_35.372-05_00.jpg,CV2
data/fvsu2025/bap1/250816_LeafPhotoA_2025-10-08 08_38_27.271-05_00.jpg,CV2
data/fvsu2025/bap1/250024_LeafPhotoA_2025-10-01 08_34_11.861-05_00.jpg,CV2
data/fvsu2025/bap1/251161_LeafPhotoA_2025-10-10 10_36_48.021-05_00.jpg,Failed
data/fvsu2025/bap1/250178_LeafPhotoA_2025-10-01 10_10_28.381-05_00.jpg,CV2
data/fvsu2025/bap1/250329_LeafPhotoA_2025-10-01 14_01_47.280-05_00.jpg,CV2
data/fvsu2025/bap1/250727_LeafPhotoA_2025-10-07 13_39_02.675-05_00.jpg,CV2
data/fvsu2025/bap1/251003_LeafPhotoA_2025-10-08 10_30_03.758-05_00.jpg,CV2
data/fvsu2025/bap1/250842_LeafPhotoA_2025-10-08 09_23_51.231-05_00.jpg,CV2
data/fvsu2025/bap1/250197_LeafPhotoA_2025-10-01 10_26_18.913-05_00.jpg,CV2
data/fvsu2025/bap1/250213_LeafPhotoA_2025-10-01 13_23_15.904-05_00.jpg,CV2
data/fvsu2025/bap1/251148_LeafPhotoA_2025-10-10 10_25_26.799-05_00.jpg,CV2
data/fvsu2025/bap1/250841_LeafPhotoA_2025-10-08 09_22_22.071-05_00.jpg,CV2
data/fvsu2025/bap1/250185_LeafPhotoA_2025-10-01 10_01_46.630-05_00.jpg,CV2
data/fvsu2025/bap1/250787_LeafPhotoNotesA_2025-10-07 14_26_02.055-05_00.jpg,CV2
data/fvsu2025/bap1/250214_LeafPhotoA_2025-10-01 13_23_44.064-05_00.jpg,CV2
data/fvsu2025/bap1/250848_LeafPhotoA_2025-10-08 09_31_32.311-05_00.jpg,CV2
data/fvsu2025/bap1/250821_LeafPhotoA_2025-10-08 08_44_26.368-05_00.jpg,CV2
data/fvsu2025/bap1/251198_LeafPhotoA_2025-10-10 11_26_50.510-05_00.jpg,Failed
data/fvsu2025/bap1/251146_LeafPhotoA_2025-10-10 10_23_09.633-05_00.jpg,CV2
data/fvsu2025/bap1/250824_LeafPhotoA_2025-10-08 09_09_50.641-05_00.jpg,CV2
data/fvsu2025/bap1/250207_LeafPhotoA_2025-10-01 10_38_03.659-05_00.jpg,CV2
data/fvsu2025/bap1/251087_LeafPhotoA_2025-10-08 13_55_08.965-05_00.jpg,Failed
data/fvsu2025/bap1/251088_LeafPhotoA_2025-10-08 14_12_24.808-05_00.jpg,CV2
data/fvsu2025/bap1/250062_LeafPhotoA_2025-10-01 08_52_40.989-05_00.jpg,CV2
data/fvsu2025/bap1/250775_LeafPhotoA_2025-10-07 14_13_25.824-05_00.jpg,CV2
data/fvsu2025/bap1/251209_LeafPhotoA_2025-10-10 11_55_33.919-05_00.jpg,CV2
data/fvsu2025/bap1/251011_LeafPhotoA_2025-10-08 10_38_00.620-05_00.jpg,CV2
data/fvsu2025/bap1/250062_LeafPhotoA_2025-10-01 08_53_37.138-05_00.jpg,CV2
data/fvsu2025/bap1/250828_LeafPhotoA_2025-10-08 09_05_33.255-05_00.jpg,CV2
data/fvsu2025/bap1/250168_LeafPhotoA_2025-10-01 09_41_16.759-05_00.jpg,CV2
data/fvsu2025/bap1/250218_LeafPhotoA_2025-10-01 13_28_24.396-05_00.jpg,CV2
data/fvsu2025/bap1/250854_LeafPhotoA_2025-10-08 09_37_56.390-05_00.jpg,CV2
data/fvsu2025/bap1/251079_LeafPhotoA_2025-10-08 13_47_42.182-05_00.jpg,CV2
data/fvsu2025/bap1/250833_LeafPhotoA_2025-10-08 09_00_01.942-05_00.jpg,CV2
data/fvsu2025/bap1/250321_LeafPhotoA_2025-10-01 13_52_51.932-05_00.jpg,CV2
data/fvsu2025/bap1/250173_LeafPhotoA_2025-10-01 09_46_51.308-05_00.jpg,CV2
data/fvsu2025/bap1/251141_LeafPhotoA_2025-10-10 10_18_03.524-05_00.jpg,CV2
data/fvsu2025/bap1/250345_LeafPhotoA_2025-10-01 14_15_51.052-05_00.jpg,CV2
data/fvsu2025/bap1/250858_LeafPhotoA_2025-10-08 10_07_46.423-05_00.jpg,CV2
data/fvsu2025/bap1/250202_LeafPhotoA_2025-10-01 10_33_00.005-05_00.jpg,CV2
data/fvsu2025/bap1/250197_LeafPhotoA_2025-10-01 10_26_54.589-05_00.jpg,CV2
data/fvsu2025/bap1/250805_LeafPhotoA_2025-10-07 14_31_45.119-05_00.jpg,CV2
data/fvsu2025/bap1/250053_LeafPhotoA_2025-10-01 09_12_58.975-05_00.jpg,CV2
data/fvsu2025/bap1/250785_LeafPhotoA_2025-10-07 14_23_11.034-05_00.jpg,CV2
data/fvsu2025/bap1/251164_LeafPhotoA_2025-10-10 10_32_34.199-05_00.jpg,CV2
data/fvsu2025/bap1/250839_LeafPhotoA_2025-10-08 09_20_10.144-05_00.jpg,CV2
data/fvsu2025/bap1/250829_LeafPhotoA_2025-10-08 09_04_10.445-05_00.jpg,CV2
data/fvsu2025/bap1/250029_LeafPhotoA_2025-10-01 08_41_24.957-05_00.jpg,CV2
data/fvsu2025/bap1/251091_LeafPhotoA_2025-10-08 14_09_38.299-05_00.jpg,CV2
data/fvsu2025/bap1/250859_LeafPhotoA_2025-10-08 10_06_40.873-05_00.jpg,CV2
data/fvsu2025/bap1/250729_LeafPhotoA_2025-10-07 13_40_59.418-05_00.jpg,CV2
data/fvsu2025/bap1/251169_LeafPhotoA_2025-10-10 10_50_40.583-05_00.jpg,CV2
data/fvsu2025/bap1/250061_LeafPhotoA_2025-10-01 08_54_44.881-05_00.jpg,CV2
data/fvsu2025/bap1/251180_LeafPhotoA_2025-10-10 11_00_13.559-05_00.jpg,CV2
data/fvsu2025/bap1/251181_LeafPhotoA_2025-10-10 11_01_09.345-05_00.jpg,CV2
data/fvsu2025/bap1/250057_LeafPhotoA_2025-10-01 09_06_02.637-05_00.jpg,CV2
data/fvsu2025/bap1/250332_LeafPhotoA_2025-10-01 14_04_47.124-05_00.jpg,CV2
data/fvsu2025/bap1/251185_LeafPhotoA_2025-10-10 11_43_56.752-05_00.jpg,CV2
data/fvsu2025/bap1/251169_LeafPhotoA_2025-10-10 10_51_10.061-05_00.jpg,CV2
data/fvsu2025/bap1/250859_LeafPhotoA_2025-10-08 10_06_24.118-05_00.jpg,CV2
data/fvsu2025/bap1/250849_LeafPhotoA_2025-10-08 09_32_27.205-05_00.jpg,CV2
data/fvsu2025/bap1/250195_LeafPhotoA_2025-10-01 10_24_42.700-05_00.jpg,CV2
data/fvsu2025/bap1/250173_LeafPhotoA_2025-10-01 09_47_12.052-05_00.jpg,CV2
data/fvsu2025/bap1/250200_LeafPhotoA_2025-10-01 10_29_51.727-05_00.jpg,CV2
data/fvsu2025/bap1/251214_LeafPhotoA_2025-10-10 11_59_53.425-05_00.jpg,CV2
data/fvsu2025/bap1/250738_LeafPhotoA_2025-10-07 13_51_17.872-05_00.jpg,CV2
data/fvsu2025/bap1/250798_LeafPhotoA_2025-10-07 14_41_34.747-05_00.jpg,CV2
data/fvsu2025/bap1/251079_LeafPhotoA_2025-10-08 13_48_05.002-05_00.jpg,CV2
data/fvsu2025/bap1/250192_LeafPhotoA_2025-10-01 09_53_41.539-05_00.jpg,CV2
data/fvsu2025/bap1/250059_LeafPhotoA_2025-10-01 08_57_51.704-05_00.jpg,CV2
data/fvsu2025/bap1/251206_LeafPhotoA_2025-10-10 11_52_23.719-05_00.jpg,CV2
data/fvsu2025/bap1/251009_LeafPhotoA_2025-10-08 10_36_10.122-05_00.jpg,CV2
data/fvsu2025/bap1/250336_LeafPhotoA_2025-10-01 14_09_20.299-05_00.jpg,CV2
data/fvsu2025/bap1/251207_LeafPhotoA_2025-10-10 11_53_53.581-05_00.jpg,CV2
data/fvsu2025/bap1/251174_LeafPhotoA_2025-10-10 10_54_54.227-05_00.jpg,CV2
data/fvsu2025/bap1/251172_LeafPhotoA_2025-10-10 10_52_59.880-05_00.jpg,CV2
data/fvsu2025/bap1/250029_LeafPhotoA_2025-10-01 08_42_02.507-05_00.jpg,CV2
data/fvsu2025/bap1/250180_LeafPhotoA_2025-10-01 10_07_44.952-05_00.jpg,CV2
data/fvsu2025/bap1/250162_LeafPhotoA_2025-10-01 09_32_12.940-05_00.jpg,CV2
data/fvsu2025/bap1/251143_LeafPhotoA_2025-10-10 10_19_58.337-05_00.jpg,CV2
data/fvsu2025/bap1/251145_LeafPhotoA_2025-10-10 10_21_48.849-05_00.jpg,CV2
data/fvsu2025/bap1/250736_LeafPhotoA_2025-10-07 13_49_08.690-05_00.jpg,CV2
data/fvsu2025/bap1/250174_LeafPhotoA_2025-10-01 09_49_05.825-05_00.jpg,CV2
data/fvsu2025/bap1/251099_LeafPhotoA_2025-10-08 14_02_21.359-05_00.jpg,CV2
data/fvsu2025/bap1/250833_LeafPhotoA_2025-10-08 08_58_47.725-05_00.jpg,CV2
data/fvsu2025/bap1/250803_LeafPhotoA_2025-10-07 14_35_03.283-05_00.jpg,CV2
data/fvsu2025/bap1/251145_LeafPhotoA_2025-10-10 10_22_01.647-05_00.jpg,SAM3
data/fvsu2025/bap1/250055_LeafPhotoA_2025-10-01 09_09_38.732-05_00.jpg,CV2
data/fvsu2025/bap1/250806_LeafPhotoA_2025-10-07 14_30_53.222-05_00.jpg,CV2
data/fvsu2025/bap1/251181_LeafPhotoA_2025-10-10 11_01_19.045-05_00.jpg,CV2
data/fvsu2025/bap1/250061_LeafPhotoA_2025-10-01 08_55_50.814-05_00.jpg,CV2
data/fvsu2025/bap1/250064_LeafPhotoA_2025-10-01 08_49_39.450-05_00.jpg,CV2
data/fvsu2025/bap1/251176_LeafPhotoA_2025-10-10 10_57_03.093-05_00.jpg,Failed
